,time,power in kW
2020-03-01,16:00:00,150.004
2020-03-01,16:15:00,162.424
2020-03-01,16:30:00,162.14
2020-03-01,16:45:00,163.552
2020-03-01,17:00:00,162.536
2020-03-01,17:15:00,166.108
2020-03-01,17:30:00,171.828
2020-03-01,17:45:00,172.884
2020-03-01,18:00:00,180.468
2020-03-01,18:15:00,188.576
2020-03-01,18:30:00,194.94
2020-03-01,18:45:00,199.184
2020-03-01,19:00:00,201.428
2020-03-01,19:15:00,203.744
2020-03-01,19:30:00,198.908
2020-03-01,19:45:00,192.888
2020-03-01,20:00:00,188.32
2020-03-01,20:15:00,186.288
2020-03-01,20:30:00,184.784
2020-03-01,20:45:00,170.368
2020-03-01,21:00:00,169.32
2020-03-01,21:15:00,157.16
2020-03-01,21:30:00,151.476
2020-03-01,21:45:00,143.676
2020-03-01,22:00:00,144.476
2020-03-01,22:15:00,139.112
2020-03-01,22:30:00,129.572
2020-03-01,22:45:00,120.188
2020-03-01,23:00:00,109.624
2020-03-01,23:15:00,107.74
2020-03-01,23:30:00,98.576
2020-03-01,23:45:00,88.436
2020-03-01,00:00:00,83.968
2020-03-02,00:15:00,77.88
2020-03-02,00:30:00,72.888
2020-03-02,00:45:00,69.82
2020-03-02,01:00:00,67.64
2020-03-02,01:15:00,65.532
2020-03-02,01:30:00,62.756
2020-03-02,01:45:00,62.524
2020-03-02,02:00:00,61.012
2020-03-02,02:15:00,61.72
2020-03-02,02:30:00,60.612
2020-03-02,02:45:00,61.904
2020-03-02,03:00:00,59.356
2020-03-02,03:15:00,60.588
2020-03-02,03:30:00,62.096
2020-03-02,03:45:00,59.676
2020-03-02,04:00:00,60.184
2020-03-02,04:15:00,62.152
2020-03-02,04:30:00,63.852
2020-03-02,04:45:00,71.708
2020-03-02,05:00:00,71.416
2020-03-02,05:15:00,75.552
2020-03-02,05:30:00,81.752
2020-03-02,05:45:00,87.168
2020-03-02,06:00:00,87.156
2020-03-02,06:15:00,97.34
2020-03-02,06:30:00,113.824
2020-03-02,06:45:00,120.18
2020-03-02,07:00:00,141.552
2020-03-02,07:15:00,131.148
2020-03-02,07:30:00,127.868
2020-03-02,07:45:00,128.904
2020-03-02,08:00:00,118.156
2020-03-02,08:15:00,136.88
2020-03-02,08:30:00,124.232
2020-03-02,08:45:00,132.556
2020-03-02,09:00:00,133.384
2020-03-02,09:15:00,136.016
2020-03-02,09:30:00,137.208
2020-03-02,09:45:00,129.848
2020-03-02,10:00:00,123.64
2020-03-02,10:15:00,125.052
2020-03-02,10:30:00,127.26
2020-03-02,10:45:00,123.24
2020-03-02,11:00:00,133.0
2020-03-02,11:15:00,130.9
2020-03-02,11:30:00,133.26
2020-03-02,11:45:00,137.832
2020-03-02,12:00:00,152.36
2020-03-02,12:15:00,147.732
2020-03-02,12:30:00,148.012
2020-03-02,12:45:00,143.056
2020-03-02,13:00:00,133.172
2020-03-02,13:15:00,136.876
2020-03-02,13:30:00,137.072
2020-03-02,13:45:00,129.628
2020-03-02,14:00:00,140.82
2020-03-02,14:15:00,135.324
2020-03-02,14:30:00,120.428
2020-03-02,14:45:00,122.172
2020-03-02,15:00:00,119.244
2020-03-02,15:15:00,119.728
2020-03-02,15:30:00,120.356
2020-03-02,15:45:00,118.108
2020-03-02,16:00:00,120.156
2020-03-02,16:15:00,128.608
2020-03-02,16:30:00,130.836
2020-03-02,16:45:00,135.096
2020-03-02,17:00:00,137.524
2020-03-02,17:15:00,139.768
2020-03-02,17:30:00,143.3
2020-03-02,17:45:00,151.804
2020-03-02,18:00:00,156.476
2020-03-02,18:15:00,157.824
2020-03-02,18:30:00,163.236
2020-03-02,18:45:00,180.328
2020-03-02,19:00:00,192.68
2020-03-02,19:15:00,194.736
2020-03-02,19:30:00,197.136
2020-03-02,19:45:00,192.884
2020-03-02,20:00:00,188.488
2020-03-02,20:15:00,187.292
2020-03-02,20:30:00,177.904
2020-03-02,20:45:00,170.532
2020-03-02,21:00:00,160.884
2020-03-02,21:15:00,157.068
2020-03-02,21:30:00,150.804
2020-03-02,21:45:00,142.712
2020-03-02,22:00:00,136.696
2020-03-02,22:15:00,129.472
2020-03-02,22:30:00,123.76
2020-03-02,22:45:00,115.152
2020-03-02,23:00:00,107.248
2020-03-02,23:15:00,100.956
2020-03-02,23:30:00,94.928
2020-03-02,23:45:00,86.1
2020-03-02,00:00:00,79.868
2020-03-03,00:15:00,75.052
2020-03-03,00:30:00,71.4
2020-03-03,00:45:00,67.924
2020-03-03,01:00:00,69.504
2020-03-03,01:15:00,65.672
2020-03-03,01:30:00,64.076
2020-03-03,01:45:00,62.356
2020-03-03,02:00:00,61.644
2020-03-03,02:15:00,60.968
2020-03-03,02:30:00,59.916
2020-03-03,02:45:00,62.232
2020-03-03,03:00:00,59.884
2020-03-03,03:15:00,61.54
2020-03-03,03:30:00,62.864
2020-03-03,03:45:00,59.644
2020-03-03,04:00:00,61.352
2020-03-03,04:15:00,63.036
2020-03-03,04:30:00,63.56
2020-03-03,04:45:00,69.124
2020-03-03,05:00:00,72.184
2020-03-03,05:15:00,75.4
2020-03-03,05:30:00,81.824
2020-03-03,05:45:00,87.516
2020-03-03,06:00:00,91.756
2020-03-03,06:15:00,102.432
2020-03-03,06:30:00,122.964
2020-03-03,06:45:00,144.928
2020-03-03,07:00:00,140.824
2020-03-03,07:15:00,127.952
2020-03-03,07:30:00,127.556
2020-03-03,07:45:00,119.492
2020-03-03,08:00:00,121.512
2020-03-03,08:15:00,129.604
2020-03-03,08:30:00,119.552
2020-03-03,08:45:00,120.94
2020-03-03,09:00:00,122.804
2020-03-03,09:15:00,122.624
2020-03-03,09:30:00,121.576
2020-03-03,09:45:00,112.752
2020-03-03,10:00:00,112.752
2020-03-03,10:15:00,113.704
2020-03-03,10:30:00,137.012
2020-03-03,10:45:00,122.2
2020-03-03,11:00:00,116.228
2020-03-03,11:15:00,118.48
2020-03-03,11:30:00,129.352
2020-03-03,11:45:00,128.52
2020-03-03,12:00:00,133.468
2020-03-03,12:15:00,139.26
2020-03-03,12:30:00,148.608
2020-03-03,12:45:00,142.372
2020-03-03,13:00:00,135.42
2020-03-03,13:15:00,127.244
2020-03-03,13:30:00,126.412
2020-03-03,13:45:00,131.804
2020-03-03,14:00:00,132.636
2020-03-03,14:15:00,131.348
2020-03-03,14:30:00,125.752
2020-03-03,14:45:00,123.372
2020-03-03,15:00:00,126.024
2020-03-03,15:15:00,122.86
2020-03-03,15:30:00,118.344
2020-03-03,15:45:00,123.932
2020-03-03,16:00:00,129.688
2020-03-03,16:15:00,123.552
2020-03-03,16:30:00,123.22
2020-03-03,16:45:00,130.524
2020-03-03,17:00:00,140.456
2020-03-03,17:15:00,138.84
2020-03-03,17:30:00,141.868
2020-03-03,17:45:00,155.94
2020-03-03,18:00:00,153.296
2020-03-03,18:15:00,170.972
2020-03-03,18:30:00,173.98
2020-03-03,18:45:00,181.064
2020-03-03,19:00:00,187.72
2020-03-03,19:15:00,189.964
2020-03-03,19:30:00,183.476
2020-03-03,19:45:00,185.988
2020-03-03,20:00:00,177.784
2020-03-03,20:15:00,173.404
2020-03-03,20:30:00,177.156
2020-03-03,20:45:00,171.652
2020-03-03,21:00:00,167.844
2020-03-03,21:15:00,163.336
2020-03-03,21:30:00,150.376
2020-03-03,21:45:00,152.612
2020-03-03,22:00:00,149.936
2020-03-03,22:15:00,142.328
2020-03-03,22:30:00,125.716
2020-03-03,22:45:00,117.0
2020-03-03,23:00:00,115.772
2020-03-03,23:15:00,100.636
2020-03-03,23:30:00,90.864
2020-03-03,23:45:00,84.12
2020-03-03,00:00:00,77.82
2020-03-04,00:15:00,74.092
2020-03-04,00:30:00,70.848
2020-03-04,00:45:00,67.744
2020-03-04,01:00:00,66.112
2020-03-04,01:15:00,62.336
2020-03-04,01:30:00,61.916
2020-03-04,01:45:00,61.932
2020-03-04,02:00:00,61.376
2020-03-04,02:15:00,59.716
2020-03-04,02:30:00,59.844
2020-03-04,02:45:00,60.684
2020-03-04,03:00:00,60.428
2020-03-04,03:15:00,61.424
2020-03-04,03:30:00,62.78
2020-03-04,03:45:00,61.596
2020-03-04,04:00:00,61.084
2020-03-04,04:15:00,64.088
2020-03-04,04:30:00,63.336
2020-03-04,04:45:00,71.048
2020-03-04,05:00:00,71.852
2020-03-04,05:15:00,73.212
2020-03-04,05:30:00,77.132
2020-03-04,05:45:00,87.656
2020-03-04,06:00:00,89.56
2020-03-04,06:15:00,99.896
2020-03-04,06:30:00,109.004
2020-03-04,06:45:00,137.828
2020-03-04,07:00:00,144.808
2020-03-04,07:15:00,138.856
2020-03-04,07:30:00,130.328
2020-03-04,07:45:00,121.62
2020-03-04,08:00:00,129.356
2020-03-04,08:15:00,126.372
2020-03-04,08:30:00,126.924
2020-03-04,08:45:00,116.364
2020-03-04,09:00:00,127.192
2020-03-04,09:15:00,132.856
2020-03-04,09:30:00,130.904
2020-03-04,09:45:00,123.504
2020-03-04,10:00:00,120.024
2020-03-04,10:15:00,124.228
2020-03-04,10:30:00,127.916
2020-03-04,10:45:00,124.884
2020-03-04,11:00:00,124.272
2020-03-04,11:15:00,119.912
2020-03-04,11:30:00,118.564
2020-03-04,11:45:00,128.416
2020-03-04,12:00:00,135.42
2020-03-04,12:15:00,138.624
2020-03-04,12:30:00,143.208
2020-03-04,12:45:00,137.904
2020-03-04,13:00:00,133.448
2020-03-04,13:15:00,130.332
2020-03-04,13:30:00,131.46
2020-03-04,13:45:00,130.18
2020-03-04,14:00:00,126.612
2020-03-04,14:15:00,124.7
2020-03-04,14:30:00,127.484
2020-03-04,14:45:00,127.476
2020-03-04,15:00:00,122.568
2020-03-04,15:15:00,129.124
2020-03-04,15:30:00,126.588
2020-03-04,15:45:00,130.76
2020-03-04,16:00:00,139.784
2020-03-04,16:15:00,124.18
2020-03-04,16:30:00,125.796
2020-03-04,16:45:00,135.18
2020-03-04,17:00:00,139.108
2020-03-04,17:15:00,140.124
2020-03-04,17:30:00,146.3
2020-03-04,17:45:00,152.464
2020-03-04,18:00:00,167.964
2020-03-04,18:15:00,174.376
2020-03-04,18:30:00,174.12
2020-03-04,18:45:00,181.204
2020-03-04,19:00:00,190.2
2020-03-04,19:15:00,196.12
2020-03-04,19:30:00,191.86
2020-03-04,19:45:00,187.376
2020-03-04,20:00:00,178.424
2020-03-04,20:15:00,172.756
2020-03-04,20:30:00,184.68
2020-03-04,20:45:00,161.388
2020-03-04,21:00:00,155.272
2020-03-04,21:15:00,156.468
2020-03-04,21:30:00,149.184
2020-03-04,21:45:00,144.404
2020-03-04,22:00:00,144.756
2020-03-04,22:15:00,132.356
2020-03-04,22:30:00,126.064
2020-03-04,22:45:00,113.876
2020-03-04,23:00:00,111.808
2020-03-04,23:15:00,98.684
2020-03-04,23:30:00,90.344
2020-03-04,23:45:00,85.016
2020-03-04,00:00:00,75.9
2020-03-05,00:15:00,75.3
2020-03-05,00:30:00,72.66
2020-03-05,00:45:00,68.556
2020-03-05,01:00:00,65.608
2020-03-05,01:15:00,64.576
2020-03-05,01:30:00,61.692
2020-03-05,01:45:00,59.688
2020-03-05,02:00:00,60.24
2020-03-05,02:15:00,59.168
2020-03-05,02:30:00,59.956
2020-03-05,02:45:00,59.268
2020-03-05,03:00:00,59.256
2020-03-05,03:15:00,57.024
2020-03-05,03:30:00,60.612
2020-03-05,03:45:00,59.572
2020-03-05,04:00:00,59.172
2020-03-05,04:15:00,62.412
2020-03-05,04:30:00,63.496
2020-03-05,04:45:00,69.092
2020-03-05,05:00:00,70.764
2020-03-05,05:15:00,77.284
2020-03-05,05:30:00,81.276
2020-03-05,05:45:00,87.224
2020-03-05,06:00:00,86.552
2020-03-05,06:15:00,100.748
2020-03-05,06:30:00,116.804
2020-03-05,06:45:00,131.076
2020-03-05,07:00:00,149.576
2020-03-05,07:15:00,135.22
2020-03-05,07:30:00,124.396
2020-03-05,07:45:00,121.48
2020-03-05,08:00:00,116.372
2020-03-05,08:15:00,129.7
2020-03-05,08:30:00,127.936
2020-03-05,08:45:00,123.38
2020-03-05,09:00:00,121.4
2020-03-05,09:15:00,116.152
2020-03-05,09:30:00,116.288
2020-03-05,09:45:00,117.62
2020-03-05,10:00:00,119.084
2020-03-05,10:15:00,127.012
2020-03-05,10:30:00,125.556
2020-03-05,10:45:00,119.536
2020-03-05,11:00:00,120.904
2020-03-05,11:15:00,120.356
2020-03-05,11:30:00,124.224
2020-03-05,11:45:00,128.016
2020-03-05,12:00:00,127.856
2020-03-05,12:15:00,135.416
2020-03-05,12:30:00,140.772
2020-03-05,12:45:00,134.952
2020-03-05,13:00:00,139.496
2020-03-05,13:15:00,141.148
2020-03-05,13:30:00,139.64
2020-03-05,13:45:00,133.88
2020-03-05,14:00:00,139.148
2020-03-05,14:15:00,130.692
2020-03-05,14:30:00,130.444
2020-03-05,14:45:00,129.396
2020-03-05,15:00:00,127.092
2020-03-05,15:15:00,130.068
2020-03-05,15:30:00,124.692
2020-03-05,15:45:00,125.964
2020-03-05,16:00:00,146.696
2020-03-05,16:15:00,136.232
2020-03-05,16:30:00,135.304
2020-03-05,16:45:00,143.956
2020-03-05,17:00:00,138.836
2020-03-05,17:15:00,143.024
2020-03-05,17:30:00,150.856
2020-03-05,17:45:00,162.032
2020-03-05,18:00:00,171.944
2020-03-05,18:15:00,171.36
2020-03-05,18:30:00,176.024
2020-03-05,18:45:00,192.228
2020-03-05,19:00:00,194.424
2020-03-05,19:15:00,182.892
2020-03-05,19:30:00,184.496
2020-03-05,19:45:00,187.532
2020-03-05,20:00:00,190.128
2020-03-05,20:15:00,194.984
2020-03-05,20:30:00,197.576
2020-03-05,20:45:00,175.888
2020-03-05,21:00:00,163.392
2020-03-05,21:15:00,154.104
2020-03-05,21:30:00,163.304
2020-03-05,21:45:00,163.044
2020-03-05,22:00:00,158.792
2020-03-05,22:15:00,149.084
2020-03-05,22:30:00,142.308
2020-03-05,22:45:00,117.548
2020-03-05,23:00:00,109.156
2020-03-05,23:15:00,102.116
2020-03-05,23:30:00,96.26
2020-03-05,23:45:00,88.304
2020-03-05,00:00:00,83.392
2020-03-06,00:15:00,77.26
2020-03-06,00:30:00,73.832
2020-03-06,00:45:00,69.052
2020-03-06,01:00:00,66.772
2020-03-06,01:15:00,67.404
2020-03-06,01:30:00,64.992
2020-03-06,01:45:00,65.292
2020-03-06,02:00:00,64.864
2020-03-06,02:15:00,63.588
2020-03-06,02:30:00,61.112
2020-03-06,02:45:00,61.436
2020-03-06,03:00:00,61.064
2020-03-06,03:15:00,61.608
2020-03-06,03:30:00,65.032
2020-03-06,03:45:00,63.276
2020-03-06,04:00:00,65.088
2020-03-06,04:15:00,62.728
2020-03-06,04:30:00,63.664
2020-03-06,04:45:00,67.764
2020-03-06,05:00:00,72.168
2020-03-06,05:15:00,74.116
2020-03-06,05:30:00,78.576
2020-03-06,05:45:00,89.704
2020-03-06,06:00:00,88.564
2020-03-06,06:15:00,99.676
2020-03-06,06:30:00,105.588
2020-03-06,06:45:00,125.928
2020-03-06,07:00:00,150.336
2020-03-06,07:15:00,137.94
2020-03-06,07:30:00,134.976
2020-03-06,07:45:00,135.892
2020-03-06,08:00:00,132.368
2020-03-06,08:15:00,125.7
2020-03-06,08:30:00,129.02
2020-03-06,08:45:00,129.788
2020-03-06,09:00:00,137.772
2020-03-06,09:15:00,127.628
2020-03-06,09:30:00,120.032
2020-03-06,09:45:00,121.432
2020-03-06,10:00:00,114.144
2020-03-06,10:15:00,122.636
2020-03-06,10:30:00,123.112
2020-03-06,10:45:00,122.036
2020-03-06,11:00:00,120.576
2020-03-06,11:15:00,127.76
2020-03-06,11:30:00,135.632
2020-03-06,11:45:00,137.7
2020-03-06,12:00:00,159.532
2020-03-06,12:15:00,144.988
2020-03-06,12:30:00,140.06
2020-03-06,12:45:00,137.492
2020-03-06,13:00:00,144.076
2020-03-06,13:15:00,141.076
2020-03-06,13:30:00,136.788
2020-03-06,13:45:00,144.248
2020-03-06,14:00:00,145.436
2020-03-06,14:15:00,144.74
2020-03-06,14:30:00,136.236
2020-03-06,14:45:00,131.544
2020-03-06,15:00:00,144.34
2020-03-06,15:15:00,138.536
2020-03-06,15:30:00,134.3
2020-03-06,15:45:00,142.964
2020-03-06,16:00:00,132.816
2020-03-06,16:15:00,127.896
2020-03-06,16:30:00,139.5
2020-03-06,16:45:00,148.756
2020-03-06,17:00:00,140.716
2020-03-06,17:15:00,147.144
2020-03-06,17:30:00,140.824
2020-03-06,17:45:00,153.828
2020-03-06,18:00:00,165.436
2020-03-06,18:15:00,163.748
2020-03-06,18:30:00,175.12
2020-03-06,18:45:00,184.048
2020-03-06,19:00:00,184.896
2020-03-06,19:15:00,184.18
2020-03-06,19:30:00,179.436
2020-03-06,19:45:00,178.048
2020-03-06,20:00:00,176.948
2020-03-06,20:15:00,178.104
2020-03-06,20:30:00,171.004
2020-03-06,20:45:00,161.16
2020-03-06,21:00:00,154.268
2020-03-06,21:15:00,148.328
2020-03-06,21:30:00,150.42
2020-03-06,21:45:00,145.328
2020-03-06,22:00:00,145.38
2020-03-06,22:15:00,139.408
2020-03-06,22:30:00,133.164
2020-03-06,22:45:00,125.94
2020-03-06,23:00:00,116.016
2020-03-06,23:15:00,109.576
2020-03-06,23:30:00,108.964
2020-03-06,23:45:00,98.924
2020-03-06,00:00:00,91.984
2020-03-07,00:15:00,85.792
2020-03-07,00:30:00,83.04
2020-03-07,00:45:00,81.076
2020-03-07,01:00:00,74.728
2020-03-07,01:15:00,69.792
2020-03-07,01:30:00,68.908
2020-03-07,01:45:00,67.484
2020-03-07,02:00:00,66.224
2020-03-07,02:15:00,64.416
2020-03-07,02:30:00,62.956
2020-03-07,02:45:00,63.088
2020-03-07,03:00:00,61.136
2020-03-07,03:15:00,60.24
2020-03-07,03:30:00,61.244
2020-03-07,03:45:00,61.564
2020-03-07,04:00:00,59.252
2020-03-07,04:15:00,60.504
2020-03-07,04:30:00,59.536
2020-03-07,04:45:00,60.644
2020-03-07,05:00:00,63.66
2020-03-07,05:15:00,65.908
2020-03-07,05:30:00,65.732
2020-03-07,05:45:00,71.528
2020-03-07,06:00:00,70.24
2020-03-07,06:15:00,76.104
2020-03-07,06:30:00,83.264
2020-03-07,06:45:00,83.42
2020-03-07,07:00:00,96.668
2020-03-07,07:15:00,99.64
2020-03-07,07:30:00,115.228
2020-03-07,07:45:00,145.484
2020-03-07,08:00:00,158.184
2020-03-07,08:15:00,136.26
2020-03-07,08:30:00,143.676
2020-03-07,08:45:00,139.948
2020-03-07,09:00:00,150.304
2020-03-07,09:15:00,166.032
2020-03-07,09:30:00,173.428
2020-03-07,09:45:00,168.592
2020-03-07,10:00:00,161.588
2020-03-07,10:15:00,162.664
2020-03-07,10:30:00,159.2
2020-03-07,10:45:00,180.08
2020-03-07,11:00:00,184.936
2020-03-07,11:15:00,160.616
2020-03-07,11:30:00,172.008
2020-03-07,11:45:00,170.58
2020-03-07,12:00:00,170.876
2020-03-07,12:15:00,177.608
2020-03-07,12:30:00,170.716
2020-03-07,12:45:00,176.604
2020-03-07,13:00:00,176.872
2020-03-07,13:15:00,165.676
2020-03-07,13:30:00,159.136
2020-03-07,13:45:00,154.02
2020-03-07,14:00:00,153.308
2020-03-07,14:15:00,159.904
2020-03-07,14:30:00,161.828
2020-03-07,14:45:00,156.072
2020-03-07,15:00:00,158.732
2020-03-07,15:15:00,155.04
2020-03-07,15:30:00,152.78
2020-03-07,15:45:00,153.028
2020-03-07,16:00:00,150.892
2020-03-07,16:15:00,159.4
2020-03-07,16:30:00,149.152
2020-03-07,16:45:00,150.092
2020-03-07,17:00:00,150.708
2020-03-07,17:15:00,157.676
2020-03-07,17:30:00,158.98
2020-03-07,17:45:00,163.984
2020-03-07,18:00:00,173.724
2020-03-07,18:15:00,186.728
2020-03-07,18:30:00,196.64
2020-03-07,18:45:00,192.832
2020-03-07,19:00:00,196.672
2020-03-07,19:15:00,186.816
2020-03-07,19:30:00,195.64
2020-03-07,19:45:00,193.524
2020-03-07,20:00:00,186.224
2020-03-07,20:15:00,188.24
2020-03-07,20:30:00,174.784
2020-03-07,20:45:00,177.268
2020-03-07,21:00:00,171.416
2020-03-07,21:15:00,158.14
2020-03-07,21:30:00,144.064
2020-03-07,21:45:00,137.956
2020-03-07,22:00:00,143.852
2020-03-07,22:15:00,134.144
2020-03-07,22:30:00,130.544
2020-03-07,22:45:00,124.204
2020-03-07,23:00:00,117.284
2020-03-07,23:15:00,111.492
2020-03-07,23:30:00,105.372
2020-03-07,23:45:00,98.62
2020-03-07,00:00:00,99.156
2020-03-08,00:15:00,92.564
2020-03-08,00:30:00,87.288
2020-03-08,00:45:00,80.436
2020-03-08,01:00:00,79.256
2020-03-08,01:15:00,74.38
2020-03-08,01:30:00,80.192
2020-03-08,01:45:00,71.604
2020-03-08,02:00:00,68.34
2020-03-08,02:15:00,67.736
2020-03-08,02:30:00,64.276
2020-03-08,02:45:00,63.428
2020-03-08,03:00:00,63.364
2020-03-08,03:15:00,62.384
2020-03-08,03:30:00,62.664
2020-03-08,03:45:00,61.7
2020-03-08,04:00:00,60.396
2020-03-08,04:15:00,60.36
2020-03-08,04:30:00,61.576
2020-03-08,04:45:00,62.508
2020-03-08,05:00:00,62.04
2020-03-08,05:15:00,65.712
2020-03-08,05:30:00,64.464
2020-03-08,05:45:00,66.516
2020-03-08,06:00:00,66.52
2020-03-08,06:15:00,71.216
2020-03-08,06:30:00,70.052
2020-03-08,06:45:00,73.568
2020-03-08,07:00:00,77.96
2020-03-08,07:15:00,90.556
2020-03-08,07:30:00,95.052
2020-03-08,07:45:00,100.6
2020-03-08,08:00:00,110.828
2020-03-08,08:15:00,121.404
2020-03-08,08:30:00,128.264
2020-03-08,08:45:00,136.8
2020-03-08,09:00:00,149.264
2020-03-08,09:15:00,164.892
2020-03-08,09:30:00,170.348
2020-03-08,09:45:00,173.856
2020-03-08,10:00:00,174.036
2020-03-08,10:15:00,159.072
2020-03-08,10:30:00,166.572
2020-03-08,10:45:00,169.796
2020-03-08,11:00:00,160.296
2020-03-08,11:15:00,176.804
2020-03-08,11:30:00,182.824
2020-03-08,11:45:00,180.708
2020-03-08,12:00:00,191.932
2020-03-08,12:15:00,193.024
2020-03-08,12:30:00,195.636
2020-03-08,12:45:00,193.248
2020-03-08,13:00:00,179.484
2020-03-08,13:15:00,167.376
2020-03-08,13:30:00,165.036
2020-03-08,13:45:00,163.216
2020-03-08,14:00:00,159.58
2020-03-08,14:15:00,160.584
2020-03-08,14:30:00,159.168
2020-03-08,14:45:00,154.324
2020-03-08,15:00:00,153.36
2020-03-08,15:15:00,154.752
2020-03-08,15:30:00,151.58
2020-03-08,15:45:00,143.8
2020-03-08,16:00:00,144.16
2020-03-08,16:15:00,141.704
2020-03-08,16:30:00,144.716
2020-03-08,16:45:00,153.652
2020-03-08,17:00:00,151.324
2020-03-08,17:15:00,154.344
2020-03-08,17:30:00,173.904
2020-03-08,17:45:00,175.552
2020-03-08,18:00:00,176.004
2020-03-08,18:15:00,173.036
2020-03-08,18:30:00,178.1
2020-03-08,18:45:00,186.968
2020-03-08,19:00:00,192.4
2020-03-08,19:15:00,202.532
2020-03-08,19:30:00,196.004
2020-03-08,19:45:00,190.604
2020-03-08,20:00:00,190.364
2020-03-08,20:15:00,186.192
2020-03-08,20:30:00,170.252
2020-03-08,20:45:00,157.98
2020-03-08,21:00:00,161.36
2020-03-08,21:15:00,148.328
2020-03-08,21:30:00,145.148
2020-03-08,21:45:00,139.308
2020-03-08,22:00:00,142.804
2020-03-08,22:15:00,136.008
2020-03-08,22:30:00,125.664
2020-03-08,22:45:00,123.172
2020-03-08,23:00:00,105.352
2020-03-08,23:15:00,97.724
2020-03-08,23:30:00,89.764
2020-03-08,23:45:00,84.216
2020-03-08,00:00:00,75.104
2020-03-09,00:15:00,75.436
2020-03-09,00:30:00,70.048
2020-03-09,00:45:00,67.676
2020-03-09,01:00:00,66.208
2020-03-09,01:15:00,60.808
2020-03-09,01:30:00,59.292
2020-03-09,01:45:00,60.708
2020-03-09,02:00:00,59.504
2020-03-09,02:15:00,58.384
2020-03-09,02:30:00,58.856
2020-03-09,02:45:00,58.488
2020-03-09,03:00:00,58.08
2020-03-09,03:15:00,60.768
2020-03-09,03:30:00,59.228
2020-03-09,03:45:00,59.684
2020-03-09,04:00:00,60.508
2020-03-09,04:15:00,62.568
2020-03-09,04:30:00,59.756
2020-03-09,04:45:00,68.932
2020-03-09,05:00:00,66.284
2020-03-09,05:15:00,69.128
2020-03-09,05:30:00,79.476
2020-03-09,05:45:00,92.264
2020-03-09,06:00:00,93.548
2020-03-09,06:15:00,98.696
2020-03-09,06:30:00,108.612
2020-03-09,06:45:00,126.608
2020-03-09,07:00:00,133.788
2020-03-09,07:15:00,128.304
2020-03-09,07:30:00,131.74
2020-03-09,07:45:00,124.612
2020-03-09,08:00:00,124.124
2020-03-09,08:15:00,125.184
2020-03-09,08:30:00,127.1
2020-03-09,08:45:00,132.08
2020-03-09,09:00:00,133.776
2020-03-09,09:15:00,130.356
2020-03-09,09:30:00,122.896
2020-03-09,09:45:00,123.592
2020-03-09,10:00:00,117.832
2020-03-09,10:15:00,136.268
2020-03-09,10:30:00,146.656
2020-03-09,10:45:00,126.412
2020-03-09,11:00:00,136.5
2020-03-09,11:15:00,137.068
2020-03-09,11:30:00,128.98
2020-03-09,11:45:00,128.9
2020-03-09,12:00:00,142.392
2020-03-09,12:15:00,149.632
2020-03-09,12:30:00,145.76
2020-03-09,12:45:00,138.332
2020-03-09,13:00:00,136.748
2020-03-09,13:15:00,132.604
2020-03-09,13:30:00,133.352
