,time,power in kW
2020-12-06,19:15:00,198.292
2020-12-06,19:30:00,191.776
2020-12-06,19:45:00,189.848
2020-12-06,20:00:00,187.212
2020-12-06,20:15:00,180.048
2020-12-06,20:30:00,188.608
2020-12-06,20:45:00,169.76
2020-12-06,21:00:00,158.344
2020-12-06,21:15:00,154.972
2020-12-06,21:30:00,149.732
2020-12-06,21:45:00,143.824
2020-12-06,22:00:00,145.216
2020-12-06,22:15:00,140.224
2020-12-06,22:30:00,128.62
2020-12-06,22:45:00,116.444
2020-12-06,23:00:00,109.824
2020-12-06,23:15:00,100.984
2020-12-06,23:30:00,92.452
2020-12-06,23:45:00,91.928
2020-12-06,00:00:00,82.312
2020-12-07,00:15:00,78.62
2020-12-07,00:30:00,72.924
2020-12-07,00:45:00,72.4
2020-12-07,01:00:00,65.948
2020-12-07,01:15:00,66.808
2020-12-07,01:30:00,65.2
2020-12-07,01:45:00,66.016
2020-12-07,02:00:00,60.68
2020-12-07,02:15:00,59.604
2020-12-07,02:30:00,58.144
2020-12-07,02:45:00,61.128
2020-12-07,03:00:00,60.688
2020-12-07,03:15:00,61.224
2020-12-07,03:30:00,58.18
2020-12-07,03:45:00,59.968
2020-12-07,04:00:00,63.168
2020-12-07,04:15:00,61.84
2020-12-07,04:30:00,64.964
2020-12-07,04:45:00,69.864
2020-12-07,05:00:00,68.74
2020-12-07,05:15:00,71.976
2020-12-07,05:30:00,78.984
2020-12-07,05:45:00,83.212
2020-12-07,06:00:00,87.856
2020-12-07,06:15:00,103.24
2020-12-07,06:30:00,112.224
2020-12-07,06:45:00,139.788
2020-12-07,07:00:00,131.608
2020-12-07,07:15:00,123.636
2020-12-07,07:30:00,125.864
2020-12-07,07:45:00,132.724
2020-12-07,08:00:00,127.292
2020-12-07,08:15:00,129.972
2020-12-07,08:30:00,130.952
2020-12-07,08:45:00,132.864
2020-12-07,09:00:00,130.112
2020-12-07,09:15:00,125.948
2020-12-07,09:30:00,126.696
2020-12-07,09:45:00,132.868
2020-12-07,10:00:00,119.088
2020-12-07,10:15:00,121.996
2020-12-07,10:30:00,121.176
2020-12-07,10:45:00,116.188
2020-12-07,11:00:00,127.176
2020-12-07,11:15:00,130.72
2020-12-07,11:30:00,131.312
2020-12-07,11:45:00,136.804
2020-12-07,12:00:00,133.904
2020-12-07,12:15:00,136.62
2020-12-07,12:30:00,138.512
2020-12-07,12:45:00,134.184
2020-12-07,13:00:00,131.972
2020-12-07,13:15:00,136.132
2020-12-07,13:30:00,135.636
2020-12-07,13:45:00,135.696
2020-12-07,14:00:00,128.444
2020-12-07,14:15:00,130.284
2020-12-07,14:30:00,126.192
2020-12-07,14:45:00,125.596
2020-12-07,15:00:00,126.252
2020-12-07,15:15:00,127.296
2020-12-07,15:30:00,126.52
2020-12-07,15:45:00,126.204
2020-12-07,16:00:00,132.968
2020-12-07,16:15:00,138.004
2020-12-07,16:30:00,137.128
2020-12-07,16:45:00,143.228
2020-12-07,17:00:00,152.108
2020-12-07,17:15:00,160.448
2020-12-07,17:30:00,174.84
2020-12-07,17:45:00,178.692
2020-12-07,18:00:00,179.836
2020-12-07,18:15:00,188.036
2020-12-07,18:30:00,194.864
2020-12-07,18:45:00,190.164
2020-12-07,19:00:00,205.892
2020-12-07,19:15:00,213.98
2020-12-07,19:30:00,209.62
2020-12-07,19:45:00,199.972
2020-12-07,20:00:00,199.696
2020-12-07,20:15:00,201.496
2020-12-07,20:30:00,201.86
2020-12-07,20:45:00,183.836
2020-12-07,21:00:00,171.284
2020-12-07,21:15:00,164.952
2020-12-07,21:30:00,160.528
2020-12-07,21:45:00,156.116
2020-12-07,22:00:00,154.34
2020-12-07,22:15:00,146.188
2020-12-07,22:30:00,142.824
2020-12-07,22:45:00,128.428
2020-12-07,23:00:00,122.652
2020-12-07,23:15:00,107.68
2020-12-07,23:30:00,100.692
2020-12-07,23:45:00,95.696
2020-12-07,00:00:00,84.3
2020-12-08,00:15:00,80.104
2020-12-08,00:30:00,77.556
2020-12-08,00:45:00,70.576
2020-12-08,01:00:00,69.208
2020-12-08,01:15:00,68.868
2020-12-08,01:30:00,66.528
2020-12-08,01:45:00,63.16
2020-12-08,02:00:00,62.424
2020-12-08,02:15:00,62.988
2020-12-08,02:30:00,61.692
2020-12-08,02:45:00,65.336
2020-12-08,03:00:00,63.7
2020-12-08,03:15:00,63.872
2020-12-08,03:30:00,61.044
2020-12-08,03:45:00,61.236
2020-12-08,04:00:00,61.536
2020-12-08,04:15:00,65.056
2020-12-08,04:30:00,65.0
2020-12-08,04:45:00,72.324
2020-12-08,05:00:00,73.928
2020-12-08,05:15:00,81.48
2020-12-08,05:30:00,79.644
2020-12-08,05:45:00,88.112
2020-12-08,06:00:00,94.04
2020-12-08,06:15:00,108.28
2020-12-08,06:30:00,110.196
2020-12-08,06:45:00,134.496
2020-12-08,07:00:00,140.552
2020-12-08,07:15:00,141.776
2020-12-08,07:30:00,131.4
2020-12-08,07:45:00,123.252
2020-12-08,08:00:00,132.228
2020-12-08,08:15:00,132.94
2020-12-08,08:30:00,125.952
2020-12-08,08:45:00,122.008
2020-12-08,09:00:00,135.488
2020-12-08,09:15:00,130.52
2020-12-08,09:30:00,127.004
2020-12-08,09:45:00,127.916
2020-12-08,10:00:00,124.456
2020-12-08,10:15:00,121.32
2020-12-08,10:30:00,119.508
2020-12-08,10:45:00,118.412
2020-12-08,11:00:00,120.572
2020-12-08,11:15:00,127.82
2020-12-08,11:30:00,131.872
2020-12-08,11:45:00,126.896
2020-12-08,12:00:00,141.468
2020-12-08,12:15:00,147.508
2020-12-08,12:30:00,138.644
2020-12-08,12:45:00,136.168
2020-12-08,13:00:00,141.264
2020-12-08,13:15:00,133.708
2020-12-08,13:30:00,130.34
2020-12-08,13:45:00,125.012
2020-12-08,14:00:00,133.044
2020-12-08,14:15:00,138.316
2020-12-08,14:30:00,135.348
2020-12-08,14:45:00,134.864
2020-12-08,15:00:00,130.312
2020-12-08,15:15:00,135.388
2020-12-08,15:30:00,131.496
2020-12-08,15:45:00,130.684
2020-12-08,16:00:00,132.664
2020-12-08,16:15:00,139.76
2020-12-08,16:30:00,149.976
2020-12-08,16:45:00,150.356
2020-12-08,17:00:00,161.992
2020-12-08,17:15:00,175.708
2020-12-08,17:30:00,181.696
2020-12-08,17:45:00,189.344
2020-12-08,18:00:00,193.568
2020-12-08,18:15:00,199.148
2020-12-08,18:30:00,205.368
2020-12-08,18:45:00,210.356
2020-12-08,19:00:00,199.24
2020-12-08,19:15:00,203.844
2020-12-08,19:30:00,203.004
2020-12-08,19:45:00,192.892
2020-12-08,20:00:00,190.292
2020-12-08,20:15:00,188.02
2020-12-08,20:30:00,186.468
2020-12-08,20:45:00,184.752
2020-12-08,21:00:00,184.42
2020-12-08,21:15:00,170.212
2020-12-08,21:30:00,171.348
2020-12-08,21:45:00,159.052
2020-12-08,22:00:00,157.364
2020-12-08,22:15:00,155.084
2020-12-08,22:30:00,143.676
2020-12-08,22:45:00,129.432
2020-12-08,23:00:00,122.336
2020-12-08,23:15:00,110.924
2020-12-08,23:30:00,106.6
2020-12-08,23:45:00,95.02
2020-12-08,00:00:00,87.876
2020-12-09,00:15:00,80.14
2020-12-09,00:30:00,76.16
2020-12-09,00:45:00,73.616
2020-12-09,01:00:00,72.86
2020-12-09,01:15:00,69.344
2020-12-09,01:30:00,68.044
2020-12-09,01:45:00,65.284
2020-12-09,02:00:00,64.644
2020-12-09,02:15:00,64.128
2020-12-09,02:30:00,64.268
2020-12-09,02:45:00,66.728
2020-12-09,03:00:00,66.78
2020-12-09,03:15:00,65.468
2020-12-09,03:30:00,65.412
2020-12-09,03:45:00,65.948
2020-12-09,04:00:00,64.428
2020-12-09,04:15:00,67.872
2020-12-09,04:30:00,70.004
2020-12-09,04:45:00,75.056
2020-12-09,05:00:00,71.432
2020-12-09,05:15:00,77.22
2020-12-09,05:30:00,82.084
2020-12-09,05:45:00,97.352
2020-12-09,06:00:00,94.108
2020-12-09,06:15:00,109.24
2020-12-09,06:30:00,131.176
2020-12-09,06:45:00,147.676
2020-12-09,07:00:00,144.328
2020-12-09,07:15:00,145.596
2020-12-09,07:30:00,143.3
2020-12-09,07:45:00,135.928
2020-12-09,08:00:00,133.388
2020-12-09,08:15:00,137.14
2020-12-09,08:30:00,136.492
2020-12-09,08:45:00,129.744
2020-12-09,09:00:00,136.428
2020-12-09,09:15:00,137.256
2020-12-09,09:30:00,134.208
2020-12-09,09:45:00,134.984
2020-12-09,10:00:00,136.116
2020-12-09,10:15:00,132.064
2020-12-09,10:30:00,130.456
2020-12-09,10:45:00,127.8
2020-12-09,11:00:00,127.136
2020-12-09,11:15:00,128.276
2020-12-09,11:30:00,127.444
2020-12-09,11:45:00,135.972
2020-12-09,12:00:00,141.336
2020-12-09,12:15:00,135.972
2020-12-09,12:30:00,139.24
2020-12-09,12:45:00,138.252
2020-12-09,13:00:00,139.428
2020-12-09,13:15:00,137.452
2020-12-09,13:30:00,136.856
