,time,power in kW
2020-05-04,21:30:00,140.22
2020-05-04,21:45:00,140.928
2020-05-04,22:00:00,138.68
2020-05-04,22:15:00,130.98
2020-05-04,22:30:00,122.908
2020-05-04,22:45:00,111.864
2020-05-04,23:00:00,102.812
2020-05-04,23:15:00,91.428
2020-05-04,23:30:00,86.056
2020-05-04,23:45:00,80.708
2020-05-04,00:00:00,73.14
2020-05-05,00:15:00,68.016
2020-05-05,00:30:00,67.828
2020-05-05,00:45:00,63.744
2020-05-05,01:00:00,65.72
2020-05-05,01:15:00,59.56
2020-05-05,01:30:00,58.112
2020-05-05,01:45:00,57.344
2020-05-05,02:00:00,56.748
2020-05-05,02:15:00,55.896
2020-05-05,02:30:00,54.676
2020-05-05,02:45:00,54.168
2020-05-05,03:00:00,55.096
2020-05-05,03:15:00,53.016
2020-05-05,03:30:00,55.204
2020-05-05,03:45:00,54.7
2020-05-05,04:00:00,58.176
2020-05-05,04:15:00,56.536
2020-05-05,04:30:00,55.868
2020-05-05,04:45:00,60.616
2020-05-05,05:00:00,61.412
2020-05-05,05:15:00,67.808
2020-05-05,05:30:00,72.024
2020-05-05,05:45:00,80.496
2020-05-05,06:00:00,80.712
2020-05-05,06:15:00,92.196
2020-05-05,06:30:00,103.452
2020-05-05,06:45:00,114.94
2020-05-05,07:00:00,123.456
2020-05-05,07:15:00,114.964
2020-05-05,07:30:00,119.132
2020-05-05,07:45:00,119.092
2020-05-05,08:00:00,111.808
2020-05-05,08:15:00,113.908
2020-05-05,08:30:00,114.872
2020-05-05,08:45:00,107.372
2020-05-05,09:00:00,113.252
2020-05-05,09:15:00,113.948
2020-05-05,09:30:00,110.384
2020-05-05,09:45:00,99.684
2020-05-05,10:00:00,101.64
2020-05-05,10:15:00,101.88
2020-05-05,10:30:00,103.272
2020-05-05,10:45:00,107.4
2020-05-05,11:00:00,112.884
2020-05-05,11:15:00,110.6
2020-05-05,11:30:00,108.484
2020-05-05,11:45:00,112.872
2020-05-05,12:00:00,120.372
2020-05-05,12:15:00,120.964
2020-05-05,12:30:00,122.284
2020-05-05,12:45:00,124.328
2020-05-05,13:00:00,127.108
2020-05-05,13:15:00,109.564
2020-05-05,13:30:00,111.56
2020-05-05,13:45:00,104.548
2020-05-05,14:00:00,111.956
2020-05-05,14:15:00,111.032
2020-05-05,14:30:00,114.412
2020-05-05,14:45:00,115.468
2020-05-05,15:00:00,107.276
2020-05-05,15:15:00,112.988
2020-05-05,15:30:00,109.228
2020-05-05,15:45:00,102.552
2020-05-05,16:00:00,104.66
2020-05-05,16:15:00,108.44
2020-05-05,16:30:00,118.012
