,time,power in kW
2020-06-02,22:00:00,127.16
2020-06-02,22:15:00,129.832
2020-06-02,22:30:00,122.636
2020-06-02,22:45:00,110.78
2020-06-02,23:00:00,101.484
2020-06-02,23:15:00,97.348
2020-06-02,23:30:00,86.736
2020-06-02,23:45:00,77.2
2020-06-02,00:00:00,72.732
2020-06-03,00:15:00,71.048
2020-06-03,00:30:00,68.1
2020-06-03,00:45:00,62.976
2020-06-03,01:00:00,60.856
2020-06-03,01:15:00,59.644
2020-06-03,01:30:00,58.948
2020-06-03,01:45:00,56.004
2020-06-03,02:00:00,55.388
2020-06-03,02:15:00,54.228
2020-06-03,02:30:00,53.78
2020-06-03,02:45:00,54.268
2020-06-03,03:00:00,54.512
2020-06-03,03:15:00,55.12
2020-06-03,03:30:00,54.324
2020-06-03,03:45:00,54.82
2020-06-03,04:00:00,54.556
2020-06-03,04:15:00,54.524
2020-06-03,04:30:00,57.56
2020-06-03,04:45:00,61.044
2020-06-03,05:00:00,61.956
2020-06-03,05:15:00,65.732
2020-06-03,05:30:00,65.324
2020-06-03,05:45:00,74.272
2020-06-03,06:00:00,74.364
2020-06-03,06:15:00,82.288
2020-06-03,06:30:00,91.224
2020-06-03,06:45:00,101.644
2020-06-03,07:00:00,110.992
2020-06-03,07:15:00,108.716
2020-06-03,07:30:00,107.004
2020-06-03,07:45:00,109.82
2020-06-03,08:00:00,109.664
2020-06-03,08:15:00,97.148
2020-06-03,08:30:00,100.944
2020-06-03,08:45:00,101.588
2020-06-03,09:00:00,100.712
2020-06-03,09:15:00,101.644
2020-06-03,09:30:00,100.44
2020-06-03,09:45:00,100.548
2020-06-03,10:00:00,100.996
2020-06-03,10:15:00,97.948
2020-06-03,10:30:00,96.516
2020-06-03,10:45:00,98.576
2020-06-03,11:00:00,95.984
2020-06-03,11:15:00,94.372
2020-06-03,11:30:00,97.908
2020-06-03,11:45:00,108.84
2020-06-03,12:00:00,112.256
2020-06-03,12:15:00,107.38
2020-06-03,12:30:00,110.696
2020-06-03,12:45:00,110.788
2020-06-03,13:00:00,112.916
2020-06-03,13:15:00,117.624
2020-06-03,13:30:00,111.276
2020-06-03,13:45:00,104.78
2020-06-03,14:00:00,104.264
2020-06-03,14:15:00,103.476
2020-06-03,14:30:00,102.292
2020-06-03,14:45:00,94.308
2020-06-03,15:00:00,104.988
2020-06-03,15:15:00,104.544
2020-06-03,15:30:00,111.096
2020-06-03,15:45:00,106.82
2020-06-03,16:00:00,103.804
2020-06-03,16:15:00,102.988
2020-06-03,16:30:00,103.644
2020-06-03,16:45:00,106.92
2020-06-03,17:00:00,102.864
2020-06-03,17:15:00,107.592
2020-06-03,17:30:00,115.42
2020-06-03,17:45:00,116.736
2020-06-03,18:00:00,118.684
2020-06-03,18:15:00,126.504
2020-06-03,18:30:00,127.512
2020-06-03,18:45:00,123.812
2020-06-03,19:00:00,134.128
2020-06-03,19:15:00,136.308
2020-06-03,19:30:00,138.032
2020-06-03,19:45:00,132.016
2020-06-03,20:00:00,138.928
2020-06-03,20:15:00,140.388
2020-06-03,20:30:00,132.216
2020-06-03,20:45:00,129.94
2020-06-03,21:00:00,126.02
2020-06-03,21:15:00,123.632
2020-06-03,21:30:00,128.744
2020-06-03,21:45:00,119.184
2020-06-03,22:00:00,123.288
2020-06-03,22:15:00,118.96
2020-06-03,22:30:00,115.248
2020-06-03,22:45:00,111.624
2020-06-03,23:00:00,104.012
2020-06-03,23:15:00,95.208
2020-06-03,23:30:00,89.66
2020-06-03,23:45:00,81.748
2020-06-03,00:00:00,75.616
2020-06-04,00:15:00,70.684
2020-06-04,00:30:00,67.268
2020-06-04,00:45:00,64.68
2020-06-04,01:00:00,62.368
2020-06-04,01:15:00,58.572
2020-06-04,01:30:00,58.336
2020-06-04,01:45:00,56.764
2020-06-04,02:00:00,55.192
2020-06-04,02:15:00,55.496
2020-06-04,02:30:00,55.284
2020-06-04,02:45:00,53.92
2020-06-04,03:00:00,53.712
2020-06-04,03:15:00,52.732
2020-06-04,03:30:00,55.12
2020-06-04,03:45:00,52.488
2020-06-04,04:00:00,53.324
2020-06-04,04:15:00,55.084
2020-06-04,04:30:00,55.376
2020-06-04,04:45:00,59.204
2020-06-04,05:00:00,61.312
2020-06-04,05:15:00,62.752
2020-06-04,05:30:00,65.196
2020-06-04,05:45:00,72.608
2020-06-04,06:00:00,71.528
2020-06-04,06:15:00,82.84
2020-06-04,06:30:00,86.092
2020-06-04,06:45:00,97.68
2020-06-04,07:00:00,109.588
2020-06-04,07:15:00,105.388
2020-06-04,07:30:00,103.092
2020-06-04,07:45:00,105.02
2020-06-04,08:00:00,105.28
2020-06-04,08:15:00,106.444
2020-06-04,08:30:00,96.3
2020-06-04,08:45:00,97.36
2020-06-04,09:00:00,98.48
2020-06-04,09:15:00,103.204
2020-06-04,09:30:00,97.556
2020-06-04,09:45:00,95.28
2020-06-04,10:00:00,91.044
2020-06-04,10:15:00,95.808
2020-06-04,10:30:00,95.744
2020-06-04,10:45:00,93.952
2020-06-04,11:00:00,96.96
2020-06-04,11:15:00,95.308
2020-06-04,11:30:00,97.832
2020-06-04,11:45:00,100.28
2020-06-04,12:00:00,104.012
2020-06-04,12:15:00,102.752
2020-06-04,12:30:00,105.012
2020-06-04,12:45:00,104.164
2020-06-04,13:00:00,106.56
2020-06-04,13:15:00,103.728
2020-06-04,13:30:00,107.772
2020-06-04,13:45:00,110.288
2020-06-04,14:00:00,111.984
2020-06-04,14:15:00,109.992
2020-06-04,14:30:00,104.444
2020-06-04,14:45:00,102.58
2020-06-04,15:00:00,104.656
2020-06-04,15:15:00,100.892
2020-06-04,15:30:00,101.936
2020-06-04,15:45:00,102.512
2020-06-04,16:00:00,105.604
2020-06-04,16:15:00,101.748
2020-06-04,16:30:00,103.356
2020-06-04,16:45:00,100.772
2020-06-04,17:00:00,105.424
2020-06-04,17:15:00,111.512
2020-06-04,17:30:00,110.424
2020-06-04,17:45:00,114.464
2020-06-04,18:00:00,120.54
2020-06-04,18:15:00,112.112
2020-06-04,18:30:00,121.756
2020-06-04,18:45:00,131.416
2020-06-04,19:00:00,133.784
2020-06-04,19:15:00,136.356
2020-06-04,19:30:00,137.588
2020-06-04,19:45:00,137.916
2020-06-04,20:00:00,139.424
2020-06-04,20:15:00,139.312
2020-06-04,20:30:00,135.392
2020-06-04,20:45:00,135.308
2020-06-04,21:00:00,128.992
2020-06-04,21:15:00,126.86
2020-06-04,21:30:00,131.796
2020-06-04,21:45:00,123.712
2020-06-04,22:00:00,126.996
2020-06-04,22:15:00,119.628
2020-06-04,22:30:00,110.948
2020-06-04,22:45:00,109.88
2020-06-04,23:00:00,101.248
2020-06-04,23:15:00,90.844
2020-06-04,23:30:00,89.184
2020-06-04,23:45:00,81.508
2020-06-04,00:00:00,75.516
2020-06-05,00:15:00,70.604
2020-06-05,00:30:00,66.868
2020-06-05,00:45:00,65.816
2020-06-05,01:00:00,61.176
2020-06-05,01:15:00,59.512
2020-06-05,01:30:00,58.316
2020-06-05,01:45:00,57.616
2020-06-05,02:00:00,54.148
2020-06-05,02:15:00,55.352
2020-06-05,02:30:00,54.592
2020-06-05,02:45:00,52.94
2020-06-05,03:00:00,55.448
2020-06-05,03:15:00,53.2
2020-06-05,03:30:00,52.928
2020-06-05,03:45:00,54.792
2020-06-05,04:00:00,54.116
2020-06-05,04:15:00,56.58
2020-06-05,04:30:00,54.168
2020-06-05,04:45:00,59.684
2020-06-05,05:00:00,61.144
2020-06-05,05:15:00,65.004
2020-06-05,05:30:00,65.568
2020-06-05,05:45:00,73.648
2020-06-05,06:00:00,71.172
2020-06-05,06:15:00,82.008
2020-06-05,06:30:00,91.428
2020-06-05,06:45:00,94.064
2020-06-05,07:00:00,107.088
2020-06-05,07:15:00,102.952
2020-06-05,07:30:00,104.756
2020-06-05,07:45:00,105.436
2020-06-05,08:00:00,100.984
2020-06-05,08:15:00,97.344
2020-06-05,08:30:00,104.188
2020-06-05,08:45:00,104.512
2020-06-05,09:00:00,107.396
2020-06-05,09:15:00,103.812
2020-06-05,09:30:00,101.708
2020-06-05,09:45:00,100.36
2020-06-05,10:00:00,99.844
2020-06-05,10:15:00,106.488
2020-06-05,10:30:00,98.328
2020-06-05,10:45:00,100.392
2020-06-05,11:00:00,102.88
2020-06-05,11:15:00,102.256
2020-06-05,11:30:00,103.124
2020-06-05,11:45:00,105.88
2020-06-05,12:00:00,107.448
2020-06-05,12:15:00,110.7
2020-06-05,12:30:00,119.764
2020-06-05,12:45:00,124.248
2020-06-05,13:00:00,118.016
2020-06-05,13:15:00,114.556
2020-06-05,13:30:00,114.18
2020-06-05,13:45:00,112.244
2020-06-05,14:00:00,109.248
2020-06-05,14:15:00,113.756
2020-06-05,14:30:00,117.028
2020-06-05,14:45:00,121.544
2020-06-05,15:00:00,119.788
2020-06-05,15:15:00,111.908
2020-06-05,15:30:00,114.236
2020-06-05,15:45:00,115.248
2020-06-05,16:00:00,119.928
2020-06-05,16:15:00,114.324
2020-06-05,16:30:00,114.488
2020-06-05,16:45:00,110.144
2020-06-05,17:00:00,110.916
2020-06-05,17:15:00,110.34
2020-06-05,17:30:00,120.096
2020-06-05,17:45:00,117.512
2020-06-05,18:00:00,121.52
2020-06-05,18:15:00,122.12
2020-06-05,18:30:00,123.736
2020-06-05,18:45:00,122.004
2020-06-05,19:00:00,132.164
2020-06-05,19:15:00,129.152
2020-06-05,19:30:00,129.004
2020-06-05,19:45:00,121.952
2020-06-05,20:00:00,128.064
2020-06-05,20:15:00,128.2
2020-06-05,20:30:00,128.372
2020-06-05,20:45:00,129.944
2020-06-05,21:00:00,125.468
2020-06-05,21:15:00,125.944
2020-06-05,21:30:00,121.892
2020-06-05,21:45:00,128.32
2020-06-05,22:00:00,122.288
2020-06-05,22:15:00,117.7
2020-06-05,22:30:00,117.016
2020-06-05,22:45:00,117.308
2020-06-05,23:00:00,105.84
2020-06-05,23:15:00,104.316
2020-06-05,23:30:00,95.404
2020-06-05,23:45:00,89.704
2020-06-05,00:00:00,86.64
2020-06-06,00:15:00,84.208
2020-06-06,00:30:00,75.008
2020-06-06,00:45:00,70.54
2020-06-06,01:00:00,68.996
2020-06-06,01:15:00,65.764
2020-06-06,01:30:00,63.272
2020-06-06,01:45:00,61.884
2020-06-06,02:00:00,59.636
2020-06-06,02:15:00,58.664
2020-06-06,02:30:00,58.524
2020-06-06,02:45:00,56.068
2020-06-06,03:00:00,55.312
2020-06-06,03:15:00,53.436
2020-06-06,03:30:00,54.12
2020-06-06,03:45:00,54.272
2020-06-06,04:00:00,53.672
2020-06-06,04:15:00,54.296
2020-06-06,04:30:00,54.156
2020-06-06,04:45:00,55.12
2020-06-06,05:00:00,56.052
2020-06-06,05:15:00,55.78
2020-06-06,05:30:00,55.548
2020-06-06,05:45:00,62.84
2020-06-06,06:00:00,59.412
2020-06-06,06:15:00,66.876
2020-06-06,06:30:00,68.256
2020-06-06,06:45:00,76.876
2020-06-06,07:00:00,79.664
2020-06-06,07:15:00,77.888
2020-06-06,07:30:00,80.52
2020-06-06,07:45:00,83.616
2020-06-06,08:00:00,93.956
2020-06-06,08:15:00,101.388
2020-06-06,08:30:00,112.804
2020-06-06,08:45:00,112.832
2020-06-06,09:00:00,121.88
2020-06-06,09:15:00,126.42
2020-06-06,09:30:00,138.7
2020-06-06,09:45:00,126.92
2020-06-06,10:00:00,122.672
2020-06-06,10:15:00,126.612
2020-06-06,10:30:00,131.856
2020-06-06,10:45:00,130.396
2020-06-06,11:00:00,131.084
2020-06-06,11:15:00,125.456
2020-06-06,11:30:00,131.188
2020-06-06,11:45:00,135.232
2020-06-06,12:00:00,135.92
2020-06-06,12:15:00,130.792
2020-06-06,12:30:00,138.204
2020-06-06,12:45:00,138.836
2020-06-06,13:00:00,135.232
2020-06-06,13:15:00,136.48
2020-06-06,13:30:00,148.664
2020-06-06,13:45:00,134.56
2020-06-06,14:00:00,129.7
2020-06-06,14:15:00,132.64
2020-06-06,14:30:00,128.796
2020-06-06,14:45:00,134.256
2020-06-06,15:00:00,133.164
2020-06-06,15:15:00,125.724
2020-06-06,15:30:00,128.456
2020-06-06,15:45:00,126.356
2020-06-06,16:00:00,127.24
2020-06-06,16:15:00,120.256
2020-06-06,16:30:00,122.66
2020-06-06,16:45:00,122.756
2020-06-06,17:00:00,125.512
2020-06-06,17:15:00,126.664
2020-06-06,17:30:00,121.436
2020-06-06,17:45:00,130.208
2020-06-06,18:00:00,132.884
2020-06-06,18:15:00,122.468
2020-06-06,18:30:00,118.096
2020-06-06,18:45:00,128.748
2020-06-06,19:00:00,130.284
2020-06-06,19:15:00,130.324
2020-06-06,19:30:00,128.528
2020-06-06,19:45:00,122.192
2020-06-06,20:00:00,119.376
2020-06-06,20:15:00,122.6
2020-06-06,20:30:00,116.112
2020-06-06,20:45:00,118.824
2020-06-06,21:00:00,120.108
2020-06-06,21:15:00,119.148
2020-06-06,21:30:00,106.404
2020-06-06,21:45:00,112.168
2020-06-06,22:00:00,112.484
2020-06-06,22:15:00,109.284
2020-06-06,22:30:00,110.2
2020-06-06,22:45:00,106.504
2020-06-06,23:00:00,102.336
2020-06-06,23:15:00,99.584
2020-06-06,23:30:00,93.864
2020-06-06,23:45:00,90.256
2020-06-06,00:00:00,85.392
2020-06-07,00:15:00,83.908
2020-06-07,00:30:00,79.892
2020-06-07,00:45:00,76.7
2020-06-07,01:00:00,74.508
2020-06-07,01:15:00,70.984
2020-06-07,01:30:00,66.032
2020-06-07,01:45:00,67.288
2020-06-07,02:00:00,61.96
2020-06-07,02:15:00,62.476
2020-06-07,02:30:00,62.408
2020-06-07,02:45:00,59.032
2020-06-07,03:00:00,57.996
2020-06-07,03:15:00,57.328
2020-06-07,03:30:00,56.288
2020-06-07,03:45:00,55.24
2020-06-07,04:00:00,56.496
2020-06-07,04:15:00,56.596
2020-06-07,04:30:00,54.816
2020-06-07,04:45:00,53.736
2020-06-07,05:00:00,54.62
2020-06-07,05:15:00,55.932
2020-06-07,05:30:00,56.0
2020-06-07,05:45:00,57.636
2020-06-07,06:00:00,57.816
2020-06-07,06:15:00,61.528
2020-06-07,06:30:00,61.4
2020-06-07,06:45:00,61.636
2020-06-07,07:00:00,64.708
2020-06-07,07:15:00,68.68
2020-06-07,07:30:00,79.036
2020-06-07,07:45:00,85.52
2020-06-07,08:00:00,91.956
2020-06-07,08:15:00,96.62
2020-06-07,08:30:00,97.34
2020-06-07,08:45:00,100.856
2020-06-07,09:00:00,112.304
2020-06-07,09:15:00,114.524
2020-06-07,09:30:00,124.796
2020-06-07,09:45:00,119.752
2020-06-07,10:00:00,124.32
2020-06-07,10:15:00,136.072
2020-06-07,10:30:00,128.504
2020-06-07,10:45:00,131.548
2020-06-07,11:00:00,134.576
2020-06-07,11:15:00,129.308
2020-06-07,11:30:00,141.112
2020-06-07,11:45:00,137.628
2020-06-07,12:00:00,149.48
2020-06-07,12:15:00,150.376
2020-06-07,12:30:00,149.552
2020-06-07,12:45:00,147.408
2020-06-07,13:00:00,146.532
2020-06-07,13:15:00,141.908
2020-06-07,13:30:00,143.4
2020-06-07,13:45:00,143.364
2020-06-07,14:00:00,133.916
2020-06-07,14:15:00,133.688
2020-06-07,14:30:00,132.352
2020-06-07,14:45:00,122.764
2020-06-07,15:00:00,116.812
2020-06-07,15:15:00,116.648
2020-06-07,15:30:00,116.484
2020-06-07,15:45:00,117.948
2020-06-07,16:00:00,119.436
2020-06-07,16:15:00,115.408
2020-06-07,16:30:00,116.78
2020-06-07,16:45:00,118.62
2020-06-07,17:00:00,116.464
2020-06-07,17:15:00,113.832
2020-06-07,17:30:00,124.264
2020-06-07,17:45:00,120.032
2020-06-07,18:00:00,121.176
2020-06-07,18:15:00,125.304
2020-06-07,18:30:00,132.448
2020-06-07,18:45:00,136.48
2020-06-07,19:00:00,139.884
2020-06-07,19:15:00,138.204
2020-06-07,19:30:00,132.412
2020-06-07,19:45:00,132.26
2020-06-07,20:00:00,143.704
2020-06-07,20:15:00,135.928
2020-06-07,20:30:00,136.516
2020-06-07,20:45:00,132.908
2020-06-07,21:00:00,125.62
2020-06-07,21:15:00,126.364
2020-06-07,21:30:00,118.644
2020-06-07,21:45:00,116.592
2020-06-07,22:00:00,125.756
2020-06-07,22:15:00,117.296
2020-06-07,22:30:00,114.156
2020-06-07,22:45:00,107.468
2020-06-07,23:00:00,102.924
2020-06-07,23:15:00,94.02
2020-06-07,23:30:00,87.368
2020-06-07,23:45:00,81.176
2020-06-07,00:00:00,78.292
2020-06-08,00:15:00,70.712
2020-06-08,00:30:00,68.164
2020-06-08,00:45:00,63.704
2020-06-08,01:00:00,61.696
2020-06-08,01:15:00,56.728
2020-06-08,01:30:00,55.96
2020-06-08,01:45:00,57.52
2020-06-08,02:00:00,56.316
2020-06-08,02:15:00,54.492
2020-06-08,02:30:00,54.044
2020-06-08,02:45:00,53.288
2020-06-08,03:00:00,55.428
2020-06-08,03:15:00,53.832
2020-06-08,03:30:00,53.852
2020-06-08,03:45:00,53.648
2020-06-08,04:00:00,53.404
2020-06-08,04:15:00,55.876
2020-06-08,04:30:00,56.768
2020-06-08,04:45:00,60.488
2020-06-08,05:00:00,62.46
2020-06-08,05:15:00,68.148
2020-06-08,05:30:00,67.392
2020-06-08,05:45:00,72.204
2020-06-08,06:00:00,74.32
2020-06-08,06:15:00,80.74
2020-06-08,06:30:00,88.828
2020-06-08,06:45:00,99.652
2020-06-08,07:00:00,102.536
2020-06-08,07:15:00,100.532
2020-06-08,07:30:00,99.656
2020-06-08,07:45:00,105.32
2020-06-08,08:00:00,102.392
2020-06-08,08:15:00,101.132
2020-06-08,08:30:00,110.54
2020-06-08,08:45:00,104.216
2020-06-08,09:00:00,107.224
2020-06-08,09:15:00,101.288
2020-06-08,09:30:00,99.616
2020-06-08,09:45:00,104.688
2020-06-08,10:00:00,103.828
2020-06-08,10:15:00,104.476
2020-06-08,10:30:00,100.576
2020-06-08,10:45:00,95.884
2020-06-08,11:00:00,97.836
2020-06-08,11:15:00,102.676
2020-06-08,11:30:00,103.236
2020-06-08,11:45:00,109.82
2020-06-08,12:00:00,118.48
2020-06-08,12:15:00,115.152
2020-06-08,12:30:00,116.368
2020-06-08,12:45:00,115.712
2020-06-08,13:00:00,112.408
2020-06-08,13:15:00,109.892
2020-06-08,13:30:00,110.732
2020-06-08,13:45:00,113.272
2020-06-08,14:00:00,114.856
2020-06-08,14:15:00,110.696
2020-06-08,14:30:00,118.74
2020-06-08,14:45:00,114.8
2020-06-08,15:00:00,106.9
2020-06-08,15:15:00,108.86
2020-06-08,15:30:00,104.152
2020-06-08,15:45:00,102.06
2020-06-08,16:00:00,104.624
2020-06-08,16:15:00,114.936
2020-06-08,16:30:00,109.364
2020-06-08,16:45:00,107.34
2020-06-08,17:00:00,110.388
2020-06-08,17:15:00,112.872
2020-06-08,17:30:00,109.4
2020-06-08,17:45:00,116.844
2020-06-08,18:00:00,118.84
2020-06-08,18:15:00,131.696
2020-06-08,18:30:00,126.372
2020-06-08,18:45:00,134.916
2020-06-08,19:00:00,132.36
2020-06-08,19:15:00,135.376
2020-06-08,19:30:00,133.724
2020-06-08,19:45:00,135.476
2020-06-08,20:00:00,143.18
2020-06-08,20:15:00,139.292
2020-06-08,20:30:00,132.456
2020-06-08,20:45:00,142.692
2020-06-08,21:00:00,133.292
2020-06-08,21:15:00,123.444
2020-06-08,21:30:00,124.06
2020-06-08,21:45:00,125.428
2020-06-08,22:00:00,118.212
2020-06-08,22:15:00,122.348
2020-06-08,22:30:00,117.912
2020-06-08,22:45:00,108.764
2020-06-08,23:00:00,102.908
2020-06-08,23:15:00,93.14
2020-06-08,23:30:00,87.42
2020-06-08,23:45:00,80.76
2020-06-08,00:00:00,77.012
2020-06-09,00:15:00,69.872
2020-06-09,00:30:00,67.0
2020-06-09,00:45:00,63.572
2020-06-09,01:00:00,59.4
2020-06-09,01:15:00,58.992
2020-06-09,01:30:00,58.476
2020-06-09,01:45:00,56.456
2020-06-09,02:00:00,56.12
2020-06-09,02:15:00,56.92
2020-06-09,02:30:00,55.268
2020-06-09,02:45:00,54.112
2020-06-09,03:00:00,55.092
2020-06-09,03:15:00,53.132
2020-06-09,03:30:00,53.844
2020-06-09,03:45:00,55.848
2020-06-09,04:00:00,52.288
2020-06-09,04:15:00,57.54
2020-06-09,04:30:00,54.472
2020-06-09,04:45:00,58.276
2020-06-09,05:00:00,61.064
2020-06-09,05:15:00,64.448
2020-06-09,05:30:00,65.088
2020-06-09,05:45:00,70.196
2020-06-09,06:00:00,74.08
2020-06-09,06:15:00,80.892
2020-06-09,06:30:00,92.508
2020-06-09,06:45:00,101.58
2020-06-09,07:00:00,102.696
2020-06-09,07:15:00,100.972
2020-06-09,07:30:00,99.668
2020-06-09,07:45:00,93.92
2020-06-09,08:00:00,104.164
2020-06-09,08:15:00,109.5
2020-06-09,08:30:00,98.076
2020-06-09,08:45:00,95.34
2020-06-09,09:00:00,95.5
2020-06-09,09:15:00,94.508
2020-06-09,09:30:00,102.996
2020-06-09,09:45:00,108.12
2020-06-09,10:00:00,100.848
2020-06-09,10:15:00,99.412
2020-06-09,10:30:00,96.424
2020-06-09,10:45:00,92.416
2020-06-09,11:00:00,103.128
2020-06-09,11:15:00,100.748
2020-06-09,11:30:00,103.988
2020-06-09,11:45:00,113.544
2020-06-09,12:00:00,121.136
2020-06-09,12:15:00,116.096
2020-06-09,12:30:00,114.144
2020-06-09,12:45:00,109.008
2020-06-09,13:00:00,105.732
2020-06-09,13:15:00,112.228
2020-06-09,13:30:00,117.052
