,time,power in kW
2020-04-04,19:45:00,148.308
2020-04-04,20:00:00,145.368
2020-04-04,20:15:00,146.132
2020-04-04,20:30:00,149.512
2020-04-04,20:45:00,148.768
2020-04-04,21:00:00,131.616
2020-04-04,21:15:00,123.892
2020-04-04,21:30:00,120.648
2020-04-04,21:45:00,120.384
2020-04-04,22:00:00,118.316
2020-04-04,22:15:00,119.056
2020-04-04,22:30:00,114.808
2020-04-04,22:45:00,109.432
2020-04-04,23:00:00,104.308
2020-04-04,23:15:00,97.572
2020-04-04,23:30:00,89.748
2020-04-04,23:45:00,87.88
2020-04-04,00:00:00,92.224
2020-04-05,00:15:00,84.952
2020-04-05,00:30:00,74.464
2020-04-05,00:45:00,70.868
2020-04-05,01:00:00,69.34
2020-04-05,01:15:00,65.052
2020-04-05,01:30:00,63.208
2020-04-05,01:45:00,60.42
2020-04-05,02:00:00,59.652
2020-04-05,02:15:00,60.036
2020-04-05,02:30:00,61.076
2020-04-05,02:45:00,57.804
2020-04-05,03:00:00,57.512
2020-04-05,03:15:00,57.34
2020-04-05,03:30:00,56.204
2020-04-05,03:45:00,53.972
2020-04-05,04:00:00,54.296
2020-04-05,04:15:00,54.932
2020-04-05,04:30:00,55.176
2020-04-05,04:45:00,53.676
2020-04-05,05:00:00,55.088
2020-04-05,05:15:00,56.464
2020-04-05,05:30:00,57.916
2020-04-05,05:45:00,59.516
2020-04-05,06:00:00,59.372
2020-04-05,06:15:00,61.996
2020-04-05,06:30:00,62.308
2020-04-05,06:45:00,66.208
2020-04-05,07:00:00,76.312
2020-04-05,07:15:00,78.324
2020-04-05,07:30:00,89.292
2020-04-05,07:45:00,96.7
2020-04-05,08:00:00,102.816
2020-04-05,08:15:00,118.596
2020-04-05,08:30:00,120.048
2020-04-05,08:45:00,123.804
2020-04-05,09:00:00,129.068
2020-04-05,09:15:00,129.884
2020-04-05,09:30:00,137.988
2020-04-05,09:45:00,148.084
2020-04-05,10:00:00,151.832
2020-04-05,10:15:00,150.288
2020-04-05,10:30:00,148.3
2020-04-05,10:45:00,146.888
2020-04-05,11:00:00,148.524
2020-04-05,11:15:00,165.296
2020-04-05,11:30:00,164.1
2020-04-05,11:45:00,168.56
2020-04-05,12:00:00,173.052
2020-04-05,12:15:00,166.236
2020-04-05,12:30:00,167.504
2020-04-05,12:45:00,164.348
2020-04-05,13:00:00,160.636
2020-04-05,13:15:00,159.608
2020-04-05,13:30:00,144.644
2020-04-05,13:45:00,150.608
2020-04-05,14:00:00,145.56
2020-04-05,14:15:00,139.368
2020-04-05,14:30:00,132.24
2020-04-05,14:45:00,132.212
2020-04-05,15:00:00,128.224
2020-04-05,15:15:00,121.784
2020-04-05,15:30:00,117.688
2020-04-05,15:45:00,123.78
2020-04-05,16:00:00,111.956
2020-04-05,16:15:00,112.624
2020-04-05,16:30:00,120.18
2020-04-05,16:45:00,116.808
2020-04-05,17:00:00,113.704
2020-04-05,17:15:00,122.184
2020-04-05,17:30:00,119.896
2020-04-05,17:45:00,123.356
2020-04-05,18:00:00,136.336
2020-04-05,18:15:00,138.236
2020-04-05,18:30:00,137.112
2020-04-05,18:45:00,139.76
2020-04-05,19:00:00,139.7
2020-04-05,19:15:00,144.444
2020-04-05,19:30:00,141.44
2020-04-05,19:45:00,139.06
2020-04-05,20:00:00,143.08
2020-04-05,20:15:00,156.168
2020-04-05,20:30:00,150.804
2020-04-05,20:45:00,151.34
2020-04-05,21:00:00,154.02
2020-04-05,21:15:00,148.844
2020-04-05,21:30:00,142.052
2020-04-05,21:45:00,135.496
2020-04-05,22:00:00,139.024
2020-04-05,22:15:00,127.172
2020-04-05,22:30:00,114.244
2020-04-05,22:45:00,107.3
2020-04-05,23:00:00,105.088
2020-04-05,23:15:00,92.412
2020-04-05,23:30:00,88.552
2020-04-05,23:45:00,78.544
2020-04-05,00:00:00,71.94
2020-04-06,00:15:00,69.968
2020-04-06,00:30:00,67.108
2020-04-06,00:45:00,64.332
2020-04-06,01:00:00,59.376
2020-04-06,01:15:00,59.584
2020-04-06,01:30:00,56.064
2020-04-06,01:45:00,55.592
2020-04-06,02:00:00,53.9
2020-04-06,02:15:00,52.928
2020-04-06,02:30:00,53.32
2020-04-06,02:45:00,52.98
2020-04-06,03:00:00,52.428
2020-04-06,03:15:00,54.628
2020-04-06,03:30:00,52.98
2020-04-06,03:45:00,53.62
2020-04-06,04:00:00,52.484
2020-04-06,04:15:00,54.156
2020-04-06,04:30:00,55.448
2020-04-06,04:45:00,65.424
2020-04-06,05:00:00,59.52
2020-04-06,05:15:00,63.504
2020-04-06,05:30:00,70.556
2020-04-06,05:45:00,80.524
2020-04-06,06:00:00,81.688
2020-04-06,06:15:00,96.144
2020-04-06,06:30:00,113.168
2020-04-06,06:45:00,116.424
2020-04-06,07:00:00,131.52
2020-04-06,07:15:00,120.364
2020-04-06,07:30:00,109.988
2020-04-06,07:45:00,113.172
2020-04-06,08:00:00,110.732
2020-04-06,08:15:00,117.704
2020-04-06,08:30:00,116.464
2020-04-06,08:45:00,119.164
2020-04-06,09:00:00,107.864
2020-04-06,09:15:00,108.18
2020-04-06,09:30:00,112.732
2020-04-06,09:45:00,114.488
2020-04-06,10:00:00,110.404
2020-04-06,10:15:00,105.876
2020-04-06,10:30:00,107.832
2020-04-06,10:45:00,116.16
2020-04-06,11:00:00,114.204
2020-04-06,11:15:00,112.452
2020-04-06,11:30:00,116.26
2020-04-06,11:45:00,118.824
2020-04-06,12:00:00,121.788
2020-04-06,12:15:00,134.176
2020-04-06,12:30:00,124.092
2020-04-06,12:45:00,125.196
2020-04-06,13:00:00,125.08
2020-04-06,13:15:00,123.0
2020-04-06,13:30:00,126.5
2020-04-06,13:45:00,127.996
2020-04-06,14:00:00,119.864
2020-04-06,14:15:00,115.08
2020-04-06,14:30:00,116.676
2020-04-06,14:45:00,113.904
2020-04-06,15:00:00,113.02
2020-04-06,15:15:00,111.008
2020-04-06,15:30:00,104.848
2020-04-06,15:45:00,100.996
2020-04-06,16:00:00,104.792
2020-04-06,16:15:00,110.08
2020-04-06,16:30:00,106.56
2020-04-06,16:45:00,109.516
2020-04-06,17:00:00,118.724
2020-04-06,17:15:00,115.18
2020-04-06,17:30:00,115.432
2020-04-06,17:45:00,120.136
2020-04-06,18:00:00,127.268
2020-04-06,18:15:00,130.824
2020-04-06,18:30:00,133.276
2020-04-06,18:45:00,136.048
2020-04-06,19:00:00,141.476
2020-04-06,19:15:00,138.964
2020-04-06,19:30:00,143.452
2020-04-06,19:45:00,144.148
2020-04-06,20:00:00,143.352
2020-04-06,20:15:00,151.844
2020-04-06,20:30:00,152.492
2020-04-06,20:45:00,159.412
2020-04-06,21:00:00,161.536
2020-04-06,21:15:00,153.864
2020-04-06,21:30:00,144.32
2020-04-06,21:45:00,145.556
2020-04-06,22:00:00,141.64
2020-04-06,22:15:00,131.124
2020-04-06,22:30:00,117.132
2020-04-06,22:45:00,112.876
2020-04-06,23:00:00,109.604
2020-04-06,23:15:00,107.448
2020-04-06,23:30:00,97.432
2020-04-06,23:45:00,80.264
2020-04-06,00:00:00,74.296
2020-04-07,00:15:00,70.44
2020-04-07,00:30:00,65.608
2020-04-07,00:45:00,60.96
2020-04-07,01:00:00,58.576
2020-04-07,01:15:00,57.532
2020-04-07,01:30:00,56.524
2020-04-07,01:45:00,56.028
2020-04-07,02:00:00,54.236
2020-04-07,02:15:00,54.096
2020-04-07,02:30:00,52.9
2020-04-07,02:45:00,53.828
2020-04-07,03:00:00,52.508
2020-04-07,03:15:00,54.096
2020-04-07,03:30:00,52.772
2020-04-07,03:45:00,52.156
2020-04-07,04:00:00,53.352
2020-04-07,04:15:00,55.36
2020-04-07,04:30:00,58.096
2020-04-07,04:45:00,62.444
2020-04-07,05:00:00,62.916
2020-04-07,05:15:00,67.392
2020-04-07,05:30:00,71.92
2020-04-07,05:45:00,82.048
2020-04-07,06:00:00,84.448
2020-04-07,06:15:00,103.256
2020-04-07,06:30:00,103.624
2020-04-07,06:45:00,126.94
2020-04-07,07:00:00,126.976
2020-04-07,07:15:00,125.016
2020-04-07,07:30:00,113.116
2020-04-07,07:45:00,116.412
2020-04-07,08:00:00,118.656
2020-04-07,08:15:00,120.72
2020-04-07,08:30:00,110.116
2020-04-07,08:45:00,108.396
2020-04-07,09:00:00,104.288
2020-04-07,09:15:00,110.296
2020-04-07,09:30:00,106.332
2020-04-07,09:45:00,110.576
2020-04-07,10:00:00,102.112
2020-04-07,10:15:00,101.692
2020-04-07,10:30:00,99.112
2020-04-07,10:45:00,95.888
2020-04-07,11:00:00,103.528
2020-04-07,11:15:00,102.124
2020-04-07,11:30:00,106.504
2020-04-07,11:45:00,111.4
2020-04-07,12:00:00,116.604
2020-04-07,12:15:00,117.668
2020-04-07,12:30:00,118.312
2020-04-07,12:45:00,120.7
2020-04-07,13:00:00,113.676
2020-04-07,13:15:00,116.044
2020-04-07,13:30:00,114.084
2020-04-07,13:45:00,116.064
2020-04-07,14:00:00,108.772
2020-04-07,14:15:00,115.644
2020-04-07,14:30:00,106.424
2020-04-07,14:45:00,105.276
2020-04-07,15:00:00,108.352
2020-04-07,15:15:00,111.264
2020-04-07,15:30:00,107.124
2020-04-07,15:45:00,100.872
2020-04-07,16:00:00,103.084
2020-04-07,16:15:00,114.704
2020-04-07,16:30:00,108.02
2020-04-07,16:45:00,108.652
2020-04-07,17:00:00,108.748
2020-04-07,17:15:00,113.376
2020-04-07,17:30:00,116.228
2020-04-07,17:45:00,121.116
2020-04-07,18:00:00,121.316
2020-04-07,18:15:00,130.584
2020-04-07,18:30:00,137.632
2020-04-07,18:45:00,147.452
2020-04-07,19:00:00,147.904
2020-04-07,19:15:00,145.408
2020-04-07,19:30:00,144.932
2020-04-07,19:45:00,158.436
2020-04-07,20:00:00,150.524
2020-04-07,20:15:00,153.668
2020-04-07,20:30:00,153.824
2020-04-07,20:45:00,155.224
2020-04-07,21:00:00,156.916
2020-04-07,21:15:00,146.044
2020-04-07,21:30:00,141.072
2020-04-07,21:45:00,136.224
2020-04-07,22:00:00,131.88
2020-04-07,22:15:00,130.012
2020-04-07,22:30:00,121.224
2020-04-07,22:45:00,112.808
2020-04-07,23:00:00,103.248
2020-04-07,23:15:00,92.796
2020-04-07,23:30:00,85.192
2020-04-07,23:45:00,78.536
2020-04-07,00:00:00,74.712
2020-04-08,00:15:00,71.204
2020-04-08,00:30:00,67.884
2020-04-08,00:45:00,65.076
2020-04-08,01:00:00,59.192
2020-04-08,01:15:00,56.692
2020-04-08,01:30:00,56.876
2020-04-08,01:45:00,56.74
2020-04-08,02:00:00,54.544
2020-04-08,02:15:00,55.064
2020-04-08,02:30:00,54.328
2020-04-08,02:45:00,53.468
2020-04-08,03:00:00,56.196
2020-04-08,03:15:00,53.04
2020-04-08,03:30:00,53.08
2020-04-08,03:45:00,54.524
2020-04-08,04:00:00,54.944
2020-04-08,04:15:00,57.016
2020-04-08,04:30:00,57.176
2020-04-08,04:45:00,60.696
2020-04-08,05:00:00,59.932
2020-04-08,05:15:00,68.252
2020-04-08,05:30:00,74.584
2020-04-08,05:45:00,84.188
2020-04-08,06:00:00,88.2
2020-04-08,06:15:00,93.848
2020-04-08,06:30:00,111.232
2020-04-08,06:45:00,127.476
2020-04-08,07:00:00,127.196
2020-04-08,07:15:00,124.244
2020-04-08,07:30:00,109.42
2020-04-08,07:45:00,123.176
2020-04-08,08:00:00,114.56
2020-04-08,08:15:00,110.812
2020-04-08,08:30:00,110.12
2020-04-08,08:45:00,108.448
2020-04-08,09:00:00,108.564
2020-04-08,09:15:00,114.912
2020-04-08,09:30:00,118.84
2020-04-08,09:45:00,113.62
2020-04-08,10:00:00,112.32
2020-04-08,10:15:00,106.504
2020-04-08,10:30:00,108.276
2020-04-08,10:45:00,107.924
2020-04-08,11:00:00,107.776
2020-04-08,11:15:00,105.136
2020-04-08,11:30:00,121.812
2020-04-08,11:45:00,114.356
2020-04-08,12:00:00,121.42
2020-04-08,12:15:00,120.212
2020-04-08,12:30:00,123.148
2020-04-08,12:45:00,122.236
2020-04-08,13:00:00,122.016
2020-04-08,13:15:00,125.188
2020-04-08,13:30:00,127.408
2020-04-08,13:45:00,121.78
2020-04-08,14:00:00,124.02
2020-04-08,14:15:00,121.784
2020-04-08,14:30:00,116.784
2020-04-08,14:45:00,117.692
2020-04-08,15:00:00,121.052
2020-04-08,15:15:00,116.664
2020-04-08,15:30:00,119.564
2020-04-08,15:45:00,116.568
2020-04-08,16:00:00,113.268
2020-04-08,16:15:00,117.624
2020-04-08,16:30:00,119.32
2020-04-08,16:45:00,113.436
2020-04-08,17:00:00,116.528
2020-04-08,17:15:00,122.644
2020-04-08,17:30:00,130.14
2020-04-08,17:45:00,137.656
2020-04-08,18:00:00,141.284
2020-04-08,18:15:00,136.028
2020-04-08,18:30:00,140.396
2020-04-08,18:45:00,140.104
2020-04-08,19:00:00,149.064
2020-04-08,19:15:00,150.072
2020-04-08,19:30:00,144.08
2020-04-08,19:45:00,145.484
2020-04-08,20:00:00,144.076
2020-04-08,20:15:00,151.26
2020-04-08,20:30:00,153.076
2020-04-08,20:45:00,161.792
2020-04-08,21:00:00,160.668
2020-04-08,21:15:00,147.56
2020-04-08,21:30:00,146.508
2020-04-08,21:45:00,149.628
2020-04-08,22:00:00,138.94
2020-04-08,22:15:00,137.796
2020-04-08,22:30:00,133.828
2020-04-08,22:45:00,123.428
2020-04-08,23:00:00,111.524
2020-04-08,23:15:00,99.076
2020-04-08,23:30:00,93.9
2020-04-08,23:45:00,84.624
2020-04-08,00:00:00,76.596
2020-04-09,00:15:00,71.964
2020-04-09,00:30:00,67.752
2020-04-09,00:45:00,63.36
2020-04-09,01:00:00,60.452
2020-04-09,01:15:00,60.248
2020-04-09,01:30:00,59.868
2020-04-09,01:45:00,58.772
2020-04-09,02:00:00,56.844
2020-04-09,02:15:00,55.06
2020-04-09,02:30:00,53.76
2020-04-09,02:45:00,55.12
2020-04-09,03:00:00,55.22
2020-04-09,03:15:00,55.996
2020-04-09,03:30:00,53.736
2020-04-09,03:45:00,53.752
2020-04-09,04:00:00,57.244
2020-04-09,04:15:00,58.104
2020-04-09,04:30:00,58.208
2020-04-09,04:45:00,61.74
2020-04-09,05:00:00,64.444
2020-04-09,05:15:00,68.888
2020-04-09,05:30:00,72.072
2020-04-09,05:45:00,81.972
2020-04-09,06:00:00,81.752
2020-04-09,06:15:00,97.24
2020-04-09,06:30:00,116.132
2020-04-09,06:45:00,118.424
2020-04-09,07:00:00,124.016
2020-04-09,07:15:00,123.792
2020-04-09,07:30:00,119.776
2020-04-09,07:45:00,119.116
2020-04-09,08:00:00,116.484
2020-04-09,08:15:00,121.368
2020-04-09,08:30:00,115.168
2020-04-09,08:45:00,108.672
2020-04-09,09:00:00,110.084
2020-04-09,09:15:00,106.32
2020-04-09,09:30:00,114.36
2020-04-09,09:45:00,109.916
2020-04-09,10:00:00,111.772
2020-04-09,10:15:00,102.24
2020-04-09,10:30:00,108.132
2020-04-09,10:45:00,105.544
2020-04-09,11:00:00,110.008
2020-04-09,11:15:00,107.816
2020-04-09,11:30:00,109.916
2020-04-09,11:45:00,117.116
2020-04-09,12:00:00,121.552
2020-04-09,12:15:00,113.996
2020-04-09,12:30:00,124.472
2020-04-09,12:45:00,116.924
2020-04-09,13:00:00,116.868
2020-04-09,13:15:00,124.656
2020-04-09,13:30:00,119.804
