,time,power in kW
2020-08-02,04:45:00,58.488
2020-08-02,05:00:00,54.6
2020-08-02,05:15:00,48.864
2020-08-02,05:30:00,51.3
2020-08-02,05:45:00,61.02
2020-08-02,06:00:00,49.744
2020-08-02,06:15:00,52.048
2020-08-02,06:30:00,46.592
2020-08-02,06:45:00,44.92
2020-08-02,07:00:00,28.972
2020-08-02,07:15:00,37.136
2020-08-02,07:30:00,30.704
2020-08-02,07:45:00,29.68
2020-08-02,08:00:00,15.216
2020-08-02,08:15:00,17.588
2020-08-02,08:30:00,34.532
2020-08-02,08:45:00,35.304
2020-08-02,09:00:00,44.66
2020-08-02,09:15:00,67.584
2020-08-02,09:30:00,78.584
2020-08-02,09:45:00,82.928
2020-08-02,10:00:00,71.912
2020-08-02,10:15:00,117.336
2020-08-02,10:30:00,110.46
2020-08-02,10:45:00,107.74
2020-08-02,11:00:00,121.876
2020-08-02,11:15:00,137.416
2020-08-02,11:30:00,121.008
2020-08-02,11:45:00,100.344
2020-08-02,12:00:00,105.596
2020-08-02,12:15:00,102.824
2020-08-02,12:30:00,74.144
2020-08-02,12:45:00,81.616
2020-08-02,13:00:00,102.36
2020-08-02,13:15:00,102.664
2020-08-02,13:30:00,99.072
2020-08-02,13:45:00,107.752
2020-08-02,14:00:00,118.036
2020-08-02,14:15:00,106.696
2020-08-02,14:30:00,70.576
2020-08-02,14:45:00,59.944
2020-08-02,15:00:00,88.988
2020-08-02,15:15:00,93.008
2020-08-02,15:30:00,79.604
2020-08-02,15:45:00,64.916
2020-08-02,16:00:00,23.3
2020-08-02,16:15:00,47.056
2020-08-02,16:30:00,75.552
2020-08-02,16:45:00,99.196
2020-08-02,17:00:00,88.148
2020-08-02,17:15:00,98.88
2020-08-02,17:30:00,84.416
2020-08-02,17:45:00,110.508
2020-08-02,18:00:00,115.592
2020-08-02,18:15:00,93.392
2020-08-02,18:30:00,77.412
2020-08-02,18:45:00,58.808
2020-08-02,19:00:00,70.276
2020-08-02,19:15:00,52.668
2020-08-02,19:30:00,30.304
2020-08-02,19:45:00,45.348
2020-08-02,20:00:00,66.324
2020-08-02,20:15:00,71.44
2020-08-02,20:30:00,56.12
2020-08-02,20:45:00,56.892
2020-08-02,21:00:00,38.82
2020-08-02,21:15:00,59.948
2020-08-02,21:30:00,64.684
2020-08-02,21:45:00,55.356
2020-08-02,22:00:00,59.336
2020-08-02,22:15:00,46.7
2020-08-02,22:30:00,65.104
2020-08-02,22:45:00,53.86
2020-08-02,23:00:00,65.184
2020-08-02,23:15:00,43.392
2020-08-02,23:30:00,15.196
2020-08-02,23:45:00,48.568
2020-08-02,00:00:00,71.28
2020-08-03,00:15:00,72.572
2020-08-03,00:30:00,56.028
2020-08-03,00:45:00,58.448
2020-08-03,01:00:00,53.956
2020-08-03,01:15:00,53.656
2020-08-03,01:30:00,51.356
2020-08-03,01:45:00,45.056
2020-08-03,02:00:00,43.936
2020-08-03,02:15:00,46.832
2020-08-03,02:30:00,37.864
2020-08-03,02:45:00,41.508
2020-08-03,03:00:00,43.968
2020-08-03,03:15:00,46.852
2020-08-03,03:30:00,47.988
2020-08-03,03:45:00,46.936
2020-08-03,04:00:00,50.18
2020-08-03,04:15:00,51.496
2020-08-03,04:30:00,49.636
2020-08-03,04:45:00,47.672
2020-08-03,05:00:00,56.94
2020-08-03,05:15:00,57.944
2020-08-03,05:30:00,56.86
2020-08-03,05:45:00,59.408
2020-08-03,06:00:00,62.26
2020-08-03,06:15:00,70.184
2020-08-03,06:30:00,67.744
2020-08-03,06:45:00,72.484
2020-08-03,07:00:00,38.964
2020-08-03,07:15:00,57.252
2020-08-03,07:30:00,92.316
2020-08-03,07:45:00,88.016
2020-08-03,08:00:00,93.904
2020-08-03,08:15:00,108.288
2020-08-03,08:30:00,101.58
2020-08-03,08:45:00,89.412
2020-08-03,09:00:00,116.008
2020-08-03,09:15:00,127.364
2020-08-03,09:30:00,123.068
2020-08-03,09:45:00,124.32
2020-08-03,10:00:00,166.772
2020-08-03,10:15:00,161.204
2020-08-03,10:30:00,172.124
2020-08-03,10:45:00,170.464
2020-08-03,11:00:00,188.06
2020-08-03,11:15:00,163.708
2020-08-03,11:30:00,176.156
2020-08-03,11:45:00,180.892
2020-08-03,12:00:00,188.808
2020-08-03,12:15:00,161.02
2020-08-03,12:30:00,166.712
2020-08-03,12:45:00,166.184
2020-08-03,13:00:00,162.336
2020-08-03,13:15:00,171.084
2020-08-03,13:30:00,174.952
2020-08-03,13:45:00,184.004
2020-08-03,14:00:00,175.684
2020-08-03,14:15:00,142.768
2020-08-03,14:30:00,153.428
2020-08-03,14:45:00,165.748
2020-08-03,15:00:00,161.64
2020-08-03,15:15:00,157.272
2020-08-03,15:30:00,125.856
2020-08-03,15:45:00,142.108
2020-08-03,16:00:00,128.68
2020-08-03,16:15:00,125.932
2020-08-03,16:30:00,108.368
2020-08-03,16:45:00,140.22
2020-08-03,17:00:00,144.32
2020-08-03,17:15:00,153.86
2020-08-03,17:30:00,132.116
2020-08-03,17:45:00,119.684
2020-08-03,18:00:00,124.14
2020-08-03,18:15:00,125.32
2020-08-03,18:30:00,104.732
2020-08-03,18:45:00,100.224
2020-08-03,19:00:00,87.448
2020-08-03,19:15:00,40.648
2020-08-03,19:30:00,44.788
2020-08-03,19:45:00,58.68
2020-08-03,20:00:00,53.212
2020-08-03,20:15:00,43.496
2020-08-03,20:30:00,49.644
2020-08-03,20:45:00,49.536
2020-08-03,21:00:00,44.42
2020-08-03,21:15:00,50.096
2020-08-03,21:30:00,43.8
2020-08-03,21:45:00,65.752
2020-08-03,22:00:00,86.532
2020-08-03,22:15:00,82.512
2020-08-03,22:30:00,52.148
2020-08-03,22:45:00,62.592
2020-08-03,23:00:00,61.308
2020-08-03,23:15:00,56.536
2020-08-03,23:30:00,66.552
2020-08-03,23:45:00,71.504
2020-08-03,00:00:00,65.1
2020-08-04,00:15:00,61.428
2020-08-04,00:30:00,64.688
2020-08-04,00:45:00,53.188
2020-08-04,01:00:00,56.344
2020-08-04,01:15:00,54.16
2020-08-04,01:30:00,62.064
2020-08-04,01:45:00,55.156
2020-08-04,02:00:00,51.488
2020-08-04,02:15:00,51.42
2020-08-04,02:30:00,46.888
2020-08-04,02:45:00,43.632
2020-08-04,03:00:00,45.676
2020-08-04,03:15:00,42.38
2020-08-04,03:30:00,43.724
2020-08-04,03:45:00,39.472
2020-08-04,04:00:00,38.488
2020-08-04,04:15:00,51.652
2020-08-04,04:30:00,53.556
2020-08-04,04:45:00,43.236
2020-08-04,05:00:00,57.412
2020-08-04,05:15:00,43.984
2020-08-04,05:30:00,54.632
2020-08-04,05:45:00,48.988
2020-08-04,06:00:00,60.52
2020-08-04,06:15:00,61.064
2020-08-04,06:30:00,95.028
2020-08-04,06:45:00,51.464
2020-08-04,07:00:00,45.212
2020-08-04,07:15:00,55.48
2020-08-04,07:30:00,94.096
2020-08-04,07:45:00,91.832
2020-08-04,08:00:00,90.596
2020-08-04,08:15:00,109.224
2020-08-04,08:30:00,121.448
2020-08-04,08:45:00,120.5
2020-08-04,09:00:00,120.464
2020-08-04,09:15:00,135.016
2020-08-04,09:30:00,151.26
2020-08-04,09:45:00,161.196
2020-08-04,10:00:00,167.436
2020-08-04,10:15:00,177.0
2020-08-04,10:30:00,204.936
2020-08-04,10:45:00,213.36
2020-08-04,11:00:00,208.652
2020-08-04,11:15:00,208.62
2020-08-04,11:30:00,207.004
2020-08-04,11:45:00,207.492
2020-08-04,12:00:00,205.728
2020-08-04,12:15:00,175.312
2020-08-04,12:30:00,160.036
2020-08-04,12:45:00,175.892
2020-08-04,13:00:00,170.58
2020-08-04,13:15:00,161.52
2020-08-04,13:30:00,156.576
2020-08-04,13:45:00,191.516
2020-08-04,14:00:00,172.972
2020-08-04,14:15:00,167.108
2020-08-04,14:30:00,154.54
2020-08-04,14:45:00,162.168
2020-08-04,15:00:00,166.128
2020-08-04,15:15:00,162.808
2020-08-04,15:30:00,161.904
2020-08-04,15:45:00,165.74
2020-08-04,16:00:00,173.02
2020-08-04,16:15:00,166.024
2020-08-04,16:30:00,169.752
2020-08-04,16:45:00,179.444
2020-08-04,17:00:00,153.048
2020-08-04,17:15:00,156.052
2020-08-04,17:30:00,153.716
2020-08-04,17:45:00,149.66
2020-08-04,18:00:00,139.156
2020-08-04,18:15:00,125.088
2020-08-04,18:30:00,124.948
2020-08-04,18:45:00,117.812
2020-08-04,19:00:00,116.344
2020-08-04,19:15:00,97.112
2020-08-04,19:30:00,90.4
2020-08-04,19:45:00,82.88
2020-08-04,20:00:00,62.752
2020-08-04,20:15:00,38.328
2020-08-04,20:30:00,53.244
2020-08-04,20:45:00,40.3
2020-08-04,21:00:00,64.736
2020-08-04,21:15:00,59.472
2020-08-04,21:30:00,60.964
2020-08-04,21:45:00,80.24
2020-08-04,22:00:00,75.12
2020-08-04,22:15:00,74.828
2020-08-04,22:30:00,75.516
2020-08-04,22:45:00,72.788
2020-08-04,23:00:00,56.68
2020-08-04,23:15:00,61.452
2020-08-04,23:30:00,59.156
2020-08-04,23:45:00,57.544
2020-08-04,00:00:00,66.956
2020-08-05,00:15:00,65.884
2020-08-05,00:30:00,68.496
2020-08-05,00:45:00,59.436
2020-08-05,01:00:00,49.972
2020-08-05,01:15:00,60.212
2020-08-05,01:30:00,59.196
2020-08-05,01:45:00,52.532
2020-08-05,02:00:00,50.724
2020-08-05,02:15:00,54.264
2020-08-05,02:30:00,50.204
2020-08-05,02:45:00,51.376
2020-08-05,03:00:00,48.096
2020-08-05,03:15:00,48.336
2020-08-05,03:30:00,49.968
2020-08-05,03:45:00,42.604
2020-08-05,04:00:00,47.996
2020-08-05,04:15:00,52.944
2020-08-05,04:30:00,58.42
2020-08-05,04:45:00,50.352
2020-08-05,05:00:00,63.584
2020-08-05,05:15:00,55.576
2020-08-05,05:30:00,51.012
2020-08-05,05:45:00,64.24
2020-08-05,06:00:00,78.46
2020-08-05,06:15:00,75.612
2020-08-05,06:30:00,82.212
2020-08-05,06:45:00,79.092
2020-08-05,07:00:00,48.688
2020-08-05,07:15:00,59.78
2020-08-05,07:30:00,80.636
2020-08-05,07:45:00,115.152
2020-08-05,08:00:00,106.112
2020-08-05,08:15:00,107.564
2020-08-05,08:30:00,102.848
2020-08-05,08:45:00,84.18
2020-08-05,09:00:00,90.924
2020-08-05,09:15:00,102.196
2020-08-05,09:30:00,116.78
2020-08-05,09:45:00,144.42
2020-08-05,10:00:00,151.764
2020-08-05,10:15:00,163.248
2020-08-05,10:30:00,205.44
2020-08-05,10:45:00,187.608
2020-08-05,11:00:00,205.816
2020-08-05,11:15:00,208.264
2020-08-05,11:30:00,214.82
2020-08-05,11:45:00,207.776
2020-08-05,12:00:00,191.752
2020-08-05,12:15:00,183.564
2020-08-05,12:30:00,181.264
2020-08-05,12:45:00,169.548
2020-08-05,13:00:00,188.468
2020-08-05,13:15:00,165.964
2020-08-05,13:30:00,171.412
2020-08-05,13:45:00,168.984
2020-08-05,14:00:00,143.224
2020-08-05,14:15:00,141.7
2020-08-05,14:30:00,152.148
2020-08-05,14:45:00,145.272
2020-08-05,15:00:00,170.416
2020-08-05,15:15:00,160.896
2020-08-05,15:30:00,139.944
2020-08-05,15:45:00,156.048
2020-08-05,16:00:00,143.38
2020-08-05,16:15:00,157.82
2020-08-05,16:30:00,157.616
2020-08-05,16:45:00,159.904
2020-08-05,17:00:00,156.436
2020-08-05,17:15:00,145.712
2020-08-05,17:30:00,155.464
2020-08-05,17:45:00,128.664
2020-08-05,18:00:00,117.748
2020-08-05,18:15:00,127.936
2020-08-05,18:30:00,91.604
2020-08-05,18:45:00,95.584
2020-08-05,19:00:00,65.688
2020-08-05,19:15:00,57.056
2020-08-05,19:30:00,67.364
2020-08-05,19:45:00,84.056
2020-08-05,20:00:00,73.476
2020-08-05,20:15:00,62.34
2020-08-05,20:30:00,55.984
2020-08-05,20:45:00,67.248
2020-08-05,21:00:00,63.708
2020-08-05,21:15:00,56.648
2020-08-05,21:30:00,44.368
2020-08-05,21:45:00,53.048
2020-08-05,22:00:00,62.516
2020-08-05,22:15:00,73.024
2020-08-05,22:30:00,65.052
2020-08-05,22:45:00,56.56
2020-08-05,23:00:00,57.472
2020-08-05,23:15:00,59.552
2020-08-05,23:30:00,58.068
2020-08-05,23:45:00,54.008
2020-08-05,00:00:00,62.14
2020-08-06,00:15:00,62.568
2020-08-06,00:30:00,56.86
2020-08-06,00:45:00,54.952
2020-08-06,01:00:00,54.724
2020-08-06,01:15:00,53.316
2020-08-06,01:30:00,50.068
2020-08-06,01:45:00,48.056
2020-08-06,02:00:00,43.58
2020-08-06,02:15:00,49.196
2020-08-06,02:30:00,46.424
2020-08-06,02:45:00,45.112
2020-08-06,03:00:00,50.104
2020-08-06,03:15:00,46.764
2020-08-06,03:30:00,42.984
2020-08-06,03:45:00,42.404
2020-08-06,04:00:00,48.84
2020-08-06,04:15:00,52.368
2020-08-06,04:30:00,54.196
2020-08-06,04:45:00,44.588
2020-08-06,05:00:00,62.444
2020-08-06,05:15:00,57.144
2020-08-06,05:30:00,61.62
2020-08-06,05:45:00,68.512
2020-08-06,06:00:00,80.436
2020-08-06,06:15:00,78.292
2020-08-06,06:30:00,67.512
2020-08-06,06:45:00,77.392
2020-08-06,07:00:00,46.164
2020-08-06,07:15:00,76.76
2020-08-06,07:30:00,83.124
2020-08-06,07:45:00,107.092
2020-08-06,08:00:00,107.356
2020-08-06,08:15:00,118.852
2020-08-06,08:30:00,123.988
2020-08-06,08:45:00,138.928
2020-08-06,09:00:00,146.156
2020-08-06,09:15:00,161.36
2020-08-06,09:30:00,170.472
2020-08-06,09:45:00,196.292
2020-08-06,10:00:00,216.588
2020-08-06,10:15:00,223.624
2020-08-06,10:30:00,234.416
2020-08-06,10:45:00,237.072
2020-08-06,11:00:00,226.316
2020-08-06,11:15:00,245.436
2020-08-06,11:30:00,243.608
2020-08-06,11:45:00,230.484
2020-08-06,12:00:00,213.964
2020-08-06,12:15:00,174.244
2020-08-06,12:30:00,176.436
2020-08-06,12:45:00,173.252
2020-08-06,13:00:00,169.452
2020-08-06,13:15:00,188.864
2020-08-06,13:30:00,160.768
2020-08-06,13:45:00,170.876
2020-08-06,14:00:00,177.14
2020-08-06,14:15:00,180.536
2020-08-06,14:30:00,186.012
2020-08-06,14:45:00,192.228
2020-08-06,15:00:00,179.336
2020-08-06,15:15:00,165.332
2020-08-06,15:30:00,146.132
2020-08-06,15:45:00,143.872
2020-08-06,16:00:00,156.352
2020-08-06,16:15:00,151.48
2020-08-06,16:30:00,158.736
2020-08-06,16:45:00,155.264
2020-08-06,17:00:00,157.56
2020-08-06,17:15:00,169.828
2020-08-06,17:30:00,157.56
2020-08-06,17:45:00,157.64
2020-08-06,18:00:00,162.74
2020-08-06,18:15:00,146.752
2020-08-06,18:30:00,131.42
2020-08-06,18:45:00,111.56
2020-08-06,19:00:00,111.424
2020-08-06,19:15:00,95.856
2020-08-06,19:30:00,69.28
2020-08-06,19:45:00,61.2
2020-08-06,20:00:00,76.296
2020-08-06,20:15:00,77.408
2020-08-06,20:30:00,86.252
2020-08-06,20:45:00,92.644
2020-08-06,21:00:00,121.368
2020-08-06,21:15:00,101.5
2020-08-06,21:30:00,90.2
2020-08-06,21:45:00,90.308
2020-08-06,22:00:00,95.98
2020-08-06,22:15:00,93.204
2020-08-06,22:30:00,88.892
2020-08-06,22:45:00,84.928
2020-08-06,23:00:00,80.988
2020-08-06,23:15:00,72.196
2020-08-06,23:30:00,79.604
2020-08-06,23:45:00,69.572
2020-08-06,00:00:00,72.656
2020-08-07,00:15:00,68.272
2020-08-07,00:30:00,68.44
2020-08-07,00:45:00,57.4
2020-08-07,01:00:00,56.164
2020-08-07,01:15:00,53.052
2020-08-07,01:30:00,57.372
2020-08-07,01:45:00,61.08
2020-08-07,02:00:00,59.016
2020-08-07,02:15:00,60.268
2020-08-07,02:30:00,58.388
2020-08-07,02:45:00,59.392
2020-08-07,03:00:00,53.308
2020-08-07,03:15:00,59.3
2020-08-07,03:30:00,54.096
2020-08-07,03:45:00,55.428
2020-08-07,04:00:00,52.144
2020-08-07,04:15:00,54.92
2020-08-07,04:30:00,64.228
2020-08-07,04:45:00,59.596
2020-08-07,05:00:00,45.196
2020-08-07,05:15:00,52.348
2020-08-07,05:30:00,65.84
2020-08-07,05:45:00,66.92
2020-08-07,06:00:00,59.924
2020-08-07,06:15:00,75.772
2020-08-07,06:30:00,74.4
2020-08-07,06:45:00,58.884
2020-08-07,07:00:00,15.592
2020-08-07,07:15:00,48.44
2020-08-07,07:30:00,81.7
2020-08-07,07:45:00,104.584
2020-08-07,08:00:00,114.096
2020-08-07,08:15:00,96.108
2020-08-07,08:30:00,106.956
2020-08-07,08:45:00,135.712
2020-08-07,09:00:00,164.516
2020-08-07,09:15:00,168.512
2020-08-07,09:30:00,166.488
2020-08-07,09:45:00,187.104
2020-08-07,10:00:00,186.356
2020-08-07,10:15:00,186.892
2020-08-07,10:30:00,222.012
2020-08-07,10:45:00,200.584
2020-08-07,11:00:00,228.516
2020-08-07,11:15:00,216.924
2020-08-07,11:30:00,203.256
2020-08-07,11:45:00,193.252
2020-08-07,12:00:00,213.188
2020-08-07,12:15:00,184.808
2020-08-07,12:30:00,164.652
2020-08-07,12:45:00,166.08
2020-08-07,13:00:00,152.696
2020-08-07,13:15:00,158.288
2020-08-07,13:30:00,151.248
2020-08-07,13:45:00,150.284
2020-08-07,14:00:00,153.94
2020-08-07,14:15:00,147.228
2020-08-07,14:30:00,158.852
2020-08-07,14:45:00,145.772
2020-08-07,15:00:00,144.844
2020-08-07,15:15:00,127.232
2020-08-07,15:30:00,123.028
2020-08-07,15:45:00,135.464
2020-08-07,16:00:00,132.78
2020-08-07,16:15:00,131.532
2020-08-07,16:30:00,143.74
2020-08-07,16:45:00,150.548
2020-08-07,17:00:00,159.584
2020-08-07,17:15:00,185.648
2020-08-07,17:30:00,177.14
2020-08-07,17:45:00,165.916
2020-08-07,18:00:00,132.684
2020-08-07,18:15:00,152.8
2020-08-07,18:30:00,126.96
2020-08-07,18:45:00,148.144
2020-08-07,19:00:00,138.224
2020-08-07,19:15:00,113.152
2020-08-07,19:30:00,100.608
2020-08-07,19:45:00,92.432
2020-08-07,20:00:00,85.736
2020-08-07,20:15:00,99.296
2020-08-07,20:30:00,109.124
2020-08-07,20:45:00,89.956
2020-08-07,21:00:00,103.004
2020-08-07,21:15:00,95.172
2020-08-07,21:30:00,78.652
2020-08-07,21:45:00,95.712
2020-08-07,22:00:00,90.248
2020-08-07,22:15:00,71.844
2020-08-07,22:30:00,66.02
2020-08-07,22:45:00,68.616
2020-08-07,23:00:00,74.424
2020-08-07,23:15:00,66.508
2020-08-07,23:30:00,71.428
2020-08-07,23:45:00,75.108
2020-08-07,00:00:00,78.8
2020-08-08,00:15:00,79.488
2020-08-08,00:30:00,72.62
2020-08-08,00:45:00,76.336
2020-08-08,01:00:00,71.496
2020-08-08,01:15:00,69.556
2020-08-08,01:30:00,71.62
2020-08-08,01:45:00,66.504
2020-08-08,02:00:00,62.976
2020-08-08,02:15:00,68.768
2020-08-08,02:30:00,55.34
2020-08-08,02:45:00,59.816
2020-08-08,03:00:00,59.216
2020-08-08,03:15:00,55.16
2020-08-08,03:30:00,59.956
2020-08-08,03:45:00,59.884
2020-08-08,04:00:00,64.656
2020-08-08,04:15:00,54.208
2020-08-08,04:30:00,64.028
2020-08-08,04:45:00,67.428
2020-08-08,05:00:00,72.772
2020-08-08,05:15:00,62.904
2020-08-08,05:30:00,58.412
2020-08-08,05:45:00,66.972
2020-08-08,06:00:00,69.524
2020-08-08,06:15:00,62.276
2020-08-08,06:30:00,62.632
2020-08-08,06:45:00,78.428
2020-08-08,07:00:00,40.7
2020-08-08,07:15:00,67.4
2020-08-08,07:30:00,63.54
2020-08-08,07:45:00,68.184
2020-08-08,08:00:00,59.42
2020-08-08,08:15:00,49.248
2020-08-08,08:30:00,48.564
2020-08-08,08:45:00,42.444
2020-08-08,09:00:00,58.276
2020-08-08,09:15:00,66.26
2020-08-08,09:30:00,104.18
2020-08-08,09:45:00,113.612
2020-08-08,10:00:00,130.94
2020-08-08,10:15:00,138.764
2020-08-08,10:30:00,145.092
2020-08-08,10:45:00,139.852
2020-08-08,11:00:00,148.148
2020-08-08,11:15:00,147.92
2020-08-08,11:30:00,97.496
2020-08-08,11:45:00,114.956
2020-08-08,12:00:00,101.116
2020-08-08,12:15:00,93.652
2020-08-08,12:30:00,80.252
2020-08-08,12:45:00,107.084
2020-08-08,13:00:00,122.364
2020-08-08,13:15:00,118.112
2020-08-08,13:30:00,99.008
2020-08-08,13:45:00,106.244
2020-08-08,14:00:00,112.66
2020-08-08,14:15:00,106.836
2020-08-08,14:30:00,59.568
2020-08-08,14:45:00,40.096
2020-08-08,15:00:00,100.188
2020-08-08,15:15:00,61.42
2020-08-08,15:30:00,85.496
2020-08-08,15:45:00,95.012
2020-08-08,16:00:00,90.444
2020-08-08,16:15:00,67.652
2020-08-08,16:30:00,130.948
2020-08-08,16:45:00,133.02
2020-08-08,17:00:00,135.112
2020-08-08,17:15:00,87.6
2020-08-08,17:30:00,120.44
2020-08-08,17:45:00,113.164
2020-08-08,18:00:00,98.888
2020-08-08,18:15:00,97.528
2020-08-08,18:30:00,111.668
2020-08-08,18:45:00,100.38
2020-08-08,19:00:00,101.884
2020-08-08,19:15:00,117.076
2020-08-08,19:30:00,105.116
2020-08-08,19:45:00,92.164
2020-08-08,20:00:00,100.5
2020-08-08,20:15:00,92.184
2020-08-08,20:30:00,102.708
2020-08-08,20:45:00,117.46
2020-08-08,21:00:00,107.016
2020-08-08,21:15:00,97.044
2020-08-08,21:30:00,90.78
2020-08-08,21:45:00,93.372
2020-08-08,22:00:00,102.784
2020-08-08,22:15:00,94.696
2020-08-08,22:30:00,78.796
2020-08-08,22:45:00,88.82
2020-08-08,23:00:00,80.556
2020-08-08,23:15:00,57.2
2020-08-08,23:30:00,66.388
2020-08-08,23:45:00,71.036
2020-08-08,00:00:00,66.396
2020-08-09,00:15:00,71.42
2020-08-09,00:30:00,70.816
2020-08-09,00:45:00,71.152
2020-08-09,01:00:00,57.452
2020-08-09,01:15:00,59.196
2020-08-09,01:30:00,61.296
2020-08-09,01:45:00,61.6
2020-08-09,02:00:00,63.304
2020-08-09,02:15:00,54.156
2020-08-09,02:30:00,53.096
2020-08-09,02:45:00,57.196
2020-08-09,03:00:00,48.816
2020-08-09,03:15:00,53.736
2020-08-09,03:30:00,49.596
2020-08-09,03:45:00,53.82
2020-08-09,04:00:00,54.764
2020-08-09,04:15:00,57.172
2020-08-09,04:30:00,54.848
2020-08-09,04:45:00,61.672
2020-08-09,05:00:00,52.98
2020-08-09,05:15:00,55.568
2020-08-09,05:30:00,59.216
2020-08-09,05:45:00,59.844
2020-08-09,06:00:00,56.38
2020-08-09,06:15:00,45.716
2020-08-09,06:30:00,48.636
2020-08-09,06:45:00,38.052
2020-08-09,07:00:00,40.56
2020-08-09,07:15:00,51.5
2020-08-09,07:30:00,39.028
2020-08-09,07:45:00,16.248
2020-08-09,08:00:00,20.14
2020-08-09,08:15:00,43.992
2020-08-09,08:30:00,1.896
2020-08-09,08:45:00,33.168
2020-08-09,09:00:00,32.184
2020-08-09,09:15:00,57.528
2020-08-09,09:30:00,42.396
2020-08-09,09:45:00,50.648
2020-08-09,10:00:00,69.768
2020-08-09,10:15:00,81.952
2020-08-09,10:30:00,86.68
2020-08-09,10:45:00,112.844
2020-08-09,11:00:00,117.212
2020-08-09,11:15:00,137.104
2020-08-09,11:30:00,144.552
2020-08-09,11:45:00,137.076
2020-08-09,12:00:00,94.652
2020-08-09,12:15:00,80.816
2020-08-09,12:30:00,90.992
2020-08-09,12:45:00,57.856
2020-08-09,13:00:00,65.896
2020-08-09,13:15:00,89.86
2020-08-09,13:30:00,93.772
