,time,power in kW
2020-02-04,23:15:00,103.524
2020-02-04,23:30:00,93.564
2020-02-04,23:45:00,87.568
2020-02-04,00:00:00,77.544
2020-02-05,00:15:00,54.536
2020-02-05,00:30:00,68.912
2020-02-05,00:45:00,77.46
2020-02-05,01:00:00,73.192
2020-02-05,01:15:00,67.46
2020-02-05,01:30:00,74.156
2020-02-05,01:45:00,67.912
2020-02-05,02:00:00,71.28
2020-02-05,02:15:00,77.544
2020-02-05,02:30:00,73.5
2020-02-05,02:45:00,64.78
2020-02-05,03:00:00,55.4
2020-02-05,03:15:00,66.044
2020-02-05,03:30:00,59.188
2020-02-05,03:45:00,60.968
2020-02-05,04:00:00,68.012
2020-02-05,04:15:00,71.856
2020-02-05,04:30:00,62.732
2020-02-05,04:45:00,71.504
2020-02-05,05:00:00,74.776
2020-02-05,05:15:00,75.72
2020-02-05,05:30:00,82.272
2020-02-05,05:45:00,80.444
2020-02-05,06:00:00,68.228
2020-02-05,06:15:00,67.416
2020-02-05,06:30:00,22.964
2020-02-05,06:45:00,56.464
2020-02-05,07:00:00,54.936
2020-02-05,07:15:00,114.184
2020-02-05,07:30:00,156.388
2020-02-05,07:45:00,138.352
2020-02-05,08:00:00,181.604
2020-02-05,08:15:00,222.112
2020-02-05,08:30:00,210.236
2020-02-05,08:45:00,217.316
2020-02-05,09:00:00,244.496
2020-02-05,09:15:00,237.344
2020-02-05,09:30:00,273.54
2020-02-05,09:45:00,228.2
2020-02-05,10:00:00,229.652
2020-02-05,10:15:00,259.244
2020-02-05,10:30:00,274.976
2020-02-05,10:45:00,251.32
2020-02-05,11:00:00,269.676
2020-02-05,11:15:00,287.708
2020-02-05,11:30:00,309.124
2020-02-05,11:45:00,310.384
2020-02-05,12:00:00,296.128
2020-02-05,12:15:00,295.652
2020-02-05,12:30:00,258.288
2020-02-05,12:45:00,292.164
2020-02-05,13:00:00,251.412
2020-02-05,13:15:00,229.948
2020-02-05,13:30:00,228.552
2020-02-05,13:45:00,206.32
2020-02-05,14:00:00,223.692
2020-02-05,14:15:00,212.108
2020-02-05,14:30:00,230.644
2020-02-05,14:45:00,226.396
2020-02-05,15:00:00,250.604
2020-02-05,15:15:00,231.864
2020-02-05,15:30:00,204.112
2020-02-05,15:45:00,200.596
2020-02-05,16:00:00,204.296
2020-02-05,16:15:00,149.008
2020-02-05,16:30:00,172.188
2020-02-05,16:45:00,171.884
2020-02-05,17:00:00,172.26
2020-02-05,17:15:00,161.328
2020-02-05,17:30:00,189.84
2020-02-05,17:45:00,214.032
2020-02-05,18:00:00,186.86
2020-02-05,18:15:00,183.84
2020-02-05,18:30:00,198.136
2020-02-05,18:45:00,179.04
2020-02-05,19:00:00,177.648
2020-02-05,19:15:00,166.716
2020-02-05,19:30:00,150.348
2020-02-05,19:45:00,120.352
2020-02-05,20:00:00,103.884
2020-02-05,20:15:00,112.728
2020-02-05,20:30:00,123.22
2020-02-05,20:45:00,93.744
2020-02-05,21:00:00,116.028
2020-02-05,21:15:00,119.472
2020-02-05,21:30:00,120.3
2020-02-05,21:45:00,104.984
2020-02-05,22:00:00,91.084
2020-02-05,22:15:00,90.624
2020-02-05,22:30:00,88.368
2020-02-05,22:45:00,105.896
2020-02-05,23:00:00,101.488
2020-02-05,23:15:00,121.488
2020-02-05,23:30:00,121.036
2020-02-05,23:45:00,115.216
2020-02-05,00:00:00,102.412
2020-02-06,00:15:00,81.628
2020-02-06,00:30:00,75.516
2020-02-06,00:45:00,64.84
2020-02-06,01:00:00,70.272
2020-02-06,01:15:00,68.228
2020-02-06,01:30:00,75.936
2020-02-06,01:45:00,71.588
2020-02-06,02:00:00,73.468
2020-02-06,02:15:00,69.452
2020-02-06,02:30:00,60.748
2020-02-06,02:45:00,65.016
2020-02-06,03:00:00,61.728
2020-02-06,03:15:00,62.692
2020-02-06,03:30:00,63.408
2020-02-06,03:45:00,56.84
2020-02-06,04:00:00,60.028
2020-02-06,04:15:00,66.556
2020-02-06,04:30:00,53.24
2020-02-06,04:45:00,71.956
2020-02-06,05:00:00,70.22
2020-02-06,05:15:00,42.7
2020-02-06,05:30:00,65.436
2020-02-06,05:45:00,70.184
2020-02-06,06:00:00,80.912
2020-02-06,06:15:00,103.86
2020-02-06,06:30:00,96.096
2020-02-06,06:45:00,40.52
2020-02-06,07:00:00,62.412
2020-02-06,07:15:00,117.556
2020-02-06,07:30:00,133.388
2020-02-06,07:45:00,138.476
2020-02-06,08:00:00,163.204
2020-02-06,08:15:00,189.596
2020-02-06,08:30:00,173.612
2020-02-06,08:45:00,227.672
2020-02-06,09:00:00,232.344
2020-02-06,09:15:00,263.18
2020-02-06,09:30:00,285.94
2020-02-06,09:45:00,264.0
2020-02-06,10:00:00,270.996
2020-02-06,10:15:00,246.96
2020-02-06,10:30:00,264.028
2020-02-06,10:45:00,283.768
2020-02-06,11:00:00,269.492
2020-02-06,11:15:00,285.34
2020-02-06,11:30:00,286.792
2020-02-06,11:45:00,299.572
2020-02-06,12:00:00,286.32
2020-02-06,12:15:00,303.936
2020-02-06,12:30:00,274.732
2020-02-06,12:45:00,266.912
2020-02-06,13:00:00,238.384
2020-02-06,13:15:00,232.976
2020-02-06,13:30:00,211.4
2020-02-06,13:45:00,221.156
2020-02-06,14:00:00,165.424
2020-02-06,14:15:00,204.88
2020-02-06,14:30:00,209.608
2020-02-06,14:45:00,216.152
2020-02-06,15:00:00,213.224
2020-02-06,15:15:00,171.748
2020-02-06,15:30:00,145.668
2020-02-06,15:45:00,138.04
2020-02-06,16:00:00,141.064
2020-02-06,16:15:00,94.676
2020-02-06,16:30:00,101.004
2020-02-06,16:45:00,117.24
2020-02-06,17:00:00,154.724
2020-02-06,17:15:00,129.072
2020-02-06,17:30:00,132.676
2020-02-06,17:45:00,182.48
2020-02-06,18:00:00,163.704
2020-02-06,18:15:00,138.92
2020-02-06,18:30:00,175.276
2020-02-06,18:45:00,202.9
2020-02-06,19:00:00,189.496
2020-02-06,19:15:00,156.7
2020-02-06,19:30:00,161.66
2020-02-06,19:45:00,140.044
2020-02-06,20:00:00,126.264
2020-02-06,20:15:00,115.096
2020-02-06,20:30:00,116.292
2020-02-06,20:45:00,87.624
2020-02-06,21:00:00,74.628
2020-02-06,21:15:00,131.676
2020-02-06,21:30:00,124.756
2020-02-06,21:45:00,99.072
2020-02-06,22:00:00,109.76
2020-02-06,22:15:00,92.816
2020-02-06,22:30:00,120.116
2020-02-06,22:45:00,110.752
2020-02-06,23:00:00,99.988
2020-02-06,23:15:00,92.86
2020-02-06,23:30:00,89.548
2020-02-06,23:45:00,79.372
2020-02-06,00:00:00,85.364
2020-02-07,00:15:00,81.86
2020-02-07,00:30:00,70.732
2020-02-07,00:45:00,75.624
2020-02-07,01:00:00,71.836
2020-02-07,01:15:00,80.352
2020-02-07,01:30:00,86.192
2020-02-07,01:45:00,77.444
2020-02-07,02:00:00,66.956
2020-02-07,02:15:00,73.152
2020-02-07,02:30:00,75.176
2020-02-07,02:45:00,70.056
2020-02-07,03:00:00,71.248
2020-02-07,03:15:00,66.812
2020-02-07,03:30:00,62.704
2020-02-07,03:45:00,69.308
2020-02-07,04:00:00,66.852
2020-02-07,04:15:00,52.432
2020-02-07,04:30:00,60.856
2020-02-07,04:45:00,56.1
2020-02-07,05:00:00,64.812
2020-02-07,05:15:00,61.128
2020-02-07,05:30:00,55.616
2020-02-07,05:45:00,59.608
2020-02-07,06:00:00,82.916
2020-02-07,06:15:00,89.548
2020-02-07,06:30:00,71.78
2020-02-07,06:45:00,66.432
2020-02-07,07:00:00,56.668
2020-02-07,07:15:00,90.796
2020-02-07,07:30:00,134.48
2020-02-07,07:45:00,143.984
2020-02-07,08:00:00,172.316
2020-02-07,08:15:00,150.592
2020-02-07,08:30:00,163.852
2020-02-07,08:45:00,177.696
2020-02-07,09:00:00,164.604
2020-02-07,09:15:00,154.42
2020-02-07,09:30:00,221.028
2020-02-07,09:45:00,193.724
2020-02-07,10:00:00,191.496
2020-02-07,10:15:00,163.26
2020-02-07,10:30:00,128.748
2020-02-07,10:45:00,177.124
2020-02-07,11:00:00,169.464
2020-02-07,11:15:00,222.972
2020-02-07,11:30:00,204.864
2020-02-07,11:45:00,233.528
2020-02-07,12:00:00,222.688
2020-02-07,12:15:00,245.016
2020-02-07,12:30:00,259.52
2020-02-07,12:45:00,255.74
2020-02-07,13:00:00,243.428
2020-02-07,13:15:00,228.772
2020-02-07,13:30:00,187.632
2020-02-07,13:45:00,186.968
2020-02-07,14:00:00,178.488
2020-02-07,14:15:00,190.672
2020-02-07,14:30:00,184.908
2020-02-07,14:45:00,198.16
2020-02-07,15:00:00,190.756
2020-02-07,15:15:00,198.992
2020-02-07,15:30:00,182.86
2020-02-07,15:45:00,158.472
2020-02-07,16:00:00,165.712
2020-02-07,16:15:00,148.408
2020-02-07,16:30:00,128.232
2020-02-07,16:45:00,57.52
2020-02-07,17:00:00,66.488
2020-02-07,17:15:00,63.4
2020-02-07,17:30:00,117.552
2020-02-07,17:45:00,90.492
2020-02-07,18:00:00,109.612
2020-02-07,18:15:00,191.644
2020-02-07,18:30:00,164.804
2020-02-07,18:45:00,166.328
2020-02-07,19:00:00,174.916
2020-02-07,19:15:00,118.84
2020-02-07,19:30:00,120.452
2020-02-07,19:45:00,114.356
2020-02-07,20:00:00,125.536
2020-02-07,20:15:00,110.628
2020-02-07,20:30:00,118.152
2020-02-07,20:45:00,118.424
2020-02-07,21:00:00,122.124
2020-02-07,21:15:00,117.9
2020-02-07,21:30:00,86.076
2020-02-07,21:45:00,104.956
2020-02-07,22:00:00,98.508
2020-02-07,22:15:00,95.036
2020-02-07,22:30:00,101.456
2020-02-07,22:45:00,98.108
2020-02-07,23:00:00,94.608
2020-02-07,23:15:00,88.792
2020-02-07,23:30:00,82.508
2020-02-07,23:45:00,62.716
2020-02-07,00:00:00,56.116
2020-02-08,00:15:00,84.056
2020-02-08,00:30:00,84.16
2020-02-08,00:45:00,69.34
2020-02-08,01:00:00,74.472
2020-02-08,01:15:00,81.876
2020-02-08,01:30:00,73.46
2020-02-08,01:45:00,76.232
2020-02-08,02:00:00,80.368
2020-02-08,02:15:00,79.532
2020-02-08,02:30:00,62.744
2020-02-08,02:45:00,84.42
2020-02-08,03:00:00,73.868
2020-02-08,03:15:00,74.568
2020-02-08,03:30:00,78.088
2020-02-08,03:45:00,74.092
2020-02-08,04:00:00,70.704
2020-02-08,04:15:00,65.68
2020-02-08,04:30:00,66.028
2020-02-08,04:45:00,69.536
2020-02-08,05:00:00,65.74
2020-02-08,05:15:00,69.932
2020-02-08,05:30:00,51.044
2020-02-08,05:45:00,55.7
2020-02-08,06:00:00,68.036
2020-02-08,06:15:00,79.704
2020-02-08,06:30:00,77.98
2020-02-08,06:45:00,75.288
2020-02-08,07:00:00,69.308
2020-02-08,07:15:00,86.432
2020-02-08,07:30:00,89.804
2020-02-08,07:45:00,106.996
2020-02-08,08:00:00,105.192
2020-02-08,08:15:00,99.14
2020-02-08,08:30:00,128.608
2020-02-08,08:45:00,106.872
2020-02-08,09:00:00,147.224
2020-02-08,09:15:00,163.028
2020-02-08,09:30:00,138.716
2020-02-08,09:45:00,162.628
2020-02-08,10:00:00,171.572
2020-02-08,10:15:00,130.224
2020-02-08,10:30:00,120.98
2020-02-08,10:45:00,86.072
2020-02-08,11:00:00,180.268
2020-02-08,11:15:00,164.408
2020-02-08,11:30:00,183.656
2020-02-08,11:45:00,193.328
2020-02-08,12:00:00,119.968
2020-02-08,12:15:00,183.792
2020-02-08,12:30:00,166.172
2020-02-08,12:45:00,132.328
2020-02-08,13:00:00,157.556
2020-02-08,13:15:00,131.052
2020-02-08,13:30:00,152.3
2020-02-08,13:45:00,150.256
2020-02-08,14:00:00,132.188
2020-02-08,14:15:00,162.368
2020-02-08,14:30:00,152.196
2020-02-08,14:45:00,111.284
2020-02-08,15:00:00,141.028
2020-02-08,15:15:00,155.064
2020-02-08,15:30:00,138.252
2020-02-08,15:45:00,105.352
2020-02-08,16:00:00,111.308
2020-02-08,16:15:00,72.576
2020-02-08,16:30:00,51.956
2020-02-08,16:45:00,59.556
2020-02-08,17:00:00,67.24
2020-02-08,17:15:00,78.604
2020-02-08,17:30:00,123.448
2020-02-08,17:45:00,121.568
2020-02-08,18:00:00,135.5
2020-02-08,18:15:00,107.656
2020-02-08,18:30:00,121.956
2020-02-08,18:45:00,107.964
2020-02-08,19:00:00,140.04
2020-02-08,19:15:00,104.084
2020-02-08,19:30:00,101.584
2020-02-08,19:45:00,113.224
2020-02-08,20:00:00,111.14
2020-02-08,20:15:00,105.216
2020-02-08,20:30:00,109.1
2020-02-08,20:45:00,120.544
2020-02-08,21:00:00,123.732
2020-02-08,21:15:00,122.932
2020-02-08,21:30:00,111.804
2020-02-08,21:45:00,124.628
2020-02-08,22:00:00,122.152
2020-02-08,22:15:00,119.836
2020-02-08,22:30:00,120.724
2020-02-08,22:45:00,100.324
2020-02-08,23:00:00,100.448
2020-02-08,23:15:00,100.708
2020-02-08,23:30:00,89.504
2020-02-08,23:45:00,79.24
2020-02-08,00:00:00,63.476
2020-02-09,00:15:00,111.376
2020-02-09,00:30:00,102.316
2020-02-09,00:45:00,87.584
2020-02-09,01:00:00,79.272
2020-02-09,01:15:00,92.916
2020-02-09,01:30:00,90.104
2020-02-09,01:45:00,84.248
2020-02-09,02:00:00,78.032
2020-02-09,02:15:00,75.416
2020-02-09,02:30:00,71.628
2020-02-09,02:45:00,77.184
2020-02-09,03:00:00,82.412
2020-02-09,03:15:00,77.096
2020-02-09,03:30:00,69.044
2020-02-09,03:45:00,75.624
2020-02-09,04:00:00,70.304
2020-02-09,04:15:00,69.804
2020-02-09,04:30:00,59.924
2020-02-09,04:45:00,78.076
2020-02-09,05:00:00,78.152
2020-02-09,05:15:00,78.236
2020-02-09,05:30:00,73.904
2020-02-09,05:45:00,76.384
2020-02-09,06:00:00,49.708
2020-02-09,06:15:00,63.032
2020-02-09,06:30:00,71.152
2020-02-09,06:45:00,78.512
2020-02-09,07:00:00,64.06
2020-02-09,07:15:00,48.664
2020-02-09,07:30:00,79.768
2020-02-09,07:45:00,79.424
2020-02-09,08:00:00,85.724
2020-02-09,08:15:00,67.692
2020-02-09,08:30:00,60.068
2020-02-09,08:45:00,129.84
2020-02-09,09:00:00,115.632
2020-02-09,09:15:00,109.144
2020-02-09,09:30:00,126.728
2020-02-09,09:45:00,94.488
2020-02-09,10:00:00,115.224
2020-02-09,10:15:00,135.028
2020-02-09,10:30:00,145.68
2020-02-09,10:45:00,142.26
2020-02-09,11:00:00,140.468
2020-02-09,11:15:00,138.576
2020-02-09,11:30:00,152.68
2020-02-09,11:45:00,174.996
2020-02-09,12:00:00,186.064
2020-02-09,12:15:00,165.16
2020-02-09,12:30:00,180.408
2020-02-09,12:45:00,135.132
2020-02-09,13:00:00,112.216
2020-02-09,13:15:00,108.104
2020-02-09,13:30:00,126.596
