,time,power in kW
2020-10-06,07:00:00,85.628
2020-10-06,07:15:00,117.26
2020-10-06,07:30:00,149.372
2020-10-06,07:45:00,136.56
2020-10-06,08:00:00,146.976
2020-10-06,08:15:00,159.748
2020-10-06,08:30:00,181.696
2020-10-06,08:45:00,186.288
2020-10-06,09:00:00,178.388
2020-10-06,09:15:00,171.16
2020-10-06,09:30:00,198.3
2020-10-06,09:45:00,213.632
2020-10-06,10:00:00,221.328
2020-10-06,10:15:00,237.312
2020-10-06,10:30:00,239.688
2020-10-06,10:45:00,248.14
2020-10-06,11:00:00,241.74
2020-10-06,11:15:00,258.424
2020-10-06,11:30:00,248.312
2020-10-06,11:45:00,231.928
2020-10-06,12:00:00,234.6
2020-10-06,12:15:00,227.004
2020-10-06,12:30:00,225.004
2020-10-06,12:45:00,206.972
2020-10-06,13:00:00,198.932
2020-10-06,13:15:00,203.476
2020-10-06,13:30:00,190.344
2020-10-06,13:45:00,155.592
2020-10-06,14:00:00,160.284
2020-10-06,14:15:00,158.848
2020-10-06,14:30:00,178.084
2020-10-06,14:45:00,180.808
2020-10-06,15:00:00,202.588
2020-10-06,15:15:00,192.784
2020-10-06,15:30:00,185.024
2020-10-06,15:45:00,180.352
2020-10-06,16:00:00,184.372
2020-10-06,16:15:00,183.236
2020-10-06,16:30:00,189.48
2020-10-06,16:45:00,207.076
2020-10-06,17:00:00,211.756
2020-10-06,17:15:00,191.572
2020-10-06,17:30:00,167.28
2020-10-06,17:45:00,181.54
2020-10-06,18:00:00,167.212
2020-10-06,18:15:00,143.628
2020-10-06,18:30:00,127.932
2020-10-06,18:45:00,132.044
2020-10-06,19:00:00,127.476
2020-10-06,19:15:00,140.144
2020-10-06,19:30:00,145.792
2020-10-06,19:45:00,151.624
2020-10-06,20:00:00,135.324
2020-10-06,20:15:00,125.8
2020-10-06,20:30:00,112.68
2020-10-06,20:45:00,99.468
2020-10-06,21:00:00,96.22
2020-10-06,21:15:00,69.024
2020-10-06,21:30:00,90.86
2020-10-06,21:45:00,92.144
2020-10-06,22:00:00,65.956
2020-10-06,22:15:00,73.788
2020-10-06,22:30:00,89.74
2020-10-06,22:45:00,72.816
2020-10-06,23:00:00,77.648
2020-10-06,23:15:00,61.092
2020-10-06,23:30:00,61.844
2020-10-06,23:45:00,57.864
2020-10-06,00:00:00,59.224
2020-10-07,00:15:00,68.42
2020-10-07,00:30:00,69.704
2020-10-07,00:45:00,54.288
2020-10-07,01:00:00,51.18
2020-10-07,01:15:00,51.588
2020-10-07,01:30:00,53.0
2020-10-07,01:45:00,54.352
2020-10-07,02:00:00,56.92
2020-10-07,02:15:00,53.148
2020-10-07,02:30:00,54.068
2020-10-07,02:45:00,56.076
2020-10-07,03:00:00,55.668
2020-10-07,03:15:00,55.076
2020-10-07,03:30:00,55.484
2020-10-07,03:45:00,52.2
2020-10-07,04:00:00,51.124
2020-10-07,04:15:00,59.98
2020-10-07,04:30:00,57.652
2020-10-07,04:45:00,61.02
2020-10-07,05:00:00,54.74
2020-10-07,05:15:00,66.208
2020-10-07,05:30:00,65.212
2020-10-07,05:45:00,64.968
2020-10-07,06:00:00,73.216
2020-10-07,06:15:00,60.276
2020-10-07,06:30:00,70.288
2020-10-07,06:45:00,76.424
2020-10-07,07:00:00,83.724
2020-10-07,07:15:00,86.008
2020-10-07,07:30:00,135.092
2020-10-07,07:45:00,142.248
2020-10-07,08:00:00,173.292
2020-10-07,08:15:00,162.536
2020-10-07,08:30:00,150.18
2020-10-07,08:45:00,160.608
2020-10-07,09:00:00,148.316
2020-10-07,09:15:00,137.944
2020-10-07,09:30:00,143.296
2020-10-07,09:45:00,201.18
2020-10-07,10:00:00,194.332
2020-10-07,10:15:00,213.088
2020-10-07,10:30:00,206.256
2020-10-07,10:45:00,224.448
2020-10-07,11:00:00,237.272
2020-10-07,11:15:00,240.888
2020-10-07,11:30:00,240.652
2020-10-07,11:45:00,247.716
2020-10-07,12:00:00,252.516
2020-10-07,12:15:00,211.032
2020-10-07,12:30:00,205.136
2020-10-07,12:45:00,199.952
2020-10-07,13:00:00,190.0
2020-10-07,13:15:00,159.096
2020-10-07,13:30:00,183.38
2020-10-07,13:45:00,163.808
2020-10-07,14:00:00,139.236
2020-10-07,14:15:00,153.196
2020-10-07,14:30:00,187.504
2020-10-07,14:45:00,184.116
2020-10-07,15:00:00,176.14
2020-10-07,15:15:00,174.52
2020-10-07,15:30:00,182.84
2020-10-07,15:45:00,135.48
2020-10-07,16:00:00,155.624
2020-10-07,16:15:00,158.732
2020-10-07,16:30:00,157.54
2020-10-07,16:45:00,181.648
2020-10-07,17:00:00,179.54
2020-10-07,17:15:00,192.488
2020-10-07,17:30:00,189.14
2020-10-07,17:45:00,188.544
2020-10-07,18:00:00,177.004
2020-10-07,18:15:00,178.036
2020-10-07,18:30:00,171.2
2020-10-07,18:45:00,171.048
2020-10-07,19:00:00,155.62
2020-10-07,19:15:00,120.848
2020-10-07,19:30:00,113.176
2020-10-07,19:45:00,91.348
2020-10-07,20:00:00,91.448
2020-10-07,20:15:00,101.956
2020-10-07,20:30:00,112.176
2020-10-07,20:45:00,108.588
2020-10-07,21:00:00,115.16
2020-10-07,21:15:00,118.836
2020-10-07,21:30:00,106.42
2020-10-07,21:45:00,107.812
2020-10-07,22:00:00,96.692
2020-10-07,22:15:00,67.404
2020-10-07,22:30:00,45.904
2020-10-07,22:45:00,40.604
2020-10-07,23:00:00,17.404
2020-10-07,23:15:00,28.848
2020-10-07,23:30:00,42.616
2020-10-07,23:45:00,21.672
2020-10-07,00:00:00,64.724
2020-10-08,00:15:00,73.896
2020-10-08,00:30:00,69.128
2020-10-08,00:45:00,57.076
2020-10-08,01:00:00,56.528
2020-10-08,01:15:00,52.872
2020-10-08,01:30:00,58.356
2020-10-08,01:45:00,58.52
2020-10-08,02:00:00,62.172
2020-10-08,02:15:00,49.948
2020-10-08,02:30:00,54.968
2020-10-08,02:45:00,58.552
2020-10-08,03:00:00,61.04
2020-10-08,03:15:00,58.292
2020-10-08,03:30:00,46.668
2020-10-08,03:45:00,58.972
2020-10-08,04:00:00,57.936
2020-10-08,04:15:00,61.848
2020-10-08,04:30:00,63.424
2020-10-08,04:45:00,61.032
2020-10-08,05:00:00,60.492
2020-10-08,05:15:00,65.208
2020-10-08,05:30:00,56.168
2020-10-08,05:45:00,74.764
2020-10-08,06:00:00,74.108
2020-10-08,06:15:00,58.42
2020-10-08,06:30:00,54.204
2020-10-08,06:45:00,72.856
2020-10-08,07:00:00,89.592
2020-10-08,07:15:00,129.788
2020-10-08,07:30:00,142.232
2020-10-08,07:45:00,154.48
2020-10-08,08:00:00,174.072
2020-10-08,08:15:00,192.552
2020-10-08,08:30:00,172.984
2020-10-08,08:45:00,191.332
2020-10-08,09:00:00,223.52
2020-10-08,09:15:00,206.876
2020-10-08,09:30:00,239.364
2020-10-08,09:45:00,233.64
2020-10-08,10:00:00,230.204
2020-10-08,10:15:00,259.296
2020-10-08,10:30:00,263.1
2020-10-08,10:45:00,265.884
2020-10-08,11:00:00,273.62
2020-10-08,11:15:00,260.968
2020-10-08,11:30:00,264.972
2020-10-08,11:45:00,274.212
2020-10-08,12:00:00,263.94
2020-10-08,12:15:00,253.864
2020-10-08,12:30:00,238.272
2020-10-08,12:45:00,260.044
2020-10-08,13:00:00,238.66
2020-10-08,13:15:00,207.2
2020-10-08,13:30:00,224.304
2020-10-08,13:45:00,201.108
2020-10-08,14:00:00,187.3
2020-10-08,14:15:00,183.932
2020-10-08,14:30:00,215.38
2020-10-08,14:45:00,234.336
2020-10-08,15:00:00,237.6
2020-10-08,15:15:00,219.448
2020-10-08,15:30:00,203.76
2020-10-08,15:45:00,202.284
2020-10-08,16:00:00,207.264
2020-10-08,16:15:00,185.176
2020-10-08,16:30:00,188.568
2020-10-08,16:45:00,211.388
2020-10-08,17:00:00,177.36
2020-10-08,17:15:00,175.14
2020-10-08,17:30:00,206.336
2020-10-08,17:45:00,208.488
2020-10-08,18:00:00,214.264
2020-10-08,18:15:00,199.312
2020-10-08,18:30:00,172.312
2020-10-08,18:45:00,136.08
2020-10-08,19:00:00,157.096
2020-10-08,19:15:00,157.236
2020-10-08,19:30:00,147.328
2020-10-08,19:45:00,140.012
2020-10-08,20:00:00,118.1
2020-10-08,20:15:00,130.052
2020-10-08,20:30:00,129.516
2020-10-08,20:45:00,136.18
2020-10-08,21:00:00,99.188
2020-10-08,21:15:00,84.804
2020-10-08,21:30:00,100.288
2020-10-08,21:45:00,112.584
2020-10-08,22:00:00,83.276
2020-10-08,22:15:00,81.156
2020-10-08,22:30:00,88.908
2020-10-08,22:45:00,90.952
2020-10-08,23:00:00,85.84
2020-10-08,23:15:00,84.992
2020-10-08,23:30:00,77.48
2020-10-08,23:45:00,71.444
2020-10-08,00:00:00,67.304
2020-10-09,00:15:00,77.532
2020-10-09,00:30:00,73.08
2020-10-09,00:45:00,70.704
2020-10-09,01:00:00,72.644
2020-10-09,01:15:00,67.108
2020-10-09,01:30:00,66.508
2020-10-09,01:45:00,67.792
2020-10-09,02:00:00,61.104
2020-10-09,02:15:00,72.556
2020-10-09,02:30:00,68.632
2020-10-09,02:45:00,68.868
2020-10-09,03:00:00,72.26
2020-10-09,03:15:00,66.096
2020-10-09,03:30:00,63.528
2020-10-09,03:45:00,67.54
2020-10-09,04:00:00,67.044
2020-10-09,04:15:00,73.16
2020-10-09,04:30:00,75.576
2020-10-09,04:45:00,59.624
2020-10-09,05:00:00,63.84
2020-10-09,05:15:00,73.164
2020-10-09,05:30:00,78.648
2020-10-09,05:45:00,81.052
2020-10-09,06:00:00,81.7
2020-10-09,06:15:00,62.068
2020-10-09,06:30:00,71.892
2020-10-09,06:45:00,99.992
2020-10-09,07:00:00,55.728
2020-10-09,07:15:00,121.62
2020-10-09,07:30:00,137.268
2020-10-09,07:45:00,145.604
2020-10-09,08:00:00,184.076
2020-10-09,08:15:00,174.372
2020-10-09,08:30:00,182.224
2020-10-09,08:45:00,181.536
2020-10-09,09:00:00,184.616
2020-10-09,09:15:00,195.332
2020-10-09,09:30:00,210.192
2020-10-09,09:45:00,208.564
2020-10-09,10:00:00,221.488
2020-10-09,10:15:00,229.82
2020-10-09,10:30:00,255.248
2020-10-09,10:45:00,250.896
2020-10-09,11:00:00,257.12
2020-10-09,11:15:00,237.08
2020-10-09,11:30:00,244.856
2020-10-09,11:45:00,256.928
2020-10-09,12:00:00,256.876
2020-10-09,12:15:00,222.796
2020-10-09,12:30:00,230.072
2020-10-09,12:45:00,216.492
2020-10-09,13:00:00,204.94
2020-10-09,13:15:00,193.572
2020-10-09,13:30:00,162.616
