,time,power in kW
2020-12-03,17:15:00,180.932
2020-12-03,17:30:00,162.412
2020-12-03,17:45:00,206.732
2020-12-03,18:00:00,220.012
2020-12-03,18:15:00,199.104
2020-12-03,18:30:00,215.324
2020-12-03,18:45:00,193.296
2020-12-03,19:00:00,159.32
2020-12-03,19:15:00,142.24
2020-12-03,19:30:00,142.256
2020-12-03,19:45:00,157.828
2020-12-03,20:00:00,143.24
2020-12-03,20:15:00,125.208
2020-12-03,20:30:00,104.52
2020-12-03,20:45:00,120.996
2020-12-03,21:00:00,115.36
2020-12-03,21:15:00,100.736
2020-12-03,21:30:00,101.908
2020-12-03,21:45:00,137.452
2020-12-03,22:00:00,104.248
2020-12-03,22:15:00,113.7
2020-12-03,22:30:00,112.004
2020-12-03,22:45:00,83.3
2020-12-03,23:00:00,94.868
2020-12-03,23:15:00,93.548
2020-12-03,23:30:00,87.888
2020-12-03,23:45:00,74.8
2020-12-03,00:00:00,67.6
2020-12-04,00:15:00,68.372
2020-12-04,00:30:00,76.072
2020-12-04,00:45:00,67.992
2020-12-04,01:00:00,74.992
2020-12-04,01:15:00,58.344
2020-12-04,01:30:00,74.848
2020-12-04,01:45:00,68.7
2020-12-04,02:00:00,60.056
2020-12-04,02:15:00,59.684
2020-12-04,02:30:00,44.856
2020-12-04,02:45:00,48.004
2020-12-04,03:00:00,37.728
2020-12-04,03:15:00,43.388
2020-12-04,03:30:00,44.776
2020-12-04,03:45:00,48.868
2020-12-04,04:00:00,49.34
2020-12-04,04:15:00,43.136
2020-12-04,04:30:00,41.852
2020-12-04,04:45:00,39.204
2020-12-04,05:00:00,40.196
2020-12-04,05:15:00,55.996
2020-12-04,05:30:00,50.988
2020-12-04,05:45:00,49.484
2020-12-04,06:00:00,54.892
2020-12-04,06:15:00,67.08
2020-12-04,06:30:00,86.008
2020-12-04,06:45:00,81.736
2020-12-04,07:00:00,70.86
2020-12-04,07:15:00,116.648
2020-12-04,07:30:00,132.016
2020-12-04,07:45:00,172.816
2020-12-04,08:00:00,184.764
2020-12-04,08:15:00,226.78
2020-12-04,08:30:00,227.908
2020-12-04,08:45:00,206.936
2020-12-04,09:00:00,231.352
2020-12-04,09:15:00,238.676
2020-12-04,09:30:00,217.144
2020-12-04,09:45:00,231.812
2020-12-04,10:00:00,249.808
2020-12-04,10:15:00,271.604
2020-12-04,10:30:00,287.988
2020-12-04,10:45:00,265.668
2020-12-04,11:00:00,272.58
2020-12-04,11:15:00,278.684
2020-12-04,11:30:00,271.92
2020-12-04,11:45:00,270.68
2020-12-04,12:00:00,246.524
2020-12-04,12:15:00,231.484
2020-12-04,12:30:00,198.236
2020-12-04,12:45:00,185.26
2020-12-04,13:00:00,174.488
2020-12-04,13:15:00,212.896
2020-12-04,13:30:00,231.708
2020-12-04,13:45:00,230.064
2020-12-04,14:00:00,167.064
2020-12-04,14:15:00,155.944
2020-12-04,14:30:00,171.784
2020-12-04,14:45:00,191.352
2020-12-04,15:00:00,196.192
2020-12-04,15:15:00,190.52
2020-12-04,15:30:00,201.852
2020-12-04,15:45:00,190.472
2020-12-04,16:00:00,200.908
2020-12-04,16:15:00,141.268
2020-12-04,16:30:00,172.74
2020-12-04,16:45:00,193.724
2020-12-04,17:00:00,189.452
2020-12-04,17:15:00,184.84
2020-12-04,17:30:00,165.6
2020-12-04,17:45:00,217.248
2020-12-04,18:00:00,231.52
2020-12-04,18:15:00,242.432
2020-12-04,18:30:00,237.732
2020-12-04,18:45:00,216.888
2020-12-04,19:00:00,206.1
2020-12-04,19:15:00,200.804
2020-12-04,19:30:00,165.532
2020-12-04,19:45:00,199.764
2020-12-04,20:00:00,169.484
2020-12-04,20:15:00,180.788
2020-12-04,20:30:00,175.164
2020-12-04,20:45:00,147.36
2020-12-04,21:00:00,144.176
2020-12-04,21:15:00,145.688
2020-12-04,21:30:00,177.916
2020-12-04,21:45:00,169.88
2020-12-04,22:00:00,168.012
2020-12-04,22:15:00,172.184
2020-12-04,22:30:00,158.852
2020-12-04,22:45:00,129.864
2020-12-04,23:00:00,131.104
2020-12-04,23:15:00,132.064
2020-12-04,23:30:00,132.296
2020-12-04,23:45:00,129.316
2020-12-04,00:00:00,104.944
2020-12-05,00:15:00,109.856
2020-12-05,00:30:00,98.48
2020-12-05,00:45:00,101.064
2020-12-05,01:00:00,109.148
2020-12-05,01:15:00,92.868
2020-12-05,01:30:00,98.136
2020-12-05,01:45:00,104.704
2020-12-05,02:00:00,98.136
2020-12-05,02:15:00,93.744
2020-12-05,02:30:00,95.48
2020-12-05,02:45:00,95.172
2020-12-05,03:00:00,88.008
2020-12-05,03:15:00,93.556
2020-12-05,03:30:00,93.368
2020-12-05,03:45:00,81.064
2020-12-05,04:00:00,90.028
2020-12-05,04:15:00,87.032
2020-12-05,04:30:00,71.792
2020-12-05,04:45:00,83.304
2020-12-05,05:00:00,71.54
2020-12-05,05:15:00,68.416
2020-12-05,05:30:00,67.46
2020-12-05,05:45:00,82.184
2020-12-05,06:00:00,68.524
2020-12-05,06:15:00,80.196
2020-12-05,06:30:00,81.916
2020-12-05,06:45:00,78.968
2020-12-05,07:00:00,119.044
2020-12-05,07:15:00,117.064
2020-12-05,07:30:00,127.628
2020-12-05,07:45:00,131.532
2020-12-05,08:00:00,160.884
2020-12-05,08:15:00,188.16
2020-12-05,08:30:00,158.96
2020-12-05,08:45:00,147.264
2020-12-05,09:00:00,168.432
2020-12-05,09:15:00,194.1
2020-12-05,09:30:00,169.808
2020-12-05,09:45:00,190.616
2020-12-05,10:00:00,183.276
2020-12-05,10:15:00,172.16
2020-12-05,10:30:00,183.716
2020-12-05,10:45:00,155.644
2020-12-05,11:00:00,207.624
2020-12-05,11:15:00,177.248
2020-12-05,11:30:00,188.468
2020-12-05,11:45:00,206.196
2020-12-05,12:00:00,211.672
2020-12-05,12:15:00,152.06
2020-12-05,12:30:00,165.004
2020-12-05,12:45:00,149.444
2020-12-05,13:00:00,174.38
2020-12-05,13:15:00,127.788
2020-12-05,13:30:00,163.292
2020-12-05,13:45:00,103.092
2020-12-05,14:00:00,67.576
2020-12-05,14:15:00,107.2
2020-12-05,14:30:00,108.108
2020-12-05,14:45:00,126.532
2020-12-05,15:00:00,132.452
2020-12-05,15:15:00,135.624
2020-12-05,15:30:00,193.48
2020-12-05,15:45:00,154.308
2020-12-05,16:00:00,185.56
2020-12-05,16:15:00,168.332
2020-12-05,16:30:00,184.924
2020-12-05,16:45:00,176.788
2020-12-05,17:00:00,185.412
2020-12-05,17:15:00,209.552
2020-12-05,17:30:00,232.32
2020-12-05,17:45:00,239.652
2020-12-05,18:00:00,206.64
2020-12-05,18:15:00,176.716
2020-12-05,18:30:00,185.544
2020-12-05,18:45:00,190.656
2020-12-05,19:00:00,170.74
2020-12-05,19:15:00,201.892
2020-12-05,19:30:00,180.516
2020-12-05,19:45:00,193.632
2020-12-05,20:00:00,206.852
2020-12-05,20:15:00,198.592
2020-12-05,20:30:00,163.348
2020-12-05,20:45:00,174.64
2020-12-05,21:00:00,186.6
2020-12-05,21:15:00,179.84
2020-12-05,21:30:00,215.676
2020-12-05,21:45:00,198.596
2020-12-05,22:00:00,199.104
2020-12-05,22:15:00,184.508
2020-12-05,22:30:00,188.672
2020-12-05,22:45:00,164.244
2020-12-05,23:00:00,161.736
2020-12-05,23:15:00,159.012
2020-12-05,23:30:00,159.14
2020-12-05,23:45:00,136.184
2020-12-05,00:00:00,131.924
2020-12-06,00:15:00,132.904
2020-12-06,00:30:00,120.376
2020-12-06,00:45:00,120.892
2020-12-06,01:00:00,124.26
2020-12-06,01:15:00,126.116
2020-12-06,01:30:00,115.3
2020-12-06,01:45:00,118.948
2020-12-06,02:00:00,106.816
2020-12-06,02:15:00,100.288
2020-12-06,02:30:00,96.116
2020-12-06,02:45:00,87.368
2020-12-06,03:00:00,90.004
2020-12-06,03:15:00,86.268
2020-12-06,03:30:00,74.456
2020-12-06,03:45:00,83.888
2020-12-06,04:00:00,81.652
2020-12-06,04:15:00,86.596
2020-12-06,04:30:00,72.228
2020-12-06,04:45:00,75.752
2020-12-06,05:00:00,71.344
2020-12-06,05:15:00,56.284
2020-12-06,05:30:00,65.308
2020-12-06,05:45:00,61.292
2020-12-06,06:00:00,58.464
2020-12-06,06:15:00,70.952
2020-12-06,06:30:00,59.396
2020-12-06,06:45:00,94.248
2020-12-06,07:00:00,99.784
2020-12-06,07:15:00,109.324
2020-12-06,07:30:00,76.016
2020-12-06,07:45:00,96.888
2020-12-06,08:00:00,113.608
2020-12-06,08:15:00,125.616
2020-12-06,08:30:00,117.812
2020-12-06,08:45:00,129.58
2020-12-06,09:00:00,119.616
2020-12-06,09:15:00,122.536
2020-12-06,09:30:00,129.872
2020-12-06,09:45:00,133.728
2020-12-06,10:00:00,134.3
2020-12-06,10:15:00,87.848
2020-12-06,10:30:00,132.248
2020-12-06,10:45:00,119.436
2020-12-06,11:00:00,156.024
2020-12-06,11:15:00,185.668
2020-12-06,11:30:00,160.968
2020-12-06,11:45:00,200.396
2020-12-06,12:00:00,134.18
2020-12-06,12:15:00,95.62
2020-12-06,12:30:00,119.38
2020-12-06,12:45:00,97.148
2020-12-06,13:00:00,81.796
2020-12-06,13:15:00,79.684
2020-12-06,13:30:00,101.976
2020-12-06,13:45:00,117.42
2020-12-06,14:00:00,134.688
2020-12-06,14:15:00,80.876
2020-12-06,14:30:00,110.152
2020-12-06,14:45:00,130.372
2020-12-06,15:00:00,148.128
2020-12-06,15:15:00,155.448
2020-12-06,15:30:00,136.652
2020-12-06,15:45:00,125.94
2020-12-06,16:00:00,145.064
2020-12-06,16:15:00,150.456
2020-12-06,16:30:00,94.816
2020-12-06,16:45:00,86.208
2020-12-06,17:00:00,141.048
2020-12-06,17:15:00,155.076
2020-12-06,17:30:00,142.884
2020-12-06,17:45:00,165.584
2020-12-06,18:00:00,187.084
2020-12-06,18:15:00,189.904
2020-12-06,18:30:00,187.64
2020-12-06,18:45:00,160.24
2020-12-06,19:00:00,114.448
2020-12-06,19:15:00,124.812
2020-12-06,19:30:00,136.796
2020-12-06,19:45:00,132.108
2020-12-06,20:00:00,125.972
2020-12-06,20:15:00,138.632
2020-12-06,20:30:00,79.744
2020-12-06,20:45:00,124.0
2020-12-06,21:00:00,151.38
2020-12-06,21:15:00,138.356
2020-12-06,21:30:00,144.144
2020-12-06,21:45:00,144.224
2020-12-06,22:00:00,128.688
2020-12-06,22:15:00,113.732
2020-12-06,22:30:00,123.012
2020-12-06,22:45:00,132.436
2020-12-06,23:00:00,119.92
2020-12-06,23:15:00,114.308
2020-12-06,23:30:00,120.536
2020-12-06,23:45:00,92.088
2020-12-06,00:00:00,104.68
2020-12-07,00:15:00,110.2
2020-12-07,00:30:00,110.648
2020-12-07,00:45:00,96.432
2020-12-07,01:00:00,106.3
2020-12-07,01:15:00,86.42
2020-12-07,01:30:00,79.616
2020-12-07,01:45:00,69.212
2020-12-07,02:00:00,85.696
2020-12-07,02:15:00,84.3
2020-12-07,02:30:00,87.336
2020-12-07,02:45:00,71.936
2020-12-07,03:00:00,71.208
2020-12-07,03:15:00,70.648
2020-12-07,03:30:00,79.104
2020-12-07,03:45:00,72.728
2020-12-07,04:00:00,55.516
2020-12-07,04:15:00,61.912
2020-12-07,04:30:00,50.396
2020-12-07,04:45:00,47.232
2020-12-07,05:00:00,59.912
2020-12-07,05:15:00,70.292
2020-12-07,05:30:00,62.848
2020-12-07,05:45:00,75.988
2020-12-07,06:00:00,80.008
2020-12-07,06:15:00,83.268
2020-12-07,06:30:00,104.332
2020-12-07,06:45:00,50.232
2020-12-07,07:00:00,118.42
2020-12-07,07:15:00,171.952
2020-12-07,07:30:00,178.08
2020-12-07,07:45:00,167.756
2020-12-07,08:00:00,203.376
2020-12-07,08:15:00,221.396
2020-12-07,08:30:00,220.836
2020-12-07,08:45:00,209.812
2020-12-07,09:00:00,217.976
2020-12-07,09:15:00,233.028
2020-12-07,09:30:00,223.564
2020-12-07,09:45:00,195.684
2020-12-07,10:00:00,244.772
2020-12-07,10:15:00,231.328
2020-12-07,10:30:00,231.04
2020-12-07,10:45:00,249.908
2020-12-07,11:00:00,216.36
2020-12-07,11:15:00,218.82
2020-12-07,11:30:00,225.988
2020-12-07,11:45:00,216.3
2020-12-07,12:00:00,234.08
2020-12-07,12:15:00,220.544
2020-12-07,12:30:00,210.24
2020-12-07,12:45:00,215.98
2020-12-07,13:00:00,215.52
2020-12-07,13:15:00,184.828
2020-12-07,13:30:00,181.724
2020-12-07,13:45:00,164.572
2020-12-07,14:00:00,188.46
2020-12-07,14:15:00,187.8
2020-12-07,14:30:00,209.144
2020-12-07,14:45:00,219.932
2020-12-07,15:00:00,227.004
2020-12-07,15:15:00,228.468
2020-12-07,15:30:00,225.764
2020-12-07,15:45:00,227.656
2020-12-07,16:00:00,207.16
2020-12-07,16:15:00,197.98
2020-12-07,16:30:00,223.96
2020-12-07,16:45:00,223.768
2020-12-07,17:00:00,219.764
2020-12-07,17:15:00,233.32
2020-12-07,17:30:00,213.684
2020-12-07,17:45:00,229.028
2020-12-07,18:00:00,236.744
2020-12-07,18:15:00,220.352
2020-12-07,18:30:00,193.608
2020-12-07,18:45:00,203.072
2020-12-07,19:00:00,141.236
2020-12-07,19:15:00,80.808
2020-12-07,19:30:00,81.04
2020-12-07,19:45:00,106.436
2020-12-07,20:00:00,92.344
2020-12-07,20:15:00,71.124
2020-12-07,20:30:00,41.72
2020-12-07,20:45:00,86.66
2020-12-07,21:00:00,116.312
2020-12-07,21:15:00,124.168
2020-12-07,21:30:00,120.088
2020-12-07,21:45:00,117.984
2020-12-07,22:00:00,109.492
2020-12-07,22:15:00,99.468
2020-12-07,22:30:00,80.164
2020-12-07,22:45:00,98.556
2020-12-07,23:00:00,85.0
2020-12-07,23:15:00,100.516
2020-12-07,23:30:00,94.488
2020-12-07,23:45:00,83.668
2020-12-07,00:00:00,103.256
2020-12-08,00:15:00,105.144
2020-12-08,00:30:00,93.068
2020-12-08,00:45:00,104.088
2020-12-08,01:00:00,92.864
2020-12-08,01:15:00,73.628
2020-12-08,01:30:00,70.872
2020-12-08,01:45:00,77.196
2020-12-08,02:00:00,77.668
2020-12-08,02:15:00,72.408
2020-12-08,02:30:00,73.3
2020-12-08,02:45:00,54.756
2020-12-08,03:00:00,60.076
2020-12-08,03:15:00,59.568
2020-12-08,03:30:00,68.208
2020-12-08,03:45:00,67.032
2020-12-08,04:00:00,62.54
2020-12-08,04:15:00,55.788
2020-12-08,04:30:00,57.628
2020-12-08,04:45:00,49.928
2020-12-08,05:00:00,52.444
2020-12-08,05:15:00,47.204
2020-12-08,05:30:00,65.716
2020-12-08,05:45:00,64.584
2020-12-08,06:00:00,63.244
2020-12-08,06:15:00,67.132
2020-12-08,06:30:00,100.992
2020-12-08,06:45:00,68.236
2020-12-08,07:00:00,89.284
2020-12-08,07:15:00,105.964
2020-12-08,07:30:00,162.0
2020-12-08,07:45:00,207.964
2020-12-08,08:00:00,193.564
2020-12-08,08:15:00,214.912
2020-12-08,08:30:00,241.912
2020-12-08,08:45:00,249.064
2020-12-08,09:00:00,195.312
2020-12-08,09:15:00,215.796
2020-12-08,09:30:00,218.68
2020-12-08,09:45:00,207.604
2020-12-08,10:00:00,210.576
2020-12-08,10:15:00,218.584
2020-12-08,10:30:00,222.908
2020-12-08,10:45:00,226.648
2020-12-08,11:00:00,220.416
2020-12-08,11:15:00,205.892
2020-12-08,11:30:00,201.848
2020-12-08,11:45:00,228.604
2020-12-08,12:00:00,178.852
2020-12-08,12:15:00,154.14
2020-12-08,12:30:00,182.928
2020-12-08,12:45:00,176.904
2020-12-08,13:00:00,152.48
2020-12-08,13:15:00,166.108
2020-12-08,13:30:00,177.016
2020-12-08,13:45:00,178.376
2020-12-08,14:00:00,148.288
2020-12-08,14:15:00,139.02
2020-12-08,14:30:00,160.7
2020-12-08,14:45:00,174.584
2020-12-08,15:00:00,202.964
2020-12-08,15:15:00,193.556
2020-12-08,15:30:00,209.124
2020-12-08,15:45:00,209.428
2020-12-08,16:00:00,208.756
2020-12-08,16:15:00,187.316
2020-12-08,16:30:00,169.148
2020-12-08,16:45:00,193.948
2020-12-08,17:00:00,174.1
2020-12-08,17:15:00,166.612
2020-12-08,17:30:00,179.02
2020-12-08,17:45:00,181.448
2020-12-08,18:00:00,174.944
2020-12-08,18:15:00,170.148
2020-12-08,18:30:00,144.732
2020-12-08,18:45:00,115.484
2020-12-08,19:00:00,152.556
2020-12-08,19:15:00,109.996
2020-12-08,19:30:00,98.468
2020-12-08,19:45:00,121.736
2020-12-08,20:00:00,118.904
2020-12-08,20:15:00,113.82
2020-12-08,20:30:00,100.612
2020-12-08,20:45:00,90.024
2020-12-08,21:00:00,73.976
2020-12-08,21:15:00,106.416
2020-12-08,21:30:00,79.212
2020-12-08,21:45:00,101.696
2020-12-08,22:00:00,96.396
2020-12-08,22:15:00,68.316
2020-12-08,22:30:00,73.384
2020-12-08,22:45:00,94.476
2020-12-08,23:00:00,81.6
2020-12-08,23:15:00,83.228
2020-12-08,23:30:00,73.488
2020-12-08,23:45:00,87.524
2020-12-08,00:00:00,91.384
2020-12-09,00:15:00,96.552
2020-12-09,00:30:00,86.708
2020-12-09,00:45:00,76.38
2020-12-09,01:00:00,68.816
2020-12-09,01:15:00,62.416
2020-12-09,01:30:00,58.432
2020-12-09,01:45:00,61.64
2020-12-09,02:00:00,61.856
2020-12-09,02:15:00,59.092
2020-12-09,02:30:00,53.66
2020-12-09,02:45:00,40.936
2020-12-09,03:00:00,39.708
2020-12-09,03:15:00,43.048
2020-12-09,03:30:00,42.216
2020-12-09,03:45:00,42.408
2020-12-09,04:00:00,49.796
2020-12-09,04:15:00,44.4
2020-12-09,04:30:00,40.908
2020-12-09,04:45:00,38.524
2020-12-09,05:00:00,55.656
2020-12-09,05:15:00,54.772
2020-12-09,05:30:00,55.416
2020-12-09,05:45:00,34.544
2020-12-09,06:00:00,58.54
2020-12-09,06:15:00,56.044
2020-12-09,06:30:00,35.936
2020-12-09,06:45:00,25.52
2020-12-09,07:00:00,63.864
2020-12-09,07:15:00,82.384
2020-12-09,07:30:00,112.792
2020-12-09,07:45:00,155.004
2020-12-09,08:00:00,186.176
2020-12-09,08:15:00,198.66
2020-12-09,08:30:00,203.656
2020-12-09,08:45:00,222.74
2020-12-09,09:00:00,194.864
2020-12-09,09:15:00,190.68
2020-12-09,09:30:00,195.132
2020-12-09,09:45:00,186.832
2020-12-09,10:00:00,178.34
2020-12-09,10:15:00,192.756
2020-12-09,10:30:00,196.68
2020-12-09,10:45:00,206.648
2020-12-09,11:00:00,213.8
2020-12-09,11:15:00,224.056
2020-12-09,11:30:00,235.568
2020-12-09,11:45:00,211.368
2020-12-09,12:00:00,196.312
2020-12-09,12:15:00,208.304
2020-12-09,12:30:00,192.5
2020-12-09,12:45:00,185.82
2020-12-09,13:00:00,171.912
2020-12-09,13:15:00,162.764
2020-12-09,13:30:00,160.364
