,time,power in kW
2020-04-02,08:00:00,129.66
2020-04-02,08:15:00,166.312
2020-04-02,08:30:00,188.596
2020-04-02,08:45:00,224.164
2020-04-02,09:00:00,222.092
2020-04-02,09:15:00,264.128
2020-04-02,09:30:00,242.9
2020-04-02,09:45:00,237.968
2020-04-02,10:00:00,247.512
2020-04-02,10:15:00,262.924
2020-04-02,10:30:00,283.476
2020-04-02,10:45:00,298.092
2020-04-02,11:00:00,296.452
2020-04-02,11:15:00,323.32
2020-04-02,11:30:00,319.536
2020-04-02,11:45:00,299.204
2020-04-02,12:00:00,298.072
2020-04-02,12:15:00,283.452
2020-04-02,12:30:00,239.228
2020-04-02,12:45:00,251.116
2020-04-02,13:00:00,250.652
2020-04-02,13:15:00,282.456
2020-04-02,13:30:00,275.712
2020-04-02,13:45:00,245.74
2020-04-02,14:00:00,257.932
2020-04-02,14:15:00,255.276
2020-04-02,14:30:00,255.652
2020-04-02,14:45:00,244.276
2020-04-02,15:00:00,261.06
2020-04-02,15:15:00,259.624
2020-04-02,15:30:00,227.788
2020-04-02,15:45:00,243.712
2020-04-02,16:00:00,221.14
2020-04-02,16:15:00,203.648
2020-04-02,16:30:00,138.172
2020-04-02,16:45:00,172.216
2020-04-02,17:00:00,154.536
2020-04-02,17:15:00,186.884
2020-04-02,17:30:00,197.892
2020-04-02,17:45:00,211.916
2020-04-02,18:00:00,216.72
2020-04-02,18:15:00,196.048
2020-04-02,18:30:00,149.216
2020-04-02,18:45:00,141.268
2020-04-02,19:00:00,110.584
2020-04-02,19:15:00,112.18
2020-04-02,19:30:00,132.464
2020-04-02,19:45:00,131.116
2020-04-02,20:00:00,132.116
2020-04-02,20:15:00,112.304
2020-04-02,20:30:00,147.44
2020-04-02,20:45:00,133.236
2020-04-02,21:00:00,141.24
2020-04-02,21:15:00,146.688
2020-04-02,21:30:00,123.948
2020-04-02,21:45:00,107.04
2020-04-02,22:00:00,102.036
2020-04-02,22:15:00,124.416
2020-04-02,22:30:00,124.072
2020-04-02,22:45:00,130.008
2020-04-02,23:00:00,118.0
2020-04-02,23:15:00,125.764
2020-04-02,23:30:00,139.352
2020-04-02,23:45:00,133.04
2020-04-02,00:00:00,130.464
2020-04-03,00:15:00,101.72
2020-04-03,00:30:00,100.616
2020-04-03,00:45:00,96.476
2020-04-03,01:00:00,95.692
2020-04-03,01:15:00,97.748
2020-04-03,01:30:00,95.06
2020-04-03,01:45:00,95.832
2020-04-03,02:00:00,99.152
2020-04-03,02:15:00,99.544
2020-04-03,02:30:00,97.204
2020-04-03,02:45:00,91.16
2020-04-03,03:00:00,90.016
2020-04-03,03:15:00,95.516
2020-04-03,03:30:00,96.42
2020-04-03,03:45:00,90.492
2020-04-03,04:00:00,92.896
2020-04-03,04:15:00,93.524
2020-04-03,04:30:00,101.364
2020-04-03,04:45:00,93.288
2020-04-03,05:00:00,101.08
2020-04-03,05:15:00,96.532
2020-04-03,05:30:00,94.112
2020-04-03,05:45:00,92.116
2020-04-03,06:00:00,75.836
2020-04-03,06:15:00,86.42
2020-04-03,06:30:00,88.548
2020-04-03,06:45:00,72.212
2020-04-03,07:00:00,94.284
2020-04-03,07:15:00,82.132
2020-04-03,07:30:00,132.968
2020-04-03,07:45:00,125.984
2020-04-03,08:00:00,129.12
2020-04-03,08:15:00,150.112
2020-04-03,08:30:00,137.524
2020-04-03,08:45:00,177.98
2020-04-03,09:00:00,204.94
2020-04-03,09:15:00,184.544
2020-04-03,09:30:00,196.076
2020-04-03,09:45:00,211.22
2020-04-03,10:00:00,209.12
2020-04-03,10:15:00,186.528
2020-04-03,10:30:00,226.036
2020-04-03,10:45:00,232.932
2020-04-03,11:00:00,232.84
2020-04-03,11:15:00,233.948
2020-04-03,11:30:00,262.748
2020-04-03,11:45:00,243.828
2020-04-03,12:00:00,235.268
2020-04-03,12:15:00,226.456
2020-04-03,12:30:00,212.42
2020-04-03,12:45:00,206.112
2020-04-03,13:00:00,209.724
2020-04-03,13:15:00,170.832
2020-04-03,13:30:00,182.0
2020-04-03,13:45:00,175.04
2020-04-03,14:00:00,174.64
2020-04-03,14:15:00,159.264
2020-04-03,14:30:00,178.592
2020-04-03,14:45:00,180.688
2020-04-03,15:00:00,175.524
2020-04-03,15:15:00,185.1
2020-04-03,15:30:00,157.192
2020-04-03,15:45:00,135.356
2020-04-03,16:00:00,135.12
2020-04-03,16:15:00,112.608
2020-04-03,16:30:00,132.04
2020-04-03,16:45:00,132.672
2020-04-03,17:00:00,109.12
2020-04-03,17:15:00,131.372
2020-04-03,17:30:00,150.576
2020-04-03,17:45:00,134.212
2020-04-03,18:00:00,145.38
2020-04-03,18:15:00,96.872
2020-04-03,18:30:00,105.88
2020-04-03,18:45:00,81.48
2020-04-03,19:00:00,87.568
2020-04-03,19:15:00,81.488
2020-04-03,19:30:00,72.956
2020-04-03,19:45:00,86.488
2020-04-03,20:00:00,76.944
2020-04-03,20:15:00,86.856
2020-04-03,20:30:00,82.56
2020-04-03,20:45:00,86.332
2020-04-03,21:00:00,119.552
2020-04-03,21:15:00,127.492
2020-04-03,21:30:00,97.728
2020-04-03,21:45:00,105.492
2020-04-03,22:00:00,103.236
2020-04-03,22:15:00,36.68
2020-04-03,22:30:00,43.608
2020-04-03,22:45:00,35.804
2020-04-03,23:00:00,27.16
2020-04-03,23:15:00,70.788
2020-04-03,23:30:00,71.844
2020-04-03,23:45:00,78.672
2020-04-03,00:00:00,71.132
2020-04-04,00:15:00,102.18
2020-04-04,00:30:00,90.532
2020-04-04,00:45:00,80.332
2020-04-04,01:00:00,84.372
2020-04-04,01:15:00,90.356
2020-04-04,01:30:00,80.12
2020-04-04,01:45:00,80.592
2020-04-04,02:00:00,77.156
2020-04-04,02:15:00,80.416
2020-04-04,02:30:00,77.98
2020-04-04,02:45:00,83.168
2020-04-04,03:00:00,80.612
2020-04-04,03:15:00,79.3
2020-04-04,03:30:00,73.108
2020-04-04,03:45:00,74.964
2020-04-04,04:00:00,69.396
2020-04-04,04:15:00,76.98
2020-04-04,04:30:00,78.156
2020-04-04,04:45:00,87.572
2020-04-04,05:00:00,81.672
2020-04-04,05:15:00,85.608
2020-04-04,05:30:00,78.484
2020-04-04,05:45:00,84.988
2020-04-04,06:00:00,77.084
2020-04-04,06:15:00,70.848
2020-04-04,06:30:00,88.824
2020-04-04,06:45:00,90.388
2020-04-04,07:00:00,60.612
2020-04-04,07:15:00,46.836
2020-04-04,07:30:00,54.74
2020-04-04,07:45:00,51.256
2020-04-04,08:00:00,96.904
2020-04-04,08:15:00,57.608
2020-04-04,08:30:00,20.388
2020-04-04,08:45:00,61.376
2020-04-04,09:00:00,105.88
2020-04-04,09:15:00,92.516
2020-04-04,09:30:00,84.616
2020-04-04,09:45:00,74.36
2020-04-04,10:00:00,132.384
2020-04-04,10:15:00,155.292
2020-04-04,10:30:00,101.124
2020-04-04,10:45:00,61.988
2020-04-04,11:00:00,117.836
2020-04-04,11:15:00,118.864
2020-04-04,11:30:00,179.936
2020-04-04,11:45:00,195.104
2020-04-04,12:00:00,229.032
2020-04-04,12:15:00,220.976
2020-04-04,12:30:00,218.88
2020-04-04,12:45:00,192.512
2020-04-04,13:00:00,180.384
2020-04-04,13:15:00,176.684
2020-04-04,13:30:00,190.592
2020-04-04,13:45:00,220.556
2020-04-04,14:00:00,203.42
2020-04-04,14:15:00,136.5
2020-04-04,14:30:00,185.916
2020-04-04,14:45:00,199.448
2020-04-04,15:00:00,173.98
2020-04-04,15:15:00,163.12
2020-04-04,15:30:00,159.024
2020-04-04,15:45:00,173.104
2020-04-04,16:00:00,150.416
2020-04-04,16:15:00,97.544
2020-04-04,16:30:00,85.472
2020-04-04,16:45:00,103.42
2020-04-04,17:00:00,131.288
2020-04-04,17:15:00,128.084
2020-04-04,17:30:00,101.848
2020-04-04,17:45:00,116.308
2020-04-04,18:00:00,147.064
2020-04-04,18:15:00,128.172
2020-04-04,18:30:00,65.172
2020-04-04,18:45:00,92.904
2020-04-04,19:00:00,121.108
2020-04-04,19:15:00,99.96
2020-04-04,19:30:00,96.356
2020-04-04,19:45:00,103.532
2020-04-04,20:00:00,119.688
2020-04-04,20:15:00,124.292
2020-04-04,20:30:00,118.588
2020-04-04,20:45:00,123.096
2020-04-04,21:00:00,180.392
2020-04-04,21:15:00,188.332
2020-04-04,21:30:00,182.832
2020-04-04,21:45:00,165.364
2020-04-04,22:00:00,165.9
2020-04-04,22:15:00,148.112
2020-04-04,22:30:00,142.396
2020-04-04,22:45:00,147.06
2020-04-04,23:00:00,144.48
2020-04-04,23:15:00,137.616
2020-04-04,23:30:00,143.452
2020-04-04,23:45:00,124.04
2020-04-04,00:00:00,80.704
2020-04-05,00:15:00,103.316
2020-04-05,00:30:00,123.456
2020-04-05,00:45:00,113.908
2020-04-05,01:00:00,102.352
2020-04-05,01:15:00,108.536
2020-04-05,01:30:00,100.38
2020-04-05,01:45:00,101.596
2020-04-05,02:00:00,98.632
2020-04-05,02:15:00,91.712
2020-04-05,02:30:00,83.748
2020-04-05,02:45:00,93.068
2020-04-05,03:00:00,92.66
2020-04-05,03:15:00,90.56
2020-04-05,03:30:00,95.94
2020-04-05,03:45:00,99.656
2020-04-05,04:00:00,98.024
2020-04-05,04:15:00,96.524
2020-04-05,04:30:00,93.204
2020-04-05,04:45:00,105.012
2020-04-05,05:00:00,96.84
2020-04-05,05:15:00,89.484
2020-04-05,05:30:00,85.696
2020-04-05,05:45:00,85.988
2020-04-05,06:00:00,80.68
2020-04-05,06:15:00,74.324
2020-04-05,06:30:00,76.56
2020-04-05,06:45:00,81.584
2020-04-05,07:00:00,61.452
2020-04-05,07:15:00,61.524
2020-04-05,07:30:00,32.88
2020-04-05,07:45:00,35.1
2020-04-05,08:00:00,43.968
2020-04-05,08:15:00,16.872
2020-04-05,08:30:00,44.76
2020-04-05,08:45:00,61.752
2020-04-05,09:00:00,73.9
2020-04-05,09:15:00,106.136
2020-04-05,09:30:00,111.056
2020-04-05,09:45:00,101.82
2020-04-05,10:00:00,111.82
2020-04-05,10:15:00,140.94
2020-04-05,10:30:00,170.34
2020-04-05,10:45:00,190.816
2020-04-05,11:00:00,195.452
2020-04-05,11:15:00,149.56
2020-04-05,11:30:00,166.516
2020-04-05,11:45:00,156.064
2020-04-05,12:00:00,141.136
2020-04-05,12:15:00,160.828
2020-04-05,12:30:00,148.208
2020-04-05,12:45:00,141.572
2020-04-05,13:00:00,135.264
2020-04-05,13:15:00,111.792
2020-04-05,13:30:00,155.628
2020-04-05,13:45:00,110.376
2020-04-05,14:00:00,118.64
2020-04-05,14:15:00,134.22
2020-04-05,14:30:00,153.352
2020-04-05,14:45:00,142.888
2020-04-05,15:00:00,147.332
2020-04-05,15:15:00,149.272
2020-04-05,15:30:00,149.084
2020-04-05,15:45:00,107.544
2020-04-05,16:00:00,143.356
2020-04-05,16:15:00,132.504
2020-04-05,16:30:00,109.144
2020-04-05,16:45:00,134.82
2020-04-05,17:00:00,157.88
2020-04-05,17:15:00,133.04
2020-04-05,17:30:00,153.468
2020-04-05,17:45:00,151.424
2020-04-05,18:00:00,108.872
2020-04-05,18:15:00,109.796
2020-04-05,18:30:00,117.108
2020-04-05,18:45:00,112.164
2020-04-05,19:00:00,119.604
2020-04-05,19:15:00,93.4
2020-04-05,19:30:00,108.42
2020-04-05,19:45:00,124.14
2020-04-05,20:00:00,119.428
2020-04-05,20:15:00,82.556
2020-04-05,20:30:00,113.152
2020-04-05,20:45:00,108.4
2020-04-05,21:00:00,89.916
2020-04-05,21:15:00,95.972
2020-04-05,21:30:00,96.184
2020-04-05,21:45:00,98.044
2020-04-05,22:00:00,82.988
2020-04-05,22:15:00,95.048
2020-04-05,22:30:00,106.868
2020-04-05,22:45:00,98.58
2020-04-05,23:00:00,79.588
2020-04-05,23:15:00,95.244
2020-04-05,23:30:00,79.812
2020-04-05,23:45:00,88.092
2020-04-05,00:00:00,91.032
2020-04-06,00:15:00,93.628
2020-04-06,00:30:00,87.14
2020-04-06,00:45:00,81.46
2020-04-06,01:00:00,80.74
2020-04-06,01:15:00,79.288
2020-04-06,01:30:00,78.616
2020-04-06,01:45:00,76.1
2020-04-06,02:00:00,76.64
2020-04-06,02:15:00,79.112
2020-04-06,02:30:00,77.2
2020-04-06,02:45:00,78.8
2020-04-06,03:00:00,79.524
2020-04-06,03:15:00,73.784
2020-04-06,03:30:00,78.156
2020-04-06,03:45:00,81.364
2020-04-06,04:00:00,86.6
2020-04-06,04:15:00,91.292
2020-04-06,04:30:00,89.772
2020-04-06,04:45:00,72.396
2020-04-06,05:00:00,98.792
2020-04-06,05:15:00,99.548
2020-04-06,05:30:00,92.176
2020-04-06,05:45:00,82.66
2020-04-06,06:00:00,90.364
2020-04-06,06:15:00,86.912
2020-04-06,06:30:00,63.908
2020-04-06,06:45:00,89.648
2020-04-06,07:00:00,78.88
2020-04-06,07:15:00,104.996
2020-04-06,07:30:00,143.992
2020-04-06,07:45:00,144.256
2020-04-06,08:00:00,156.976
2020-04-06,08:15:00,148.072
2020-04-06,08:30:00,162.72
2020-04-06,08:45:00,151.828
2020-04-06,09:00:00,191.856
2020-04-06,09:15:00,206.5
2020-04-06,09:30:00,205.504
2020-04-06,09:45:00,218.872
2020-04-06,10:00:00,238.444
2020-04-06,10:15:00,264.168
2020-04-06,10:30:00,266.684
2020-04-06,10:45:00,245.344
2020-04-06,11:00:00,263.88
2020-04-06,11:15:00,277.644
2020-04-06,11:30:00,274.268
2020-04-06,11:45:00,269.544
2020-04-06,12:00:00,270.736
2020-04-06,12:15:00,226.232
2020-04-06,12:30:00,257.228
2020-04-06,12:45:00,250.14
2020-04-06,13:00:00,241.832
2020-04-06,13:15:00,244.632
2020-04-06,13:30:00,229.78
2020-04-06,13:45:00,206.452
2020-04-06,14:00:00,231.048
2020-04-06,14:15:00,244.772
2020-04-06,14:30:00,240.776
2020-04-06,14:45:00,246.784
2020-04-06,15:00:00,245.972
2020-04-06,15:15:00,239.392
2020-04-06,15:30:00,243.392
2020-04-06,15:45:00,233.376
2020-04-06,16:00:00,222.232
2020-04-06,16:15:00,202.68
2020-04-06,16:30:00,212.916
2020-04-06,16:45:00,207.684
2020-04-06,17:00:00,182.08
2020-04-06,17:15:00,192.152
2020-04-06,17:30:00,194.732
2020-04-06,17:45:00,178.132
2020-04-06,18:00:00,157.192
2020-04-06,18:15:00,144.052
2020-04-06,18:30:00,127.468
2020-04-06,18:45:00,119.132
2020-04-06,19:00:00,109.384
2020-04-06,19:15:00,94.644
2020-04-06,19:30:00,82.068
2020-04-06,19:45:00,87.684
2020-04-06,20:00:00,95.212
2020-04-06,20:15:00,80.052
2020-04-06,20:30:00,90.74
2020-04-06,20:45:00,86.28
2020-04-06,21:00:00,89.228
2020-04-06,21:15:00,97.808
2020-04-06,21:30:00,114.384
2020-04-06,21:45:00,98.24
2020-04-06,22:00:00,96.2
2020-04-06,22:15:00,109.756
2020-04-06,22:30:00,126.708
2020-04-06,22:45:00,107.944
2020-04-06,23:00:00,87.452
2020-04-06,23:15:00,69.976
2020-04-06,23:30:00,73.248
2020-04-06,23:45:00,102.272
2020-04-06,00:00:00,100.988
2020-04-07,00:15:00,81.336
2020-04-07,00:30:00,82.06
2020-04-07,00:45:00,82.9
2020-04-07,01:00:00,80.604
2020-04-07,01:15:00,78.172
2020-04-07,01:30:00,72.696
2020-04-07,01:45:00,71.952
2020-04-07,02:00:00,74.352
2020-04-07,02:15:00,73.044
2020-04-07,02:30:00,78.74
2020-04-07,02:45:00,76.292
2020-04-07,03:00:00,80.644
2020-04-07,03:15:00,73.848
2020-04-07,03:30:00,78.956
2020-04-07,03:45:00,83.252
2020-04-07,04:00:00,82.864
2020-04-07,04:15:00,84.116
2020-04-07,04:30:00,75.692
2020-04-07,04:45:00,76.992
2020-04-07,05:00:00,84.036
2020-04-07,05:15:00,85.964
2020-04-07,05:30:00,85.856
2020-04-07,05:45:00,76.204
2020-04-07,06:00:00,83.66
2020-04-07,06:15:00,57.732
2020-04-07,06:30:00,95.928
2020-04-07,06:45:00,58.052
2020-04-07,07:00:00,78.028
2020-04-07,07:15:00,92.808
2020-04-07,07:30:00,138.612
2020-04-07,07:45:00,130.252
2020-04-07,08:00:00,135.764
2020-04-07,08:15:00,137.016
2020-04-07,08:30:00,183.24
2020-04-07,08:45:00,196.028
2020-04-07,09:00:00,220.04
2020-04-07,09:15:00,208.332
2020-04-07,09:30:00,237.124
2020-04-07,09:45:00,230.188
2020-04-07,10:00:00,270.164
2020-04-07,10:15:00,281.052
2020-04-07,10:30:00,298.256
2020-04-07,10:45:00,316.436
2020-04-07,11:00:00,292.16
2020-04-07,11:15:00,311.12
2020-04-07,11:30:00,310.232
2020-04-07,11:45:00,301.324
2020-04-07,12:00:00,287.144
2020-04-07,12:15:00,278.84
2020-04-07,12:30:00,274.284
2020-04-07,12:45:00,256.036
2020-04-07,13:00:00,273.656
2020-04-07,13:15:00,245.632
2020-04-07,13:30:00,247.084
2020-04-07,13:45:00,226.568
2020-04-07,14:00:00,250.24
2020-04-07,14:15:00,225.808
2020-04-07,14:30:00,261.876
2020-04-07,14:45:00,264.168
2020-04-07,15:00:00,252.988
2020-04-07,15:15:00,234.1
2020-04-07,15:30:00,236.384
2020-04-07,15:45:00,247.052
2020-04-07,16:00:00,234.7
2020-04-07,16:15:00,189.02
2020-04-07,16:30:00,215.448
2020-04-07,16:45:00,215.232
2020-04-07,17:00:00,217.888
2020-04-07,17:15:00,210.084
2020-04-07,17:30:00,211.648
2020-04-07,17:45:00,205.832
2020-04-07,18:00:00,209.856
2020-04-07,18:15:00,176.096
2020-04-07,18:30:00,146.336
2020-04-07,18:45:00,105.856
2020-04-07,19:00:00,108.144
2020-04-07,19:15:00,111.676
2020-04-07,19:30:00,112.752
2020-04-07,19:45:00,64.944
2020-04-07,20:00:00,110.208
2020-04-07,20:15:00,107.216
2020-04-07,20:30:00,126.452
2020-04-07,20:45:00,117.096
2020-04-07,21:00:00,102.928
2020-04-07,21:15:00,123.176
2020-04-07,21:30:00,123.024
2020-04-07,21:45:00,116.496
2020-04-07,22:00:00,116.82
2020-04-07,22:15:00,95.412
2020-04-07,22:30:00,97.896
2020-04-07,22:45:00,96.924
2020-04-07,23:00:00,100.452
2020-04-07,23:15:00,102.592
2020-04-07,23:30:00,99.576
2020-04-07,23:45:00,97.548
2020-04-07,00:00:00,87.204
2020-04-08,00:15:00,64.252
2020-04-08,00:30:00,59.932
2020-04-08,00:45:00,55.364
2020-04-08,01:00:00,64.692
2020-04-08,01:15:00,65.584
2020-04-08,01:30:00,57.312
2020-04-08,01:45:00,51.692
2020-04-08,02:00:00,55.328
2020-04-08,02:15:00,50.568
2020-04-08,02:30:00,52.6
2020-04-08,02:45:00,54.108
2020-04-08,03:00:00,44.0
2020-04-08,03:15:00,55.04
2020-04-08,03:30:00,55.624
2020-04-08,03:45:00,51.032
2020-04-08,04:00:00,49.82
2020-04-08,04:15:00,49.108
2020-04-08,04:30:00,49.032
2020-04-08,04:45:00,53.36
2020-04-08,05:00:00,66.94
2020-04-08,05:15:00,54.66
2020-04-08,05:30:00,49.632
2020-04-08,05:45:00,43.02
2020-04-08,06:00:00,47.308
2020-04-08,06:15:00,73.912
2020-04-08,06:30:00,49.76
2020-04-08,06:45:00,43.048
2020-04-08,07:00:00,65.36
2020-04-08,07:15:00,84.716
2020-04-08,07:30:00,146.448
2020-04-08,07:45:00,105.184
2020-04-08,08:00:00,153.492
2020-04-08,08:15:00,183.204
2020-04-08,08:30:00,192.856
2020-04-08,08:45:00,205.976
2020-04-08,09:00:00,218.448
2020-04-08,09:15:00,207.948
2020-04-08,09:30:00,203.256
2020-04-08,09:45:00,234.12
2020-04-08,10:00:00,250.632
2020-04-08,10:15:00,285.912
2020-04-08,10:30:00,288.084
2020-04-08,10:45:00,298.072
2020-04-08,11:00:00,306.216
2020-04-08,11:15:00,328.424
2020-04-08,11:30:00,276.12
2020-04-08,11:45:00,312.104
2020-04-08,12:00:00,290.716
2020-04-08,12:15:00,291.892
2020-04-08,12:30:00,275.888
2020-04-08,12:45:00,267.312
2020-04-08,13:00:00,256.048
2020-04-08,13:15:00,222.94
2020-04-08,13:30:00,207.256
2020-04-08,13:45:00,210.788
2020-04-08,14:00:00,197.828
2020-04-08,14:15:00,206.988
2020-04-08,14:30:00,228.032
2020-04-08,14:45:00,223.584
2020-04-08,15:00:00,212.584
2020-04-08,15:15:00,219.276
2020-04-08,15:30:00,194.068
2020-04-08,15:45:00,186.836
2020-04-08,16:00:00,192.612
2020-04-08,16:15:00,170.844
2020-04-08,16:30:00,163.848
2020-04-08,16:45:00,191.128
2020-04-08,17:00:00,190.76
2020-04-08,17:15:00,183.752
2020-04-08,17:30:00,169.496
2020-04-08,17:45:00,153.028
2020-04-08,18:00:00,147.128
2020-04-08,18:15:00,171.176
2020-04-08,18:30:00,155.1
2020-04-08,18:45:00,153.988
2020-04-08,19:00:00,122.092
2020-04-08,19:15:00,109.588
2020-04-08,19:30:00,129.872
2020-04-08,19:45:00,124.856
2020-04-08,20:00:00,139.916
2020-04-08,20:15:00,119.008
2020-04-08,20:30:00,125.62
2020-04-08,20:45:00,85.288
2020-04-08,21:00:00,88.236
2020-04-08,21:15:00,116.668
2020-04-08,21:30:00,98.796
2020-04-08,21:45:00,69.164
2020-04-08,22:00:00,94.5
2020-04-08,22:15:00,65.172
2020-04-08,22:30:00,47.908
2020-04-08,22:45:00,55.484
2020-04-08,23:00:00,69.216
2020-04-08,23:15:00,81.528
2020-04-08,23:30:00,70.108
2020-04-08,23:45:00,70.524
2020-04-08,00:00:00,76.048
2020-04-09,00:15:00,73.368
2020-04-09,00:30:00,70.076
2020-04-09,00:45:00,71.616
2020-04-09,01:00:00,69.7
2020-04-09,01:15:00,60.4
2020-04-09,01:30:00,54.804
2020-04-09,01:45:00,55.356
2020-04-09,02:00:00,60.78
2020-04-09,02:15:00,60.824
2020-04-09,02:30:00,64.704
2020-04-09,02:45:00,58.716
2020-04-09,03:00:00,56.236
2020-04-09,03:15:00,53.684
2020-04-09,03:30:00,62.136
2020-04-09,03:45:00,63.008
2020-04-09,04:00:00,52.932
2020-04-09,04:15:00,56.16
2020-04-09,04:30:00,57.56
2020-04-09,04:45:00,58.724
2020-04-09,05:00:00,59.364
2020-04-09,05:15:00,60.468
2020-04-09,05:30:00,68.824
2020-04-09,05:45:00,60.236
2020-04-09,06:00:00,81.368
2020-04-09,06:15:00,68.824
2020-04-09,06:30:00,40.072
2020-04-09,06:45:00,76.72
2020-04-09,07:00:00,79.592
2020-04-09,07:15:00,90.912
2020-04-09,07:30:00,110.948
2020-04-09,07:45:00,121.492
2020-04-09,08:00:00,143.716
2020-04-09,08:15:00,138.056
2020-04-09,08:30:00,167.088
2020-04-09,08:45:00,195.028
2020-04-09,09:00:00,200.572
2020-04-09,09:15:00,227.66
2020-04-09,09:30:00,210.944
2020-04-09,09:45:00,237.436
2020-04-09,10:00:00,239.616
2020-04-09,10:15:00,284.944
2020-04-09,10:30:00,269.012
2020-04-09,10:45:00,285.652
2020-04-09,11:00:00,275.528
2020-04-09,11:15:00,295.64
2020-04-09,11:30:00,296.18
2020-04-09,11:45:00,276.36
2020-04-09,12:00:00,265.344
2020-04-09,12:15:00,292.036
2020-04-09,12:30:00,249.456
2020-04-09,12:45:00,265.356
2020-04-09,13:00:00,258.652
2020-04-09,13:15:00,204.208
2020-04-09,13:30:00,219.252
