,time,power in kW
2020-09-02,23:30:00,67.832
2020-09-02,23:45:00,63.372
2020-09-02,00:00:00,53.524
2020-09-03,00:15:00,53.4
2020-09-03,00:30:00,46.372
2020-09-03,00:45:00,56.404
2020-09-03,01:00:00,42.12
2020-09-03,01:15:00,49.8
2020-09-03,01:30:00,41.9
2020-09-03,01:45:00,45.192
2020-09-03,02:00:00,44.32
2020-09-03,02:15:00,45.556
2020-09-03,02:30:00,42.236
2020-09-03,02:45:00,43.912
2020-09-03,03:00:00,39.824
2020-09-03,03:15:00,37.28
2020-09-03,03:30:00,45.332
2020-09-03,03:45:00,41.968
2020-09-03,04:00:00,34.668
2020-09-03,04:15:00,40.596
2020-09-03,04:30:00,43.824
2020-09-03,04:45:00,49.884
2020-09-03,05:00:00,46.216
2020-09-03,05:15:00,50.016
2020-09-03,05:30:00,50.592
2020-09-03,05:45:00,59.54
2020-09-03,06:00:00,53.056
2020-09-03,06:15:00,62.42
2020-09-03,06:30:00,103.284
2020-09-03,06:45:00,68.916
2020-09-03,07:00:00,58.912
2020-09-03,07:15:00,102.564
2020-09-03,07:30:00,119.872
2020-09-03,07:45:00,124.744
2020-09-03,08:00:00,123.36
2020-09-03,08:15:00,131.24
2020-09-03,08:30:00,144.784
2020-09-03,08:45:00,148.28
2020-09-03,09:00:00,165.288
2020-09-03,09:15:00,165.46
2020-09-03,09:30:00,172.924
2020-09-03,09:45:00,201.248
2020-09-03,10:00:00,199.896
2020-09-03,10:15:00,231.484
2020-09-03,10:30:00,245.908
2020-09-03,10:45:00,235.672
2020-09-03,11:00:00,233.468
2020-09-03,11:15:00,224.908
2020-09-03,11:30:00,220.596
2020-09-03,11:45:00,228.74
2020-09-03,12:00:00,210.004
2020-09-03,12:15:00,216.164
2020-09-03,12:30:00,195.664
2020-09-03,12:45:00,183.16
2020-09-03,13:00:00,165.772
2020-09-03,13:15:00,161.392
2020-09-03,13:30:00,171.908
2020-09-03,13:45:00,163.812
2020-09-03,14:00:00,160.568
2020-09-03,14:15:00,170.828
2020-09-03,14:30:00,159.76
2020-09-03,14:45:00,161.872
2020-09-03,15:00:00,145.004
2020-09-03,15:15:00,149.668
2020-09-03,15:30:00,151.108
2020-09-03,15:45:00,147.236
2020-09-03,16:00:00,158.98
2020-09-03,16:15:00,167.436
2020-09-03,16:30:00,168.796
2020-09-03,16:45:00,155.704
2020-09-03,17:00:00,165.264
2020-09-03,17:15:00,165.136
2020-09-03,17:30:00,155.236
2020-09-03,17:45:00,181.728
2020-09-03,18:00:00,157.928
2020-09-03,18:15:00,139.396
2020-09-03,18:30:00,109.392
2020-09-03,18:45:00,123.776
2020-09-03,19:00:00,107.436
2020-09-03,19:15:00,118.508
2020-09-03,19:30:00,113.2
2020-09-03,19:45:00,96.288
2020-09-03,20:00:00,118.652
2020-09-03,20:15:00,109.7
2020-09-03,20:30:00,103.152
2020-09-03,20:45:00,97.072
2020-09-03,21:00:00,91.156
2020-09-03,21:15:00,105.672
2020-09-03,21:30:00,74.868
2020-09-03,21:45:00,50.848
2020-09-03,22:00:00,57.04
2020-09-03,22:15:00,51.512
2020-09-03,22:30:00,52.024
2020-09-03,22:45:00,47.904
2020-09-03,23:00:00,51.724
2020-09-03,23:15:00,52.512
2020-09-03,23:30:00,45.652
2020-09-03,23:45:00,38.2
2020-09-03,00:00:00,53.58
2020-09-04,00:15:00,44.956
2020-09-04,00:30:00,38.208
2020-09-04,00:45:00,42.86
2020-09-04,01:00:00,46.592
2020-09-04,01:15:00,32.156
2020-09-04,01:30:00,38.58
2020-09-04,01:45:00,38.8
2020-09-04,02:00:00,35.284
2020-09-04,02:15:00,36.012
2020-09-04,02:30:00,30.556
2020-09-04,02:45:00,29.96
2020-09-04,03:00:00,35.532
2020-09-04,03:15:00,36.436
2020-09-04,03:30:00,35.228
2020-09-04,03:45:00,35.268
2020-09-04,04:00:00,35.92
2020-09-04,04:15:00,42.668
2020-09-04,04:30:00,41.708
2020-09-04,04:45:00,34.12
2020-09-04,05:00:00,42.58
2020-09-04,05:15:00,44.708
2020-09-04,05:30:00,39.088
2020-09-04,05:45:00,60.924
2020-09-04,06:00:00,51.948
2020-09-04,06:15:00,74.9
2020-09-04,06:30:00,85.664
2020-09-04,06:45:00,105.284
2020-09-04,07:00:00,55.5
2020-09-04,07:15:00,89.816
2020-09-04,07:30:00,104.684
2020-09-04,07:45:00,87.564
2020-09-04,08:00:00,100.54
2020-09-04,08:15:00,111.404
2020-09-04,08:30:00,133.024
2020-09-04,08:45:00,144.952
2020-09-04,09:00:00,156.1
2020-09-04,09:15:00,147.02
2020-09-04,09:30:00,161.28
2020-09-04,09:45:00,177.436
2020-09-04,10:00:00,196.828
2020-09-04,10:15:00,201.92
2020-09-04,10:30:00,210.704
2020-09-04,10:45:00,206.196
2020-09-04,11:00:00,217.728
2020-09-04,11:15:00,223.688
2020-09-04,11:30:00,212.808
2020-09-04,11:45:00,202.904
2020-09-04,12:00:00,179.524
2020-09-04,12:15:00,186.672
2020-09-04,12:30:00,169.364
2020-09-04,12:45:00,147.54
2020-09-04,13:00:00,128.608
2020-09-04,13:15:00,125.084
2020-09-04,13:30:00,145.036
2020-09-04,13:45:00,157.668
2020-09-04,14:00:00,146.02
2020-09-04,14:15:00,151.06
2020-09-04,14:30:00,155.856
2020-09-04,14:45:00,156.492
2020-09-04,15:00:00,147.388
2020-09-04,15:15:00,137.756
2020-09-04,15:30:00,121.68
2020-09-04,15:45:00,129.644
2020-09-04,16:00:00,139.868
2020-09-04,16:15:00,166.968
2020-09-04,16:30:00,151.268
2020-09-04,16:45:00,132.504
2020-09-04,17:00:00,163.488
2020-09-04,17:15:00,172.956
2020-09-04,17:30:00,158.424
2020-09-04,17:45:00,167.928
2020-09-04,18:00:00,158.268
2020-09-04,18:15:00,168.292
2020-09-04,18:30:00,171.328
2020-09-04,18:45:00,173.448
2020-09-04,19:00:00,163.376
2020-09-04,19:15:00,136.3
2020-09-04,19:30:00,121.144
2020-09-04,19:45:00,96.88
2020-09-04,20:00:00,106.536
2020-09-04,20:15:00,135.896
2020-09-04,20:30:00,119.232
2020-09-04,20:45:00,143.092
2020-09-04,21:00:00,107.076
2020-09-04,21:15:00,100.808
2020-09-04,21:30:00,95.872
2020-09-04,21:45:00,82.02
2020-09-04,22:00:00,84.332
2020-09-04,22:15:00,73.172
2020-09-04,22:30:00,86.664
2020-09-04,22:45:00,66.516
2020-09-04,23:00:00,70.824
2020-09-04,23:15:00,62.676
2020-09-04,23:30:00,69.032
2020-09-04,23:45:00,51.656
2020-09-04,00:00:00,55.884
2020-09-05,00:15:00,37.56
2020-09-05,00:30:00,33.396
2020-09-05,00:45:00,38.02
2020-09-05,01:00:00,21.408
2020-09-05,01:15:00,38.568
2020-09-05,01:30:00,33.108
2020-09-05,01:45:00,39.6
2020-09-05,02:00:00,34.544
2020-09-05,02:15:00,36.708
2020-09-05,02:30:00,34.656
2020-09-05,02:45:00,32.772
2020-09-05,03:00:00,29.072
2020-09-05,03:15:00,32.432
2020-09-05,03:30:00,30.116
2020-09-05,03:45:00,33.092
2020-09-05,04:00:00,33.036
2020-09-05,04:15:00,32.756
2020-09-05,04:30:00,25.828
2020-09-05,04:45:00,38.488
2020-09-05,05:00:00,33.028
2020-09-05,05:15:00,32.624
2020-09-05,05:30:00,27.04
2020-09-05,05:45:00,31.868
2020-09-05,06:00:00,29.028
2020-09-05,06:15:00,31.628
2020-09-05,06:30:00,39.668
2020-09-05,06:45:00,57.14
2020-09-05,07:00:00,21.368
2020-09-05,07:15:00,51.068
2020-09-05,07:30:00,53.324
2020-09-05,07:45:00,63.888
2020-09-05,08:00:00,80.952
2020-09-05,08:15:00,75.964
2020-09-05,08:30:00,62.264
2020-09-05,08:45:00,78.632
2020-09-05,09:00:00,80.956
2020-09-05,09:15:00,100.56
2020-09-05,09:30:00,86.86
2020-09-05,09:45:00,118.392
2020-09-05,10:00:00,133.988
2020-09-05,10:15:00,135.192
2020-09-05,10:30:00,131.596
2020-09-05,10:45:00,150.604
2020-09-05,11:00:00,151.476
2020-09-05,11:15:00,122.712
2020-09-05,11:30:00,148.54
2020-09-05,11:45:00,150.916
2020-09-05,12:00:00,155.212
2020-09-05,12:15:00,148.188
2020-09-05,12:30:00,116.704
2020-09-05,12:45:00,115.684
2020-09-05,13:00:00,129.268
2020-09-05,13:15:00,106.384
2020-09-05,13:30:00,117.672
2020-09-05,13:45:00,98.728
2020-09-05,14:00:00,70.468
2020-09-05,14:15:00,69.644
2020-09-05,14:30:00,72.848
2020-09-05,14:45:00,64.416
2020-09-05,15:00:00,107.44
2020-09-05,15:15:00,89.628
2020-09-05,15:30:00,69.08
2020-09-05,15:45:00,61.688
2020-09-05,16:00:00,70.068
2020-09-05,16:15:00,80.076
2020-09-05,16:30:00,76.56
2020-09-05,16:45:00,78.436
2020-09-05,17:00:00,76.608
2020-09-05,17:15:00,111.928
2020-09-05,17:30:00,106.356
2020-09-05,17:45:00,77.728
2020-09-05,18:00:00,135.78
2020-09-05,18:15:00,103.028
2020-09-05,18:30:00,91.264
2020-09-05,18:45:00,85.68
2020-09-05,19:00:00,98.884
2020-09-05,19:15:00,94.98
2020-09-05,19:30:00,97.036
2020-09-05,19:45:00,90.512
2020-09-05,20:00:00,64.236
2020-09-05,20:15:00,102.736
2020-09-05,20:30:00,109.916
2020-09-05,20:45:00,108.408
2020-09-05,21:00:00,66.908
2020-09-05,21:15:00,75.156
2020-09-05,21:30:00,92.52
2020-09-05,21:45:00,93.148
2020-09-05,22:00:00,102.62
2020-09-05,22:15:00,85.056
2020-09-05,22:30:00,76.904
2020-09-05,22:45:00,76.028
2020-09-05,23:00:00,58.536
2020-09-05,23:15:00,59.42
2020-09-05,23:30:00,63.384
2020-09-05,23:45:00,59.116
2020-09-05,00:00:00,61.892
2020-09-06,00:15:00,61.3
2020-09-06,00:30:00,52.404
2020-09-06,00:45:00,47.464
2020-09-06,01:00:00,46.116
2020-09-06,01:15:00,39.184
2020-09-06,01:30:00,36.604
2020-09-06,01:45:00,43.188
2020-09-06,02:00:00,42.36
2020-09-06,02:15:00,39.28
2020-09-06,02:30:00,32.704
2020-09-06,02:45:00,40.944
2020-09-06,03:00:00,40.628
2020-09-06,03:15:00,28.78
2020-09-06,03:30:00,27.084
2020-09-06,03:45:00,37.08
2020-09-06,04:00:00,35.516
2020-09-06,04:15:00,28.448
2020-09-06,04:30:00,27.776
2020-09-06,04:45:00,29.692
2020-09-06,05:00:00,27.756
2020-09-06,05:15:00,27.428
2020-09-06,05:30:00,28.752
2020-09-06,05:45:00,33.784
2020-09-06,06:00:00,31.396
2020-09-06,06:15:00,24.468
2020-09-06,06:30:00,31.468
2020-09-06,06:45:00,57.888
2020-09-06,07:00:00,36.54
2020-09-06,07:15:00,54.028
2020-09-06,07:30:00,48.728
2020-09-06,07:45:00,36.612
2020-09-06,08:00:00,14.368
2020-09-06,08:15:00,38.788
2020-09-06,08:30:00,21.824
2020-09-06,08:45:00,42.616
2020-09-06,09:00:00,62.732
2020-09-06,09:15:00,70.836
2020-09-06,09:30:00,83.456
2020-09-06,09:45:00,99.816
2020-09-06,10:00:00,138.516
2020-09-06,10:15:00,139.452
2020-09-06,10:30:00,140.252
2020-09-06,10:45:00,116.296
2020-09-06,11:00:00,131.592
2020-09-06,11:15:00,151.58
2020-09-06,11:30:00,152.22
2020-09-06,11:45:00,155.128
2020-09-06,12:00:00,138.972
2020-09-06,12:15:00,110.284
2020-09-06,12:30:00,80.764
2020-09-06,12:45:00,126.744
2020-09-06,13:00:00,113.488
2020-09-06,13:15:00,82.892
2020-09-06,13:30:00,107.808
2020-09-06,13:45:00,60.272
2020-09-06,14:00:00,59.592
2020-09-06,14:15:00,99.02
2020-09-06,14:30:00,116.24
2020-09-06,14:45:00,105.096
2020-09-06,15:00:00,115.592
2020-09-06,15:15:00,93.656
2020-09-06,15:30:00,87.176
2020-09-06,15:45:00,92.928
2020-09-06,16:00:00,103.976
2020-09-06,16:15:00,103.18
2020-09-06,16:30:00,114.292
2020-09-06,16:45:00,121.996
2020-09-06,17:00:00,112.844
2020-09-06,17:15:00,81.032
2020-09-06,17:30:00,96.252
2020-09-06,17:45:00,100.176
2020-09-06,18:00:00,120.712
2020-09-06,18:15:00,91.596
2020-09-06,18:30:00,110.832
2020-09-06,18:45:00,95.94
2020-09-06,19:00:00,88.144
2020-09-06,19:15:00,123.076
2020-09-06,19:30:00,107.696
2020-09-06,19:45:00,99.132
2020-09-06,20:00:00,73.648
2020-09-06,20:15:00,77.284
2020-09-06,20:30:00,61.712
2020-09-06,20:45:00,51.944
2020-09-06,21:00:00,72.412
2020-09-06,21:15:00,69.82
2020-09-06,21:30:00,38.108
2020-09-06,21:45:00,41.308
2020-09-06,22:00:00,50.808
2020-09-06,22:15:00,52.612
2020-09-06,22:30:00,31.26
2020-09-06,22:45:00,31.836
2020-09-06,23:00:00,44.292
2020-09-06,23:15:00,32.396
2020-09-06,23:30:00,31.868
2020-09-06,23:45:00,45.732
2020-09-06,00:00:00,44.528
2020-09-07,00:15:00,42.572
2020-09-07,00:30:00,54.496
2020-09-07,00:45:00,46.88
2020-09-07,01:00:00,48.6
2020-09-07,01:15:00,41.696
2020-09-07,01:30:00,43.264
2020-09-07,01:45:00,37.9
2020-09-07,02:00:00,42.976
2020-09-07,02:15:00,34.796
2020-09-07,02:30:00,36.7
2020-09-07,02:45:00,36.8
2020-09-07,03:00:00,36.612
2020-09-07,03:15:00,27.592
2020-09-07,03:30:00,31.94
2020-09-07,03:45:00,32.424
2020-09-07,04:00:00,31.72
2020-09-07,04:15:00,37.904
2020-09-07,04:30:00,32.924
2020-09-07,04:45:00,38.712
2020-09-07,05:00:00,46.744
2020-09-07,05:15:00,44.704
2020-09-07,05:30:00,49.872
2020-09-07,05:45:00,54.068
2020-09-07,06:00:00,54.164
2020-09-07,06:15:00,81.132
2020-09-07,06:30:00,89.524
2020-09-07,06:45:00,102.516
2020-09-07,07:00:00,112.104
2020-09-07,07:15:00,111.076
2020-09-07,07:30:00,132.992
2020-09-07,07:45:00,123.896
2020-09-07,08:00:00,125.976
2020-09-07,08:15:00,130.8
2020-09-07,08:30:00,146.0
2020-09-07,08:45:00,137.784
2020-09-07,09:00:00,155.192
2020-09-07,09:15:00,156.36
2020-09-07,09:30:00,169.72
2020-09-07,09:45:00,186.816
2020-09-07,10:00:00,200.776
2020-09-07,10:15:00,221.744
2020-09-07,10:30:00,236.72
2020-09-07,10:45:00,243.692
2020-09-07,11:00:00,254.688
2020-09-07,11:15:00,233.22
2020-09-07,11:30:00,199.94
2020-09-07,11:45:00,195.064
2020-09-07,12:00:00,180.764
2020-09-07,12:15:00,173.804
2020-09-07,12:30:00,181.752
2020-09-07,12:45:00,191.972
2020-09-07,13:00:00,193.052
2020-09-07,13:15:00,179.356
2020-09-07,13:30:00,185.768
2020-09-07,13:45:00,162.62
2020-09-07,14:00:00,163.244
2020-09-07,14:15:00,150.064
2020-09-07,14:30:00,183.376
2020-09-07,14:45:00,190.176
2020-09-07,15:00:00,189.72
2020-09-07,15:15:00,173.696
2020-09-07,15:30:00,168.2
2020-09-07,15:45:00,159.064
2020-09-07,16:00:00,151.612
2020-09-07,16:15:00,152.964
2020-09-07,16:30:00,178.12
2020-09-07,16:45:00,186.78
2020-09-07,17:00:00,177.716
2020-09-07,17:15:00,169.496
2020-09-07,17:30:00,181.56
2020-09-07,17:45:00,182.524
2020-09-07,18:00:00,167.16
2020-09-07,18:15:00,141.732
2020-09-07,18:30:00,154.644
2020-09-07,18:45:00,121.492
2020-09-07,19:00:00,110.208
2020-09-07,19:15:00,100.776
2020-09-07,19:30:00,94.344
2020-09-07,19:45:00,109.8
2020-09-07,20:00:00,95.024
2020-09-07,20:15:00,102.096
2020-09-07,20:30:00,118.416
2020-09-07,20:45:00,115.592
2020-09-07,21:00:00,128.28
2020-09-07,21:15:00,101.392
2020-09-07,21:30:00,78.548
2020-09-07,21:45:00,78.852
2020-09-07,22:00:00,58.6
2020-09-07,22:15:00,61.82
2020-09-07,22:30:00,60.62
2020-09-07,22:45:00,52.152
2020-09-07,23:00:00,62.58
2020-09-07,23:15:00,51.588
2020-09-07,23:30:00,38.208
2020-09-07,23:45:00,36.652
2020-09-07,00:00:00,36.276
2020-09-08,00:15:00,48.704
2020-09-08,00:30:00,49.156
2020-09-08,00:45:00,48.336
2020-09-08,01:00:00,47.608
2020-09-08,01:15:00,49.312
2020-09-08,01:30:00,47.004
2020-09-08,01:45:00,46.704
2020-09-08,02:00:00,46.54
2020-09-08,02:15:00,47.96
2020-09-08,02:30:00,45.804
2020-09-08,02:45:00,43.22
2020-09-08,03:00:00,40.344
2020-09-08,03:15:00,42.792
2020-09-08,03:30:00,37.308
2020-09-08,03:45:00,39.116
2020-09-08,04:00:00,42.608
2020-09-08,04:15:00,47.584
2020-09-08,04:30:00,48.308
2020-09-08,04:45:00,46.768
2020-09-08,05:00:00,44.088
2020-09-08,05:15:00,54.192
2020-09-08,05:30:00,59.532
2020-09-08,05:45:00,67.248
2020-09-08,06:00:00,75.936
2020-09-08,06:15:00,96.668
2020-09-08,06:30:00,100.056
2020-09-08,06:45:00,96.896
2020-09-08,07:00:00,97.792
2020-09-08,07:15:00,96.664
2020-09-08,07:30:00,140.572
2020-09-08,07:45:00,125.428
2020-09-08,08:00:00,117.424
2020-09-08,08:15:00,159.952
2020-09-08,08:30:00,160.484
2020-09-08,08:45:00,154.996
2020-09-08,09:00:00,168.088
2020-09-08,09:15:00,184.116
2020-09-08,09:30:00,215.16
2020-09-08,09:45:00,228.62
2020-09-08,10:00:00,222.196
2020-09-08,10:15:00,219.152
2020-09-08,10:30:00,229.288
2020-09-08,10:45:00,232.404
2020-09-08,11:00:00,231.884
2020-09-08,11:15:00,248.284
2020-09-08,11:30:00,231.644
2020-09-08,11:45:00,214.868
2020-09-08,12:00:00,215.916
2020-09-08,12:15:00,214.376
2020-09-08,12:30:00,203.556
2020-09-08,12:45:00,185.228
2020-09-08,13:00:00,180.64
2020-09-08,13:15:00,183.984
2020-09-08,13:30:00,187.968
2020-09-08,13:45:00,191.716
2020-09-08,14:00:00,184.86
2020-09-08,14:15:00,178.1
2020-09-08,14:30:00,195.144
2020-09-08,14:45:00,180.232
2020-09-08,15:00:00,174.524
2020-09-08,15:15:00,178.28
2020-09-08,15:30:00,169.476
2020-09-08,15:45:00,138.34
2020-09-08,16:00:00,167.488
2020-09-08,16:15:00,165.06
2020-09-08,16:30:00,178.876
2020-09-08,16:45:00,186.816
2020-09-08,17:00:00,191.056
2020-09-08,17:15:00,181.664
2020-09-08,17:30:00,170.576
2020-09-08,17:45:00,175.004
2020-09-08,18:00:00,163.5
2020-09-08,18:15:00,145.392
2020-09-08,18:30:00,143.088
2020-09-08,18:45:00,125.804
2020-09-08,19:00:00,117.5
2020-09-08,19:15:00,108.3
2020-09-08,19:30:00,100.52
2020-09-08,19:45:00,103.8
2020-09-08,20:00:00,99.576
2020-09-08,20:15:00,103.048
2020-09-08,20:30:00,126.904
2020-09-08,20:45:00,103.528
2020-09-08,21:00:00,96.544
2020-09-08,21:15:00,107.736
2020-09-08,21:30:00,102.588
2020-09-08,21:45:00,84.328
2020-09-08,22:00:00,70.792
2020-09-08,22:15:00,67.308
2020-09-08,22:30:00,87.556
2020-09-08,22:45:00,82.744
2020-09-08,23:00:00,58.116
2020-09-08,23:15:00,57.344
2020-09-08,23:30:00,65.484
2020-09-08,23:45:00,64.024
2020-09-08,00:00:00,49.216
2020-09-09,00:15:00,49.176
2020-09-09,00:30:00,49.128
2020-09-09,00:45:00,55.2
2020-09-09,01:00:00,56.452
2020-09-09,01:15:00,54.632
2020-09-09,01:30:00,53.664
2020-09-09,01:45:00,44.748
2020-09-09,02:00:00,47.816
2020-09-09,02:15:00,44.168
2020-09-09,02:30:00,44.6
2020-09-09,02:45:00,47.564
2020-09-09,03:00:00,37.62
2020-09-09,03:15:00,48.144
2020-09-09,03:30:00,44.896
2020-09-09,03:45:00,44.008
2020-09-09,04:00:00,48.156
2020-09-09,04:15:00,49.3
2020-09-09,04:30:00,54.712
2020-09-09,04:45:00,50.1
2020-09-09,05:00:00,56.464
2020-09-09,05:15:00,53.864
2020-09-09,05:30:00,57.776
2020-09-09,05:45:00,69.96
2020-09-09,06:00:00,80.372
2020-09-09,06:15:00,65.712
2020-09-09,06:30:00,78.668
2020-09-09,06:45:00,83.54
2020-09-09,07:00:00,87.512
2020-09-09,07:15:00,111.868
2020-09-09,07:30:00,129.94
2020-09-09,07:45:00,129.6
2020-09-09,08:00:00,129.408
2020-09-09,08:15:00,144.916
2020-09-09,08:30:00,159.488
2020-09-09,08:45:00,104.664
2020-09-09,09:00:00,155.86
2020-09-09,09:15:00,168.86
2020-09-09,09:30:00,149.436
2020-09-09,09:45:00,180.9
2020-09-09,10:00:00,193.02
2020-09-09,10:15:00,178.092
2020-09-09,10:30:00,186.096
2020-09-09,10:45:00,200.468
2020-09-09,11:00:00,178.48
2020-09-09,11:15:00,214.648
2020-09-09,11:30:00,204.364
2020-09-09,11:45:00,204.48
2020-09-09,12:00:00,197.096
2020-09-09,12:15:00,184.884
2020-09-09,12:30:00,198.796
2020-09-09,12:45:00,175.056
2020-09-09,13:00:00,184.42
2020-09-09,13:15:00,153.648
2020-09-09,13:30:00,161.012
