,time,power in kW
2020-07-01,23:15:00,90.372
2020-07-01,23:30:00,78.336
2020-07-01,23:45:00,71.536
2020-07-01,00:00:00,72.484
2020-07-02,00:15:00,74.128
2020-07-02,00:30:00,57.276
2020-07-02,00:45:00,71.24
2020-07-02,01:00:00,65.4
2020-07-02,01:15:00,68.456
2020-07-02,01:30:00,67.568
2020-07-02,01:45:00,63.192
2020-07-02,02:00:00,58.604
2020-07-02,02:15:00,58.976
2020-07-02,02:30:00,59.784
2020-07-02,02:45:00,53.78
2020-07-02,03:00:00,56.94
2020-07-02,03:15:00,57.008
2020-07-02,03:30:00,58.136
2020-07-02,03:45:00,62.488
2020-07-02,04:00:00,54.128
2020-07-02,04:15:00,48.644
2020-07-02,04:30:00,53.292
2020-07-02,04:45:00,53.236
2020-07-02,05:00:00,50.984
2020-07-02,05:15:00,68.3
2020-07-02,05:30:00,64.944
2020-07-02,05:45:00,51.756
2020-07-02,06:00:00,74.816
2020-07-02,06:15:00,70.512
2020-07-02,06:30:00,64.348
2020-07-02,06:45:00,68.636
2020-07-02,07:00:00,25.12
2020-07-02,07:15:00,93.68
2020-07-02,07:30:00,85.948
2020-07-02,07:45:00,98.48
2020-07-02,08:00:00,98.584
2020-07-02,08:15:00,123.868
2020-07-02,08:30:00,109.852
2020-07-02,08:45:00,136.628
2020-07-02,09:00:00,161.116
2020-07-02,09:15:00,148.08
2020-07-02,09:30:00,181.712
2020-07-02,09:45:00,192.688
2020-07-02,10:00:00,216.788
2020-07-02,10:15:00,219.36
2020-07-02,10:30:00,198.252
2020-07-02,10:45:00,207.124
2020-07-02,11:00:00,213.336
2020-07-02,11:15:00,217.896
2020-07-02,11:30:00,224.92
2020-07-02,11:45:00,221.516
2020-07-02,12:00:00,211.312
2020-07-02,12:15:00,205.856
2020-07-02,12:30:00,194.556
2020-07-02,12:45:00,212.552
2020-07-02,13:00:00,203.252
2020-07-02,13:15:00,194.136
2020-07-02,13:30:00,200.212
2020-07-02,13:45:00,209.376
2020-07-02,14:00:00,192.86
2020-07-02,14:15:00,204.468
2020-07-02,14:30:00,200.004
2020-07-02,14:45:00,187.756
2020-07-02,15:00:00,206.588
2020-07-02,15:15:00,205.984
2020-07-02,15:30:00,184.308
2020-07-02,15:45:00,178.216
2020-07-02,16:00:00,184.832
2020-07-02,16:15:00,174.484
2020-07-02,16:30:00,169.388
2020-07-02,16:45:00,178.36
2020-07-02,17:00:00,186.784
2020-07-02,17:15:00,185.34
2020-07-02,17:30:00,185.004
2020-07-02,17:45:00,147.868
2020-07-02,18:00:00,142.148
2020-07-02,18:15:00,137.244
2020-07-02,18:30:00,119.328
2020-07-02,18:45:00,132.796
2020-07-02,19:00:00,125.144
2020-07-02,19:15:00,100.252
2020-07-02,19:30:00,101.204
2020-07-02,19:45:00,114.548
2020-07-02,20:00:00,98.64
2020-07-02,20:15:00,85.148
2020-07-02,20:30:00,90.764
2020-07-02,20:45:00,88.064
2020-07-02,21:00:00,83.128
2020-07-02,21:15:00,85.064
2020-07-02,21:30:00,100.436
2020-07-02,21:45:00,101.36
2020-07-02,22:00:00,89.528
2020-07-02,22:15:00,73.636
2020-07-02,22:30:00,72.388
2020-07-02,22:45:00,68.232
2020-07-02,23:00:00,63.452
2020-07-02,23:15:00,59.96
2020-07-02,23:30:00,70.692
2020-07-02,23:45:00,67.176
2020-07-02,00:00:00,66.732
2020-07-03,00:15:00,72.152
2020-07-03,00:30:00,73.176
2020-07-03,00:45:00,68.724
2020-07-03,01:00:00,67.992
2020-07-03,01:15:00,62.888
2020-07-03,01:30:00,60.24
2020-07-03,01:45:00,65.552
2020-07-03,02:00:00,58.296
2020-07-03,02:15:00,61.744
2020-07-03,02:30:00,60.24
2020-07-03,02:45:00,61.62
2020-07-03,03:00:00,55.836
2020-07-03,03:15:00,56.592
2020-07-03,03:30:00,51.52
2020-07-03,03:45:00,56.792
2020-07-03,04:00:00,50.856
2020-07-03,04:15:00,51.712
2020-07-03,04:30:00,62.488
2020-07-03,04:45:00,42.344
2020-07-03,05:00:00,32.716
2020-07-03,05:15:00,74.78
2020-07-03,05:30:00,67.832
2020-07-03,05:45:00,66.96
2020-07-03,06:00:00,72.6
2020-07-03,06:15:00,75.244
2020-07-03,06:30:00,52.596
2020-07-03,06:45:00,78.76
2020-07-03,07:00:00,37.868
2020-07-03,07:15:00,67.336
2020-07-03,07:30:00,101.032
2020-07-03,07:45:00,114.988
2020-07-03,08:00:00,108.612
2020-07-03,08:15:00,128.844
2020-07-03,08:30:00,138.632
2020-07-03,08:45:00,152.908
2020-07-03,09:00:00,155.184
2020-07-03,09:15:00,170.108
2020-07-03,09:30:00,182.644
2020-07-03,09:45:00,206.812
2020-07-03,10:00:00,196.408
2020-07-03,10:15:00,186.24
2020-07-03,10:30:00,218.392
2020-07-03,10:45:00,205.408
2020-07-03,11:00:00,209.94
2020-07-03,11:15:00,195.872
2020-07-03,11:30:00,215.416
2020-07-03,11:45:00,211.48
2020-07-03,12:00:00,240.044
2020-07-03,12:15:00,201.196
2020-07-03,12:30:00,180.572
2020-07-03,12:45:00,176.464
2020-07-03,13:00:00,177.432
2020-07-03,13:15:00,188.92
2020-07-03,13:30:00,192.932
2020-07-03,13:45:00,177.084
2020-07-03,14:00:00,200.98
2020-07-03,14:15:00,200.088
2020-07-03,14:30:00,198.032
2020-07-03,14:45:00,183.98
2020-07-03,15:00:00,172.592
2020-07-03,15:15:00,164.452
2020-07-03,15:30:00,178.256
2020-07-03,15:45:00,176.328
2020-07-03,16:00:00,175.556
2020-07-03,16:15:00,175.272
2020-07-03,16:30:00,193.072
2020-07-03,16:45:00,197.684
2020-07-03,17:00:00,187.28
2020-07-03,17:15:00,166.904
2020-07-03,17:30:00,193.208
2020-07-03,17:45:00,165.296
2020-07-03,18:00:00,178.536
2020-07-03,18:15:00,175.608
2020-07-03,18:30:00,148.46
2020-07-03,18:45:00,114.464
2020-07-03,19:00:00,108.58
2020-07-03,19:15:00,104.42
2020-07-03,19:30:00,118.208
2020-07-03,19:45:00,83.372
2020-07-03,20:00:00,96.076
2020-07-03,20:15:00,104.12
2020-07-03,20:30:00,82.216
2020-07-03,20:45:00,100.316
2020-07-03,21:00:00,97.748
2020-07-03,21:15:00,96.78
2020-07-03,21:30:00,113.272
2020-07-03,21:45:00,95.796
2020-07-03,22:00:00,81.296
2020-07-03,22:15:00,66.032
2020-07-03,22:30:00,53.056
2020-07-03,22:45:00,58.668
2020-07-03,23:00:00,64.4
2020-07-03,23:15:00,58.328
2020-07-03,23:30:00,54.176
2020-07-03,23:45:00,56.868
2020-07-03,00:00:00,81.076
2020-07-04,00:15:00,80.276
2020-07-04,00:30:00,81.312
2020-07-04,00:45:00,73.284
2020-07-04,01:00:00,73.308
2020-07-04,01:15:00,66.94
2020-07-04,01:30:00,62.508
2020-07-04,01:45:00,61.316
2020-07-04,02:00:00,53.852
2020-07-04,02:15:00,53.8
2020-07-04,02:30:00,59.672
2020-07-04,02:45:00,65.376
2020-07-04,03:00:00,62.98
2020-07-04,03:15:00,60.904
2020-07-04,03:30:00,60.04
2020-07-04,03:45:00,60.992
2020-07-04,04:00:00,59.536
2020-07-04,04:15:00,56.656
2020-07-04,04:30:00,57.268
2020-07-04,04:45:00,66.532
2020-07-04,05:00:00,66.336
2020-07-04,05:15:00,63.756
2020-07-04,05:30:00,60.34
2020-07-04,05:45:00,54.864
2020-07-04,06:00:00,59.0
2020-07-04,06:15:00,51.904
2020-07-04,06:30:00,55.488
2020-07-04,06:45:00,64.012
2020-07-04,07:00:00,44.86
2020-07-04,07:15:00,46.944
2020-07-04,07:30:00,40.072
2020-07-04,07:45:00,67.236
2020-07-04,08:00:00,40.748
2020-07-04,08:15:00,28.336
2020-07-04,08:30:00,82.996
2020-07-04,08:45:00,71.476
2020-07-04,09:00:00,57.98
2020-07-04,09:15:00,105.4
2020-07-04,09:30:00,93.68
2020-07-04,09:45:00,126.648
2020-07-04,10:00:00,154.516
2020-07-04,10:15:00,130.896
2020-07-04,10:30:00,129.444
2020-07-04,10:45:00,124.808
2020-07-04,11:00:00,172.756
2020-07-04,11:15:00,173.168
2020-07-04,11:30:00,174.824
2020-07-04,11:45:00,169.044
2020-07-04,12:00:00,102.548
2020-07-04,12:15:00,128.9
2020-07-04,12:30:00,108.68
2020-07-04,12:45:00,157.412
2020-07-04,13:00:00,144.72
2020-07-04,13:15:00,133.42
2020-07-04,13:30:00,132.036
2020-07-04,13:45:00,151.584
2020-07-04,14:00:00,126.2
2020-07-04,14:15:00,101.328
2020-07-04,14:30:00,108.516
2020-07-04,14:45:00,94.968
2020-07-04,15:00:00,95.1
2020-07-04,15:15:00,102.264
2020-07-04,15:30:00,70.664
2020-07-04,15:45:00,72.64
2020-07-04,16:00:00,102.928
2020-07-04,16:15:00,112.54
2020-07-04,16:30:00,107.4
2020-07-04,16:45:00,134.572
2020-07-04,17:00:00,126.32
2020-07-04,17:15:00,117.536
2020-07-04,17:30:00,97.576
2020-07-04,17:45:00,136.736
2020-07-04,18:00:00,132.86
2020-07-04,18:15:00,128.12
2020-07-04,18:30:00,112.796
2020-07-04,18:45:00,113.852
2020-07-04,19:00:00,60.716
2020-07-04,19:15:00,95.524
2020-07-04,19:30:00,69.808
2020-07-04,19:45:00,60.1
2020-07-04,20:00:00,87.868
2020-07-04,20:15:00,65.336
2020-07-04,20:30:00,87.116
2020-07-04,20:45:00,74.82
2020-07-04,21:00:00,94.976
2020-07-04,21:15:00,106.484
2020-07-04,21:30:00,69.416
2020-07-04,21:45:00,111.204
2020-07-04,22:00:00,90.684
2020-07-04,22:15:00,90.668
2020-07-04,22:30:00,94.52
2020-07-04,22:45:00,97.608
2020-07-04,23:00:00,86.7
2020-07-04,23:15:00,84.532
2020-07-04,23:30:00,95.48
2020-07-04,23:45:00,90.42
2020-07-04,00:00:00,86.636
2020-07-05,00:15:00,72.352
2020-07-05,00:30:00,82.772
2020-07-05,00:45:00,82.416
2020-07-05,01:00:00,71.516
2020-07-05,01:15:00,75.848
2020-07-05,01:30:00,74.732
2020-07-05,01:45:00,56.732
2020-07-05,02:00:00,71.856
2020-07-05,02:15:00,68.716
2020-07-05,02:30:00,67.04
2020-07-05,02:45:00,65.656
2020-07-05,03:00:00,65.016
2020-07-05,03:15:00,61.896
2020-07-05,03:30:00,63.232
2020-07-05,03:45:00,63.008
2020-07-05,04:00:00,57.584
2020-07-05,04:15:00,64.58
2020-07-05,04:30:00,59.516
2020-07-05,04:45:00,66.084
2020-07-05,05:00:00,63.872
2020-07-05,05:15:00,64.272
2020-07-05,05:30:00,59.428
2020-07-05,05:45:00,60.656
2020-07-05,06:00:00,52.328
2020-07-05,06:15:00,29.276
2020-07-05,06:30:00,41.084
2020-07-05,06:45:00,46.448
2020-07-05,07:00:00,26.456
2020-07-05,07:15:00,33.332
2020-07-05,07:30:00,42.992
2020-07-05,07:45:00,23.912
2020-07-05,08:00:00,15.5
2020-07-05,08:15:00,39.384
2020-07-05,08:30:00,30.456
2020-07-05,08:45:00,52.1
2020-07-05,09:00:00,67.028
2020-07-05,09:15:00,65.508
2020-07-05,09:30:00,75.896
2020-07-05,09:45:00,85.564
2020-07-05,10:00:00,75.284
2020-07-05,10:15:00,99.868
2020-07-05,10:30:00,149.392
2020-07-05,10:45:00,143.808
2020-07-05,11:00:00,117.488
2020-07-05,11:15:00,122.712
2020-07-05,11:30:00,121.576
2020-07-05,11:45:00,152.456
2020-07-05,12:00:00,131.892
2020-07-05,12:15:00,122.328
2020-07-05,12:30:00,136.06
2020-07-05,12:45:00,62.684
2020-07-05,13:00:00,66.12
2020-07-05,13:15:00,92.368
2020-07-05,13:30:00,85.924
2020-07-05,13:45:00,72.068
2020-07-05,14:00:00,90.852
2020-07-05,14:15:00,100.492
2020-07-05,14:30:00,101.776
2020-07-05,14:45:00,87.768
2020-07-05,15:00:00,107.128
2020-07-05,15:15:00,87.424
2020-07-05,15:30:00,89.388
2020-07-05,15:45:00,91.352
2020-07-05,16:00:00,108.736
2020-07-05,16:15:00,108.2
2020-07-05,16:30:00,115.448
2020-07-05,16:45:00,102.876
2020-07-05,17:00:00,135.78
2020-07-05,17:15:00,117.152
2020-07-05,17:30:00,135.004
2020-07-05,17:45:00,123.16
2020-07-05,18:00:00,85.42
2020-07-05,18:15:00,102.92
2020-07-05,18:30:00,95.912
2020-07-05,18:45:00,106.336
2020-07-05,19:00:00,82.388
2020-07-05,19:15:00,42.156
2020-07-05,19:30:00,61.204
2020-07-05,19:45:00,62.212
2020-07-05,20:00:00,63.544
2020-07-05,20:15:00,61.488
2020-07-05,20:30:00,61.764
2020-07-05,20:45:00,81.752
2020-07-05,21:00:00,62.02
2020-07-05,21:15:00,66.64
2020-07-05,21:30:00,80.804
2020-07-05,21:45:00,64.432
2020-07-05,22:00:00,65.184
2020-07-05,22:15:00,52.124
2020-07-05,22:30:00,53.204
2020-07-05,22:45:00,65.048
2020-07-05,23:00:00,45.104
2020-07-05,23:15:00,59.3
2020-07-05,23:30:00,80.892
2020-07-05,23:45:00,60.18
2020-07-05,00:00:00,52.736
2020-07-06,00:15:00,57.352
2020-07-06,00:30:00,55.536
2020-07-06,00:45:00,50.892
2020-07-06,01:00:00,60.576
2020-07-06,01:15:00,67.272
2020-07-06,01:30:00,57.432
2020-07-06,01:45:00,56.196
2020-07-06,02:00:00,58.492
2020-07-06,02:15:00,55.532
2020-07-06,02:30:00,57.984
2020-07-06,02:45:00,54.02
2020-07-06,03:00:00,55.928
2020-07-06,03:15:00,57.168
2020-07-06,03:30:00,58.104
2020-07-06,03:45:00,50.808
2020-07-06,04:00:00,45.968
2020-07-06,04:15:00,52.436
2020-07-06,04:30:00,54.232
2020-07-06,04:45:00,57.024
2020-07-06,05:00:00,56.864
2020-07-06,05:15:00,56.172
2020-07-06,05:30:00,55.152
2020-07-06,05:45:00,51.004
2020-07-06,06:00:00,57.796
2020-07-06,06:15:00,69.864
2020-07-06,06:30:00,51.428
2020-07-06,06:45:00,59.288
2020-07-06,07:00:00,20.228
2020-07-06,07:15:00,72.076
2020-07-06,07:30:00,99.968
2020-07-06,07:45:00,107.624
2020-07-06,08:00:00,116.492
2020-07-06,08:15:00,111.568
2020-07-06,08:30:00,123.08
2020-07-06,08:45:00,137.728
2020-07-06,09:00:00,128.86
2020-07-06,09:15:00,145.564
2020-07-06,09:30:00,147.176
2020-07-06,09:45:00,152.9
2020-07-06,10:00:00,176.744
2020-07-06,10:15:00,181.184
2020-07-06,10:30:00,194.12
2020-07-06,10:45:00,203.376
2020-07-06,11:00:00,207.304
2020-07-06,11:15:00,212.612
2020-07-06,11:30:00,207.496
2020-07-06,11:45:00,201.368
2020-07-06,12:00:00,217.864
2020-07-06,12:15:00,194.088
2020-07-06,12:30:00,192.44
2020-07-06,12:45:00,193.548
2020-07-06,13:00:00,187.448
2020-07-06,13:15:00,189.392
2020-07-06,13:30:00,161.408
2020-07-06,13:45:00,182.012
2020-07-06,14:00:00,182.08
2020-07-06,14:15:00,175.428
2020-07-06,14:30:00,179.548
2020-07-06,14:45:00,190.032
2020-07-06,15:00:00,176.776
2020-07-06,15:15:00,162.256
2020-07-06,15:30:00,161.544
2020-07-06,15:45:00,158.288
2020-07-06,16:00:00,163.412
2020-07-06,16:15:00,174.6
2020-07-06,16:30:00,194.66
2020-07-06,16:45:00,150.94
2020-07-06,17:00:00,165.996
2020-07-06,17:15:00,168.016
2020-07-06,17:30:00,176.524
2020-07-06,17:45:00,131.236
2020-07-06,18:00:00,134.192
2020-07-06,18:15:00,114.456
2020-07-06,18:30:00,128.064
2020-07-06,18:45:00,96.844
2020-07-06,19:00:00,83.692
2020-07-06,19:15:00,47.212
2020-07-06,19:30:00,69.368
2020-07-06,19:45:00,37.244
2020-07-06,20:00:00,21.824
2020-07-06,20:15:00,41.696
2020-07-06,20:30:00,50.372
2020-07-06,20:45:00,37.784
2020-07-06,21:00:00,42.856
2020-07-06,21:15:00,44.868
2020-07-06,21:30:00,34.264
2020-07-06,21:45:00,66.164
2020-07-06,22:00:00,64.768
2020-07-06,22:15:00,53.788
2020-07-06,22:30:00,94.156
2020-07-06,22:45:00,84.952
2020-07-06,23:00:00,78.188
2020-07-06,23:15:00,80.848
2020-07-06,23:30:00,84.016
2020-07-06,23:45:00,76.632
2020-07-06,00:00:00,76.076
2020-07-07,00:15:00,61.276
2020-07-07,00:30:00,66.524
2020-07-07,00:45:00,58.16
2020-07-07,01:00:00,59.388
2020-07-07,01:15:00,62.732
2020-07-07,01:30:00,53.088
2020-07-07,01:45:00,49.604
2020-07-07,02:00:00,49.064
2020-07-07,02:15:00,53.552
2020-07-07,02:30:00,52.668
2020-07-07,02:45:00,48.836
2020-07-07,03:00:00,50.916
2020-07-07,03:15:00,53.744
2020-07-07,03:30:00,56.836
2020-07-07,03:45:00,45.772
2020-07-07,04:00:00,49.54
2020-07-07,04:15:00,61.516
2020-07-07,04:30:00,60.648
2020-07-07,04:45:00,46.124
2020-07-07,05:00:00,42.204
2020-07-07,05:15:00,52.828
2020-07-07,05:30:00,59.96
2020-07-07,05:45:00,61.492
2020-07-07,06:00:00,59.728
2020-07-07,06:15:00,63.848
2020-07-07,06:30:00,56.04
2020-07-07,06:45:00,49.284
2020-07-07,07:00:00,40.216
2020-07-07,07:15:00,25.356
2020-07-07,07:30:00,48.292
2020-07-07,07:45:00,101.596
2020-07-07,08:00:00,120.532
2020-07-07,08:15:00,110.168
2020-07-07,08:30:00,138.144
2020-07-07,08:45:00,114.964
2020-07-07,09:00:00,121.616
2020-07-07,09:15:00,161.308
2020-07-07,09:30:00,174.756
2020-07-07,09:45:00,173.444
2020-07-07,10:00:00,189.78
2020-07-07,10:15:00,212.728
2020-07-07,10:30:00,229.272
2020-07-07,10:45:00,225.112
2020-07-07,11:00:00,208.312
2020-07-07,11:15:00,216.744
2020-07-07,11:30:00,228.636
2020-07-07,11:45:00,224.224
2020-07-07,12:00:00,199.076
2020-07-07,12:15:00,188.48
2020-07-07,12:30:00,154.148
2020-07-07,12:45:00,172.604
2020-07-07,13:00:00,175.972
2020-07-07,13:15:00,186.696
2020-07-07,13:30:00,197.588
2020-07-07,13:45:00,193.2
2020-07-07,14:00:00,179.32
2020-07-07,14:15:00,173.28
2020-07-07,14:30:00,181.896
2020-07-07,14:45:00,179.28
2020-07-07,15:00:00,162.08
2020-07-07,15:15:00,157.612
2020-07-07,15:30:00,159.312
2020-07-07,15:45:00,173.22
2020-07-07,16:00:00,177.412
2020-07-07,16:15:00,183.788
2020-07-07,16:30:00,186.324
2020-07-07,16:45:00,188.94
2020-07-07,17:00:00,186.5
2020-07-07,17:15:00,166.392
2020-07-07,17:30:00,206.328
2020-07-07,17:45:00,197.54
2020-07-07,18:00:00,178.492
2020-07-07,18:15:00,173.404
2020-07-07,18:30:00,160.108
2020-07-07,18:45:00,135.592
2020-07-07,19:00:00,123.948
2020-07-07,19:15:00,140.46
2020-07-07,19:30:00,134.024
2020-07-07,19:45:00,97.26
2020-07-07,20:00:00,88.74
2020-07-07,20:15:00,80.16
2020-07-07,20:30:00,99.188
2020-07-07,20:45:00,86.064
2020-07-07,21:00:00,83.04
2020-07-07,21:15:00,72.404
2020-07-07,21:30:00,67.416
2020-07-07,21:45:00,79.2
2020-07-07,22:00:00,65.912
2020-07-07,22:15:00,51.724
2020-07-07,22:30:00,70.016
2020-07-07,22:45:00,72.596
2020-07-07,23:00:00,55.532
2020-07-07,23:15:00,66.336
2020-07-07,23:30:00,60.2
2020-07-07,23:45:00,72.768
2020-07-07,00:00:00,73.048
2020-07-08,00:15:00,60.38
2020-07-08,00:30:00,62.104
2020-07-08,00:45:00,64.108
2020-07-08,01:00:00,69.516
2020-07-08,01:15:00,60.616
2020-07-08,01:30:00,52.592
2020-07-08,01:45:00,42.472
2020-07-08,02:00:00,55.936
2020-07-08,02:15:00,53.696
2020-07-08,02:30:00,56.348
2020-07-08,02:45:00,56.444
2020-07-08,03:00:00,53.36
2020-07-08,03:15:00,60.588
2020-07-08,03:30:00,52.632
2020-07-08,03:45:00,54.732
2020-07-08,04:00:00,58.036
2020-07-08,04:15:00,60.852
2020-07-08,04:30:00,64.944
2020-07-08,04:45:00,64.676
2020-07-08,05:00:00,57.688
2020-07-08,05:15:00,48.796
2020-07-08,05:30:00,54.012
2020-07-08,05:45:00,52.008
2020-07-08,06:00:00,57.1
2020-07-08,06:15:00,46.96
2020-07-08,06:30:00,35.772
2020-07-08,06:45:00,34.752
2020-07-08,07:00:00,21.048
2020-07-08,07:15:00,63.984
2020-07-08,07:30:00,80.736
2020-07-08,07:45:00,107.26
2020-07-08,08:00:00,81.156
2020-07-08,08:15:00,120.932
2020-07-08,08:30:00,136.844
2020-07-08,08:45:00,163.096
2020-07-08,09:00:00,163.824
2020-07-08,09:15:00,142.136
2020-07-08,09:30:00,195.592
2020-07-08,09:45:00,207.636
2020-07-08,10:00:00,214.112
2020-07-08,10:15:00,222.24
2020-07-08,10:30:00,218.968
2020-07-08,10:45:00,212.7
2020-07-08,11:00:00,215.972
2020-07-08,11:15:00,229.832
2020-07-08,11:30:00,230.936
2020-07-08,11:45:00,226.452
2020-07-08,12:00:00,212.26
2020-07-08,12:15:00,180.264
2020-07-08,12:30:00,162.644
2020-07-08,12:45:00,165.1
2020-07-08,13:00:00,169.948
2020-07-08,13:15:00,161.388
2020-07-08,13:30:00,165.892
2020-07-08,13:45:00,176.396
2020-07-08,14:00:00,169.032
2020-07-08,14:15:00,155.12
2020-07-08,14:30:00,139.436
2020-07-08,14:45:00,161.216
2020-07-08,15:00:00,153.908
2020-07-08,15:15:00,129.488
2020-07-08,15:30:00,123.216
2020-07-08,15:45:00,132.368
2020-07-08,16:00:00,134.86
2020-07-08,16:15:00,156.248
2020-07-08,16:30:00,173.516
2020-07-08,16:45:00,167.852
2020-07-08,17:00:00,187.5
2020-07-08,17:15:00,184.664
2020-07-08,17:30:00,178.436
2020-07-08,17:45:00,176.348
2020-07-08,18:00:00,156.736
2020-07-08,18:15:00,153.636
2020-07-08,18:30:00,116.716
2020-07-08,18:45:00,121.12
2020-07-08,19:00:00,106.584
2020-07-08,19:15:00,76.864
2020-07-08,19:30:00,57.28
2020-07-08,19:45:00,31.808
2020-07-08,20:00:00,67.432
2020-07-08,20:15:00,35.248
2020-07-08,20:30:00,54.74
2020-07-08,20:45:00,85.34
2020-07-08,21:00:00,70.792
2020-07-08,21:15:00,72.536
2020-07-08,21:30:00,86.564
2020-07-08,21:45:00,67.568
2020-07-08,22:00:00,92.832
2020-07-08,22:15:00,65.576
2020-07-08,22:30:00,54.808
2020-07-08,22:45:00,61.516
2020-07-08,23:00:00,63.524
2020-07-08,23:15:00,70.324
2020-07-08,23:30:00,67.608
2020-07-08,23:45:00,59.252
2020-07-08,00:00:00,55.412
2020-07-09,00:15:00,62.256
2020-07-09,00:30:00,53.86
2020-07-09,00:45:00,56.764
2020-07-09,01:00:00,63.06
2020-07-09,01:15:00,58.264
2020-07-09,01:30:00,57.62
2020-07-09,01:45:00,56.004
2020-07-09,02:00:00,55.512
2020-07-09,02:15:00,58.62
2020-07-09,02:30:00,52.748
2020-07-09,02:45:00,53.204
2020-07-09,03:00:00,52.348
2020-07-09,03:15:00,51.188
2020-07-09,03:30:00,51.304
2020-07-09,03:45:00,50.764
2020-07-09,04:00:00,47.288
2020-07-09,04:15:00,50.224
2020-07-09,04:30:00,57.012
2020-07-09,04:45:00,44.528
2020-07-09,05:00:00,49.348
2020-07-09,05:15:00,60.944
2020-07-09,05:30:00,48.724
2020-07-09,05:45:00,54.044
2020-07-09,06:00:00,57.992
2020-07-09,06:15:00,67.956
2020-07-09,06:30:00,53.44
2020-07-09,06:45:00,33.568
2020-07-09,07:00:00,25.128
2020-07-09,07:15:00,52.7
2020-07-09,07:30:00,79.176
2020-07-09,07:45:00,95.932
2020-07-09,08:00:00,92.644
2020-07-09,08:15:00,115.748
2020-07-09,08:30:00,137.648
2020-07-09,08:45:00,152.78
2020-07-09,09:00:00,166.108
2020-07-09,09:15:00,180.32
2020-07-09,09:30:00,187.156
2020-07-09,09:45:00,189.812
2020-07-09,10:00:00,215.836
2020-07-09,10:15:00,204.052
2020-07-09,10:30:00,238.616
2020-07-09,10:45:00,237.24
2020-07-09,11:00:00,253.096
2020-07-09,11:15:00,250.292
2020-07-09,11:30:00,242.072
2020-07-09,11:45:00,233.152
2020-07-09,12:00:00,215.22
2020-07-09,12:15:00,218.028
2020-07-09,12:30:00,208.132
2020-07-09,12:45:00,193.648
2020-07-09,13:00:00,198.572
2020-07-09,13:15:00,183.132
2020-07-09,13:30:00,197.708
